mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
12	12	1/2	1/2	4/4	4	1		i(9)/vi	D	I		i(9)/vi	i			9	vi			m	0	0	3, 0, 4	5	3	3
13	13	0	0	4/4	4	1		iio65/vi	D	I		iio65/vi	ii	o	65		vi			o7	0	0	2, -1, -4, 5		5	2
13	13	1/4	1/4	4/4	4	1		V/vi	D	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
13	13	1/2	1/2	4/4	4	1		i/vi\\	D	I		i/vi	i				vi		\\	m	0	0	3, 0, 4		3	3
13	13	3/4	3/4	4/4	4	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
14	14	0	0	4/4	4	1		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
14	14	1/4	1/4	4/4	4	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
14	14	1/2	1/2	4/4	4	1		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
14	14	3/4	3/4	4/4	4	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
15	15	0	0	4/4	4	1		viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
15	15	1/4	1/4	4/4	4	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
15	15	1/2	1/2	4/4	4	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
15	15	3/4	3/4	4/4	4	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
16	16	0	0	4/4	4	1		vi7	D	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
16	16	1/4	1/4	4/4	4	1		ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
16	16	1/2	1/2	4/4	4	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	3/4	3/4	4/4	4	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
17	17	0	0	4/4	4	1		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
17	17	1/8	1/8	4/4	4	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	17	1/4	1/4	4/4	4	1		vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
17	17	3/8	3/8	4/4	4	1		ii65	D	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
17	17	1/2	1/2	4/4	4	1		V(4)	D	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
17	17	3/4	3/4	4/4	4	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
18	18	0	0	4/4	4	1		I\\	D	I		I	I						\\	M	0	0	0, 4, 1		0	0
18	18	1/4	1/4	4/4	4	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
18	18	1/2	1/2	4/4	4	1		IV(9)	D	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
18	18	3/4	3/4	4/4	4	1		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
19	19	0	0	4/4	4	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
19	19	1/4	1/4	4/4	4	1		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
19	19	1/2	1/2	4/4	4	1		V(4)	D	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
19	19	3/4	3/4	4/4	4	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
20	20	0	0	4/4	4	1		I\\	D	I		I	I						\\	M	0	0	0, 4, 1		0	0
