mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	1	1.0	1/4	1/4	3/4	4	1	b.i{	b	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	2	1.0	1/2	1/2	3/4	4	1	V6	b	i		V6	V		6					M	1	1	5, 2, 1		1	5
2	2	3	2.0	0	0	3/4	4	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
2	2	5	1.0	1/2	1/2	3/4	4	1	VI6	b	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
3	3	6	2.0	0	0	3/4	4	1	v6	b	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
3	3	8	1.0	1/2	1/2	3/4	4	1	iv6	b	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
4	4	9	3.0	0	0	3/4	4	1	V|HC}	b	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
4	4	10	0.0	1/4	1/4	3/4	4	1	{	b	i									{		1	1				
5	5	12	1.0	0	0	3/4	4	1	IV6(2)	b	i		IV6(2)	IV		6	2				M	1	1	3, 0, 1		-1	3
5	5	13	1.0	1/4	1/4	3/4	4	1	IV6	b	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
5	5	14	1.0	1/2	1/2	3/4	4	1	#viio	b	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
6	6	15	3.0	0	0	3/4	4	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
7	7	18	1.0	0	0	3/4	4	1	III.iii(4)	b	III		iii(4)	iii			4				m	1	0	4, 3, 5		4	4
7	7	19	1.0	1/4	1/4	3/4	4	1	iii	b	III		iii	iii							m	1	0	4, 1, 5		4	4
7	7	20	1.0	1/2	1/2	3/4	4	1	I	b	III		I	I							M	1	0	0, 4, 1		0	0
8	8	21	1.0	0	0	3/4	4	1	IVM65	b	III		IVM65	IV	M	65					MM7	1	0	3, 0, 4, -1		-1	3
8	8	22	1.0	1/4	1/4	3/4	4	1	viio	b	III		viio	vii	o						o	1	0	5, 2, -1		5	5
8	8	23	1.0	1/2	1/2	3/4	4	1	V65	b	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
9	9	24	1.0	0	0	3/4	4	1	I(9)	b	III		I(9)	I			9				M	1	0	0, 4, 1	2	0	0
9	9	25	1.0	1/4	1/4	3/4	4	1	I6	b	III		I6	I		6					M	1	0	4, 1, 0		0	4
9	9	26	1.0	1/2	1/2	3/4	4	1	vi	b	III		vi	vi							m	1	0	3, 0, 4		3	3
10	10	27	1.0	0	0	3/4	4	1	vii%2	b	III		vii%2	vii	%	2					%7	1	0	3, 5, 2, -1		5	3
10	10	28	1.0	1/4	1/4	3/4	4	1	iii6	b	III		iii6	iii		6					m	1	0	1, 5, 4		4	1
10	10	29	1.0	1/2	1/2	3/4	4	1	I6	b	III		I6	I		6					M	1	0	4, 1, 0		0	4
11	11	30	1.0	0	0	3/4	4	1	ii6(2)	b	III		ii6(2)	ii		6	2				m	1	0	-1, 3, 4		2	-1
11	11	31	1.0	1/4	1/4	3/4	4	1	ii6	b	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
11	11	32	1.0	1/2	1/2	3/4	4	1	viio6	b	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
12	12	33	1.0	0	0	3/4	4	1	I6(2)	b	III		I6(2)	I		6	2				M	1	0	4, 1, 2		0	4
12	12	34	1.0	1/4	1/4	3/4	4	1	I6	b	III		I6	I		6					M	1	0	4, 1, 0		0	4
12	12	35	1.0	1/2	1/2	3/4	4	1	vi6	b	III		vi6	vi		6					m	1	0	0, 4, 3		3	0
13	13	36	1.0	0	0	3/4	4	1	viio6(2)	b	III		viio6(2)	vii	o	6	2				o	1	0	2, -1, 0		5	2
13	13	37	1.0	1/4	1/4	3/4	4	1	viio6	b	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
