mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
9	9	1/2	1/2	4/4	4	1	bVII(2)		b	VII		bVII(2)		bVII			2				M	1	0	0, 2, -1		-2	0
9	9	3/4	3/4	4/4	4	1	III.I(4)		b	III		I(4)		I			4				M	1	0	0, -1, 1		0	0
10	10	0	0	4/4	4	1	viio65	ii	b	III		viio65		vii	o	65					o7	1	0	2, -1, -4, 5		5	2
10	10	1/4	1/4	4/4	4	1	I6		b	III		I6		I		6					M	1	0	4, 1, 0		0	4
10	10	1/2	1/2	4/4	4	1	V(64)		b	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
10	10	7/8	7/8	4/4	4	1	V(54)		b	III		V(54)		V			54				M	1	0	1, 0, 2		1	1
11	11	0	0	4/4	4	1	I|PAC}		b	III		I		I					PAC	}	M	1	0	0, 4, 1		0	0
11	11	3/8	3/8	4/4	4	1	i.i{		b	i		i		i						{	m	1	1	0, -3, 1		0	0
11	11	1/2	1/2	4/4	4	1	V		b	i		V		V							M	1	1	1, 5, 2		1	1
11	11	7/8	7/8	4/4	4	1	i		b	i		i		i							m	1	1	0, -3, 1		0	0
12	12	0	0	4/4	4	1	V		b	i		V		V							M	1	1	1, 5, 2		1	1
12	12	1/2	1/2	4/4	4	1	III7		b	i		III7		III		7					Mm7	1	1	-3, 1, -2, -5		-3	-3
12	12	7/8	7/8	4/4	4	1	i(6)		b	i		i(6)		i			6				m	1	1	0, -3, -4		0	0
13	13	0	0	4/4	4	1	v.V7		b	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
13	13	3/8	3/8	4/4	4	1	i6		b	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
13	13	1/2	1/2	4/4	4	1	Ger6/i		b	v		Ger6/i	Ger	vii	o	65	b3	V/i			Ger	1	1	-4, 0, -3, 6		6	-4
13	13	1/2	1/2	4/4	4	1	iv7		b	v		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
13	13	3/4	3/4	4/4	4	1	V(4)		b	v		V(4)		V			4				M	1	1	1, 0, 2		1	1
14	14	0	0	4/4	4	1	i|PAC}{		b	v		i		i					PAC	}{	m	1	1	0, -3, 1		0	0
14	14	1/2	1/2	4/4	4	1	V7/ii		b	v		V7/ii		V		7		ii			Mm7	1	1	3, 7, 4, 1		3	3
14	14	3/4	3/4	4/4	4	1	V(4)/ii		b	v		V(4)/ii		V			4	ii			M	1	1	3, 2, 4		3	3
15	15	0	0	4/4	4	1	i/ii		b	v		i/ii		i				ii			m	1	1	2, -1, 3		2	2
15	15	1/2	1/2	4/4	4	1	III7		b	v		III7		III		7					Mm7	1	1	-3, 1, -2, -5		-3	-3
15	15	3/4	3/4	4/4	4	1	III(4)		b	v		III(4)		III			4				M	1	1	-3, -4, -2		-3	-3
15	15	7/8	7/8	4/4	4	1	i.viio		b	i		viio		vii	o						o	1	1	-2, -5, -8		-2	-2
16	16	0	0	4/4	4	1	i(2)		b	i		i(2)		i			2				m	1	1	2, -3, 1		0	2
16	16	1/4	1/4	4/4	4	1	V(4)		b	i		V(4)		V			4				M	1	1	1, 0, 2		1	1
16	16	1/2	1/2	4/4	4	1	i(2)		b	i		i(2)		i			2				m	1	1	2, -3, 1		0	2
16	16	3/4	3/4	4/4	4	1	i6		b	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
16	16	7/8	7/8	4/4	4	1	iio6		b	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
17	17	0	0	4/4	4	1	V|HC}{		b	i		V		V					HC	}{	M	1	1	1, 5, 2		1	1
17	17	3/8	3/8	4/4	4	1	V7/iv		b	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
17	17	1/2	1/2	4/4	4	1	iv		b	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
17	17	5/8	5/8	4/4	4	1	V7/iv		b	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
18	18	0	0	4/4	4	1	iv		b	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
18	18	1/8	1/8	4/4	4	1	V7/iv		b	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
18	18	1/2	1/2	4/4	4	1	iv		b	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
18	18	5/8	5/8	4/4	4	1	V7/iv		b	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
19	19	0	0	4/4	4	1	iv		b	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
19	19	0	0	4/4	4	1	ii65		b	i		ii65		ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
19	19	1/2	1/2	4/4	4	1	V		b	i		V		V							M	1	1	1, 5, 2		1	1
19	19	3/4	3/4	4/4	4	1	V6		b	i		V6		V		6					M	1	1	5, 2, 1		1	5
20	20	0	0	4/4	4	1	i(2)		b	i		i(2)		i			2				m	1	1	2, -3, 1		0	2
20	20	1/4	1/4	4/4	4	1	i6		b	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
20	20	1/2	1/2	4/4	4	1	ii65		b	i		ii65		ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
20	20	3/4	3/4	4/4	4	1	V(4)		b	i		V(4)		V			4				M	1	1	1, 0, 2		1	1
21	21	0	0	4/4	4	1	i|PAC}{		b	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0
21	21	1/2	1/2	4/4	4	1	iv(2)		b	i		iv(2)		iv			2				m	1	1	1, -4, 0		-1	1
22	22	0	0	4/4	4	1	V7		b	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
22	22	0	0	4/4	4	1	V(64)		b	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
22	22	1/2	1/2	4/4	4	1	V(4)		b	i		V(4)		V			4				M	1	1	1, 0, 2		1	1
22	22	1/2	1/2	4/4	4	1	V		b	i		V		V							M	1	1	1, 5, 2		1	1
23	23	0	0	4/4	4	1	i|PAC}		b	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0
