mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.0	0	0	4/4	4	1	C.I{	C	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	2	2	2.0	1/2	1/2	4/4	4	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
2	2	4	4	2.0	0	0	4/4	4	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
2	2	6	6	2.0	1/2	1/2	4/4	4	1	iii6	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
3	3	8	8	2.0	0	0	4/4	4	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
3	3	10	10	2.0	1/2	1/2	4/4	4	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	4	12	12	1.0	0	0	4/4	4	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
4	4	13	13	0.5	1/4	1/4	4/4	4	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
4	4	27/2	27/2	0.5	3/8	3/8	4/4	4	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	4	14	14	1.0	1/2	1/2	4/4	4	1	ii65	C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
4	4	15	15	1.0	3/4	3/4	4/4	4	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
5	5	16	16	2.0	0	0	4/4	4	1	I|PAC}	C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
5	5	35/2	35/2	0.0	3/8	3/8	4/4	4	1	{	C	I									{		0	0				
5	5	18	18	2.0	1/2	1/2	4/4	4	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
6	6	20	20	2.0	0	0	4/4	4	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
6	6	22	22	2.0	1/2	1/2	4/4	4	1	iii6	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
7	7	24	24	2.0	0	0	4/4	4	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
7	7	26	26	1.0	1/2	1/2	4/4	4	1	vi.V7	C	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
7	7	27	27	0.5	3/4	3/4	4/4	4	1	VI|DC	C	vi		VI	VI					DC		M	0	1	-4, 0, -3		-4	-4
7	7	55/2	55/2	0.5	7/8	7/8	4/4	4	1	i6	C	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
8	8	28	28	1.0	0	0	4/4	4	1	ii%65	C	vi		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
8	8	29	29	0.5	1/4	1/4	4/4	4	1	V(4)	C	vi		V(4)	V			4				M	0	1	1, 0, 2		1	1
8	8	59/2	59/2	0.5	3/8	3/8	4/4	4	1	V	C	vi		V	V							M	0	1	1, 5, 2		1	1
8	8	30	30	1.5	1/2	1/2	4/4	4	1	i|PAC}	C	vi		i	i					PAC	}	m	0	1	0, -3, 1		0	0
8	8	63/2	63/2	0.5	7/8	7/8	4/4	4	1	I.IV6{	C	I		IV6	IV		6				{	M	0	0	3, 0, -1		-1	3
9	9	32	32	2.0	0	0	4/4	4	1	iii6	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
9	9	34	34	2.0	1/2	1/2	4/4	4	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
10	10	36	36	2.0	0	0	4/4	4	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
10	10	38	38	1.0	1/2	1/2	4/4	4	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
10	10	39	39	0.5	3/4	3/4	4/4	4	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
10	10	79/2	79/2	0.5	7/8	7/8	4/4	4	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
11	11	40	40	1.0	0	0	4/4	4	1	ii65	C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
11	11	41	41	1.0	1/4	1/4	4/4	4	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
11	11	42	42	2.0	1/2	1/2	4/4	4	1	I|PAC}	C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
11	11	87/2	87/2	0.0	7/8	7/8	4/4	4	1	{	C	I									{		0	0				
12	12	44	44	2.0	0	0	4/4	4	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
12	12	46	46	2.0	1/2	1/2	4/4	4	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
13	13	48	48	2.0	0	0	4/4	4	1	iii6	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
13	13	50	50	1.0	1/2	1/2	4/4	4	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
13	13	51	51	0.5	3/4	3/4	4/4	4	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
13	13	103/2	103/2	0.5	7/8	7/8	4/4	4	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
14	14	52	52	1.0	0	0	4/4	4	1	ii65	C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
14	14	53	53	0.5	1/4	1/4	4/4	4	1	V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
14	14	107/2	107/2	0.5	3/8	3/8	4/4	4	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
14	14	54	54	2.0	1/2	1/2	4/4	4	1	I|IAC}{	C	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
15	15	56	56	1.0	0	0	4/4	4	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
15	15	57	57	1.0	1/4	1/4	4/4	4	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
15	15	58	58	2.0	1/2	1/2	4/4	4	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
16	16	60	60	1.0	0	0	4/4	4	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
16	16	61	61	1.0	1/4	1/4	4/4	4	1	V/vi	C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
16	16	62	62	2.0	1/2	1/2	4/4	4	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
17	17	64	64	1.0	0	0	4/4	4	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
17	17	65	65	1.0	1/4	1/4	4/4	4	1	V/IV	C	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
17	17	66	66	2.0	1/2	1/2	4/4	4	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
18	18	68	68	1.0	0	0	4/4	4	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
18	18	69	69	1.0	1/4	1/4	4/4	4	1	V/ii	C	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
18	18	70	70	2.0	1/2	1/2	4/4	4	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
19	19	72	72	2.0	0	0	4/4	4	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
19	19	74	74	1.0	1/2	1/2	4/4	4	1	vi7|DC	C	I		vi7	vi		7			DC		mm7	0	0	3, 0, 4, 1		3	3
19	19	75	75	1.0	3/4	3/4	4/4	4	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
20	20	76	76	2.0	0	0	4/4	4	1	iii.V7	C	iii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
20	20	78	78	1.0	1/2	1/2	4/4	4	1	iv(2)	C	iii		iv(2)	iv			2				m	0	1	1, -4, 0		-1	1
20	20	79	79	1.0	3/4	3/4	4/4	4	1	iv6	C	iii		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
21	21	80	80	1.0	0	0	4/4	4	1	V7	C	iii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
21	21	81	81	1.0	1/4	1/4	4/4	4	1	VI|DC	C	iii		VI	VI					DC		M	0	1	-4, 0, -3		-4	-4
21	21	82	82	1.0	1/2	1/2	4/4	4	1	ii%65	C	iii		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
21	21	83	83	1.0	3/4	3/4	4/4	4	1	V	C	iii		V	V							M	0	1	1, 5, 2		1	1
22	22	84	84	1.0	0	0	4/4	4	1	i|PAC}{	C	iii		i	i					PAC	}{	m	0	1	0, -3, 1		0	0
22	22	85	85	1.0	1/4	1/4	4/4	4	1	V6(+4)	C	iii		V6(+4)	V		6	+4				M	0	1	5, 2, 1	0	1	5
22	22	86	86	1.0	1/2	1/2	4/4	4	1	i	C	iii		i	i							m	0	1	0, -3, 1		0	0
22	22	87	87	1.0	3/4	3/4	4/4	4	1	v6(+4)	C	iii		v6(+4)	v		6	+4				m	0	1	-2, 2, 1	0	1	-2
23	23	88	88	1.0	0	0	4/4	4	1	VI	C	iii		VI	VI							M	0	1	-4, 0, -3		-4	-4
23	23	89	89	1.0	1/4	1/4	4/4	4	1	i6	C	iii		i6	i		6					m	0	1	-3, 1, 0		0	-3
23	23	90	90	1.0	1/2	1/2	4/4	4	1	iv	C	iii		iv	iv							m	0	1	-1, -4, 0		-1	-1
23	23	91	91	1.0	3/4	3/4	4/4	4	1	i	C	iii		i	i							m	0	1	0, -3, 1		0	0
24	24	92	92	1.0	0	0	4/4	4	1	V	C	iii		V	V							M	0	1	1, 5, 2		1	1
24	24	93	93	1.0	1/4	1/4	4/4	4	1	i	C	iii		i	i							m	0	1	0, -3, 1		0	0
24	24	94	94	1.5	1/2	1/2	4/4	4	1	V(4)	C	iii		V(4)	V			4				M	0	1	1, 0, 2		1	1
24	24	191/2	191/2	0.5	7/8	7/8	4/4	4	1	V	C	iii		V	V							M	0	1	1, 5, 2		1	1
25	25	96	96	2.0	0	0	4/4	4	1	i|PAC}	C	iii		i	i					PAC	}	m	0	1	0, -3, 1		0	0
25	25	98	98	2.0	1/2	1/2	4/4	4	1	I.I{	C	I		I	I						{	M	0	0	0, 4, 1		0	0
26	26	100	100	2.0	0	0	4/4	4	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
26	26	102	102	2.0	1/2	1/2	4/4	4	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
27	27	104	104	2.0	0	0	4/4	4	1	iii6	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
27	27	106	106	2.0	1/2	1/2	4/4	4	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
28	28	108	108	2.0	0	0	4/4	4	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
28	28	110	110	1.0	1/2	1/2	4/4	4	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
28	28	111	111	0.5	3/4	3/4	4/4	4	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
28	28	223/2	223/2	0.5	7/8	7/8	4/4	4	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
29	29	112	112	1.0	0	0	4/4	4	1	ii65	C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
29	29	113	113	0.5	1/4	1/4	4/4	4	1	V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
29	29	227/2	227/2	0.5	3/8	3/8	4/4	4	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
29	29	114	114	2.0	1/2	1/2	4/4	4	1	I|PAC}	C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
29	29	231/2	231/2	0.0	7/8	7/8	4/4	4	1	{	C	I									{		0	0				
30	30	116	116	2.0	0	0	4/4	4	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
30	30	118	118	2.0	1/2	1/2	4/4	4	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
31	31	120	120	2.0	0	0	4/4	4	1	iii6	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
31	31	122	122	2.0	1/2	1/2	4/4	4	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
32	32	124	124	1.0	0	0	4/4	4	1	vi.V	C	vi		V	V							M	0	1	1, 5, 2		1	1
32	32	125	125	0.5	1/4	1/4	4/4	4	1	VI|DC	C	vi		VI	VI					DC		M	0	1	-4, 0, -3		-4	-4
32	32	251/2	251/2	0.5	3/8	3/8	4/4	4	1	i6	C	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
32	32	126	126	1.0	1/2	1/2	4/4	4	1	ii%65	C	vi		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
32	32	127	127	0.5	3/4	3/4	4/4	4	1	V(4)	C	vi		V(4)	V			4				M	0	1	1, 0, 2		1	1
32	32	255/2	255/2	0.5	7/8	7/8	4/4	4	1	V	C	vi		V	V							M	0	1	1, 5, 2		1	1
33	33	128	128	1.5	0	0	4/4	4	1	i|PAC}	C	vi		i	i					PAC	}	m	0	1	0, -3, 1		0	0
33	33	259/2	259/2	0.5	3/8	3/8	4/4	4	1	I.IV6{	C	I		IV6	IV		6				{	M	0	0	3, 0, -1		-1	3
33	33	130	130	2.0	1/2	1/2	4/4	4	1	iii6	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
34	34	132	132	2.0	0	0	4/4	4	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
34	34	134	134	2.0	1/2	1/2	4/4	4	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
35	35	136	136	1.0	0	0	4/4	4	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
35	35	137	137	0.5	1/4	1/4	4/4	4	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
35	35	275/2	275/2	0.5	3/8	3/8	4/4	4	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
35	35	138	138	1.0	1/2	1/2	4/4	4	1	ii65	C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
35	35	139	139	0.5	3/4	3/4	4/4	4	1	V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
35	35	279/2	279/2	0.5	7/8	7/8	4/4	4	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
36	36	140	140	2.0	0	0	4/4	4	1	I|PAC}	C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
36	36	283/2	283/2	0.0	3/8	3/8	4/4	4	1	{	C	I									{		0	0				
36	36	142	142	2.0	1/2	1/2	4/4	4	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
37	37	144	144	2.0	0	0	4/4	4	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
37	37	146	146	2.0	1/2	1/2	4/4	4	1	iii6	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
