mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	7/8	2/2	4	1	b.i{	b	i		i	i						{	m	1	1	0, -3, 1		0	0
2	1	3/4	3/4	2/2	4	1	V6	b	i		V6	V		6					M	1	1	5, 2, 1		1	5
3	2	0	0	2/2	4	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
3	2	1/4	1/4	2/2	4	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	2	1/2	1/2	2/2	4	1	V(64)	b	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
3	2	3/4	3/4	2/2	4	1	V7	b	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
4	3	0	0	2/2	4	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
4	3	1/4	1/4	2/2	4	1	VI6	b	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
4	3	1/2	1/2	2/2	4	1	V/III	b	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
5	4	0	0	2/2	4	1	I/III	b	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
5	4	1/4	1/4	2/2	4	1	I6/III	b	i		I6/III	I		6		III			M	1	1	1, -2, -3		-3	1
5	4	1/2	1/2	2/2	4	1	ii7/III	b	i		ii7/III	ii		7		III			mm7	1	1	-1, -4, 0, -3		-1	-1
5	4	3/4	3/4	2/2	4	1	V7/III	b	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
6	5	0	0	2/2	4	1	I/III	b	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
6	5	1/4	1/4	2/2	4	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
6	5	1/2	1/2	2/2	4	1	V65	b	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
7	6	0	0	2/2	4	1	v.iv	b	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
7	6	1/2	1/2	2/2	4	1	V65	b	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
8	7	0	0	2/2	4	1	i	b	v		i	i							m	1	1	0, -3, 1		0	0
8	7	1/2	1/2	2/2	4	1	iv	b	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
8	7	3/4	3/4	2/2	4	1	iio6	b	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
9	8	0	0	2/2	4	1	V2	b	v		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
9	8	1/4	1/4	2/2	4	1	i6	b	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
9	8	1/2	1/2	2/2	4	1	ii%7	b	v		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
9	8	3/4	3/4	2/2	4	1	V7	b	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
10	9	0	0	2/2	4	1	i|PAC}	b	v		i	i					PAC	}	m	1	1	0, -3, 1		0	0
10	9	1/16	1/16	2/2	4	1	{	b	v									{		1	1				
10	9	1/2	1/2	2/2	4	1	i.iv6	b	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
10	9	3/4	3/4	2/2	4	1	VII	b	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
11	10	0	0	2/2	4	1	III6	b	i		III6	III		6					M	1	1	1, -2, -3		-3	1
11	10	1/4	1/4	2/2	4	1	VI	b	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
11	10	1/2	1/2	2/2	4	1	ii%65	b	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
11	10	3/4	3/4	2/2	4	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
12	11	0	0	2/2	4	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
12	11	1/2	1/2	2/2	4	1	VI	b	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
12	11	3/4	3/4	2/2	4	1	iio6	b	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
13	12	0	0	2/2	4	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
13	12	1/4	1/4	2/2	4	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
13	12	1/2	1/2	2/2	4	1	ii%7	b	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
13	12	3/4	3/4	2/2	4	1	V7	b	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
14	13	0	0	2/2	4	1	i|PAC}	b	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
14	13	1/16	1/16	2/2	4	1	{	b	i									{		1	1				
14	13	1/2	1/2	2/2	4	1	iv6	b	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
14	13	3/4	3/4	2/2	4	1	VII	b	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
15	14	0	0	2/2	4	1	III6	b	i		III6	III		6					M	1	1	1, -2, -3		-3	1
15	14	1/4	1/4	2/2	4	1	VI	b	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
15	14	1/2	1/2	2/2	4	1	ii%65	b	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
15	14	3/4	3/4	2/2	4	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
16	15	0	0	2/2	4	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
16	15	1/2	1/2	2/2	4	1	VI	b	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
16	15	3/4	3/4	2/2	4	1	iio6	b	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
17	16	0	0	2/2	4	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
17	16	1/4	1/4	2/2	4	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
17	16	1/2	1/2	2/2	4	1	ii%7	b	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
