mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.5	0	0	12/8	3	1	d.i{		d	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	3/2	1.5	3/8	3/8	12/8	3	1	V65		d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
1	1	3	1.5	3/4	3/4	12/8	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
1	1	9/2	1.5	9/8	9/8	12/8	3	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
2	2	6	1.5	0	0	12/8	3	1	iv7		d	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
2	2	15/2	1.5	3/8	3/8	12/8	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
2	2	9	3.0	3/4	3/4	12/8	3	1	i|PAC}		d	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
2	2	19/2	0.0	7/8	7/8	12/8	3	1	{		d	i									{		1	1				
3	3	12	1.5	0	0	12/8	3	1	v.i		d	v		i	i							m	1	1	0, -3, 1		0	0
3	3	27/2	1.5	3/8	3/8	12/8	3	1	V65		d	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
3	3	15	1.5	3/4	3/4	12/8	3	1	i		d	v		i	i							m	1	1	0, -3, 1		0	0
3	3	33/2	1.5	9/8	9/8	12/8	3	1	iv6		d	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
4	4	18	1.5	0	0	12/8	3	1	iv7		d	v		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
4	4	39/2	1.5	3/8	3/8	12/8	3	1	V		d	v		V	V							M	1	1	1, 5, 2		1	1
4	4	21	1.5	3/4	3/4	12/8	3	1	i		d	v		i	i							m	1	1	0, -3, 1		0	0
4	4	45/2	1.5	9/8	9/8	12/8	3	1	i.V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
5	5	24	1.5	0	0	12/8	3	1	V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
5	5	51/2	1.5	3/8	3/8	12/8	3	1	V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
5	5	27	1.5	3/4	3/4	12/8	3	1	V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
5	5	57/2	1.5	9/8	9/8	12/8	3	1	V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
6	6	30	1.5	0	0	12/8	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
6	6	63/2	1.5	3/8	3/8	12/8	3	1	#viio65		d	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
6	6	33	1.5	3/4	3/4	12/8	3	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
6	6	69/2	1.0	9/8	9/8	12/8	3	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
6	6	71/2	0.5	11/8	11/8	12/8	3	1	#viio7		d	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
7	7	36	1.5	0	0	12/8	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
7	7	75/2	1.5	3/8	3/8	12/8	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
7	7	39	3.0	3/4	3/4	12/8	3	1	i|PAC}{		d	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
8	8	42	3.0	0	0	12/8	3	1	v6		d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
8	8	45	1.5	3/4	3/4	12/8	3	1	iv6(2)		d	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
8	8	93/2	1.5	9/8	9/8	12/8	3	1	iv6	ii%43	d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
9	9	48	3.0	0	0	12/8	3	1	V|HC}		d	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
9	9	51	1.5	3/4	3/4	12/8	3	1	v.i{		d	v		i	i						{	m	1	1	0, -3, 1		0	0
9	9	105/2	1.5	9/8	9/8	12/8	3	1	V65		d	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
10	10	54	1.5	0	0	12/8	3	1	i		d	v		i	i							m	1	1	0, -3, 1		0	0
10	10	111/2	1.5	3/8	3/8	12/8	3	1	V7		d	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
10	10	57	1.5	3/4	3/4	12/8	3	1	i		d	v		i	i							m	1	1	0, -3, 1		0	0
10	10	117/2	1.5	9/8	9/8	12/8	3	1	#viio6		d	v		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
11	11	60	1.5	0	0	12/8	3	1	i6		d	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
11	11	123/2	1.5	3/8	3/8	12/8	3	1	iv		d	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
11	11	63	0.5	3/4	3/4	12/8	3	1	V7		d	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
11	11	127/2	0.5	7/8	7/8	12/8	3	1	i6		d	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
11	11	64	0.5	1	1	12/8	3	1	iv7		d	v		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
11	11	129/2	1.0	9/8	9/8	12/8	3	1	V(4)		d	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
11	11	131/2	0.5	11/8	11/8	12/8	3	1	V		d	v		V	V							M	1	1	1, 5, 2		1	1
12	12	66	1.5	0	0	12/8	3	1	i|PAC}		d	v		i	i					PAC	}	m	1	1	0, -3, 1		0	0
12	12	135/2	1.5	3/8	3/8	12/8	3	1	III.I6{		d	III		I6	I		6				{	M	1	0	4, 1, 0		0	4
12	12	69	1.5	3/4	3/4	12/8	3	1	ii65		d	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
12	12	141/2	1.5	9/8	9/8	12/8	3	1	V		d	III		V	V							M	1	0	1, 5, 2		1	1
13	13	72	1.5	0	0	12/8	3	1	I(9)		d	III		I(9)	I			9				M	1	0	0, 4, 1	2	0	0
13	13	147/2	1.5	3/8	3/8	12/8	3	1	I		d	III		I	I							M	1	0	0, 4, 1		0	0
13	13	75	1.5	3/4	3/4	12/8	3	1	IVM65		d	III		IVM65	IV	M	65					MM7	1	0	3, 0, 4, -1		-1	3
13	13	153/2	1.5	9/8	9/8	12/8	3	1	viio		d	III		viio	vii	o						o	1	0	5, 2, -1		5	5
14	14	78	1.5	0	0	12/8	3	1	I(4)		d	III		I(4)	I			4				M	1	0	0, -1, 1		0	0
14	14	159/2	1.5	3/8	3/8	12/8	3	1	I		d	III		I	I							M	1	0	0, 4, 1		0	0
14	14	81	1.5	3/4	3/4	12/8	3	1	V(4)		d	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
14	14	165/2	1.5	9/8	9/8	12/8	3	1	V65/vi		d	III		V65/vi	V		65		vi			Mm7	1	0	8, 5, 2, 4		4	8
15	15	84	1.5	0	0	12/8	3	1	vi(9)		d	III		vi(9)	vi			9				m	1	0	3, 0, 4	5	3	3
15	15	171/2	1.5	3/8	3/8	12/8	3	1	vi		d	III		vi	vi							m	1	0	3, 0, 4		3	3
15	15	87	1.5	3/4	3/4	12/8	3	1	iii(4)		d	III		iii(4)	iii			4				m	1	0	4, 3, 5		4	4
15	15	177/2	1.5	9/8	9/8	12/8	3	1	iii	I6	d	III		iii	iii							m	1	0	4, 1, 5		4	4
16	16	90	1.5	0	0	12/8	3	1	IV(9)		d	III		IV(9)	IV			9				M	1	0	-1, 3, 0	1	-1	-1
16	16	183/2	1.5	3/8	3/8	12/8	3	1	IV		d	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
16	16	93	1.5	3/4	3/4	12/8	3	1	I(4)		d	III		I(4)	I			4				M	1	0	0, -1, 1		0	0
16	16	189/2	1.5	9/8	9/8	12/8	3	1	I		d	III		I	I							M	1	0	0, 4, 1		0	0
17	17	96	1.5	0	0	12/8	3	1	ii(9)		d	III		ii(9)	ii			9				m	1	0	2, -1, 3	4	2	2
17	17	195/2	1.5	3/8	3/8	12/8	3	1	ii		d	III		ii	ii							m	1	0	2, -1, 3		2	2
17	17	99	1.5	3/4	3/4	12/8	3	1	I6(2)		d	III		I6(2)	I		6	2				M	1	0	4, 1, 2		0	4
17	17	201/2	1.5	9/8	9/8	12/8	3	1	I6		d	III		I6	I		6					M	1	0	4, 1, 0		0	4
18	18	102	1.5	0	0	12/8	3	1	ii65		d	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
18	18	207/2	1.5	3/8	3/8	12/8	3	1	V		d	III		V	V							M	1	0	1, 5, 2		1	1
18	18	105	1.5	3/4	3/4	12/8	3	1	I|PAC}		d	III		I	I					PAC	}	M	1	0	0, 4, 1		0	0
18	18	213/2	1.5	9/8	9/8	12/8	3	1	i.#viio6		d	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
19	19	108	1.5	0	0	12/8	3	1	i{		d	i		i	i						{	m	1	1	0, -3, 1		0	0
19	19	219/2	1.5	3/8	3/8	12/8	3	1	#viio		d	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
19	19	111	1.5	3/4	3/4	12/8	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
19	19	225/2	1.5	9/8	9/8	12/8	3	1	#viio6		d	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
