mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
6	6	5/8	5/8	6/8	3	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
7	7	0	0	6/8	3	1		ii7	ii%7	g	i		ii7	ii		7					mm7	1	1	2, -1, 3, 0		2	2
7	7	1/4	1/4	6/8	3	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
7	7	3/8	3/8	6/8	3	1		i|PAC}{		g	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
8	8	0	0	6/8	3	1		V6(4)		g	i		V6(4)	V		6	4				M	1	1	0, 2, 1		1	0
8	8	1/8	1/8	6/8	3	1		V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
8	8	3/8	3/8	6/8	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
8	8	1/2	1/2	6/8	3	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
9	9	0	0	6/8	3	1		V(4)/V		g	i		V(4)/V	V			4	V			M	1	1	2, 1, 3		2	2
9	9	1/8	1/8	6/8	3	1		V/V		g	i		V/V	V				V			M	1	1	2, 6, 3		2	2
9	9	3/8	3/8	6/8	3	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
9	9	1/2	1/2	6/8	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
10	10	0	0	6/8	3	1		V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
10	10	1/8	1/8	6/8	3	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
10	10	3/8	3/8	6/8	3	1		i|PAC}{		g	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
11	11	0	0	6/8	3	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
11	11	3/8	3/8	6/8	3	1		IV6		g	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
11	11	1/2	1/2	6/8	3	1		#viio		g	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
12	12	0	0	6/8	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
12	12	1/4	1/4	6/8	3	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
12	12	3/8	3/8	6/8	3	1		ii%7		g	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
12	12	5/8	5/8	6/8	3	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
13	13	0	0	6/8	3	1		i|PAC}{		g	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
13	13	1/8	1/8	6/8	3	1		VI6		g	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
13	13	3/8	3/8	6/8	3	1		v6(2)		g	i		v6(2)	v		6	2				m	1	1	-2, 2, -4		1	-2
13	13	1/2	1/2	6/8	3	1		v6		g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
14	14	0	0	6/8	3	1		iv6(2)		g	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
14	14	1/8	1/8	6/8	3	1		iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
14	14	3/8	3/8	6/8	3	1		iv.V		g	iv		V	V							M	1	1	1, 5, 2		1	1
14	14	5/8	5/8	6/8	3	1		i6		g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	15	0	0	6/8	3	1		IV(9)		g	iv		IV(9)	IV			9				M	1	1	-1, 3, 0	1	-1	-1
15	15	1/8	1/8	6/8	3	1		IV		g	iv		IV	IV							M	1	1	-1, 3, 0		-1	-1
15	15	3/8	3/8	6/8	3	1		V7		g	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
15	15	1/2	1/2	6/8	3	1		VI		g	iv		VI	VI							M	1	1	-4, 0, -3		-4	-4
15	15	5/8	5/8	6/8	3	1		i6		g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
16	16	0	0	6/8	3	1		ii%65		g	iv		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
16	16	1/8	1/8	6/8	3	1		V		g	iv		V	V							M	1	1	1, 5, 2		1	1
16	16	3/8	3/8	6/8	3	1		i|PAC}{		g	iv		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
17	17	0	0	6/8	3	1		V(4)		g	iv		V(4)	V			4				M	1	1	1, 0, 2		1	1
17	17	1/4	1/4	6/8	3	1		V		g	iv		V	V							M	1	1	1, 5, 2		1	1
17	17	3/8	3/8	6/8	3	1		VI		g	iv		VI	VI							M	1	1	-4, 0, -3		-4	-4
17	17	5/8	5/8	6/8	3	1		i		g	iv		i	i							m	1	1	0, -3, 1		0	0
18	18	0	0	6/8	3	1		V(4)		g	iv		V(4)	V			4				M	1	1	1, 0, 2		1	1
18	18	1/8	1/8	6/8	3	1		V		g	iv		V	V							M	1	1	1, 5, 2		1	1
18	18	3/8	3/8	6/8	3	1		i|PAC}{		g	iv		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
18	18	1/2	1/2	6/8	3	1		i.i		g	i		i	i							m	1	1	0, -3, 1		0	0
19	19	0	0	6/8	3	1		V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
19	19	1/8	1/8	6/8	3	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
19	19	3/8	3/8	6/8	3	1		i|IAC}{		g	i		i	i					IAC	}{	m	1	1	0, -3, 1		0	0
19	19	1/2	1/2	6/8	3	1		v.i		g	v		i	i							m	1	1	0, -3, 1		0	0
20	20	0	0	6/8	3	1		V(4)		g	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
20	20	1/8	1/8	6/8	3	1		V		g	v		V	V							M	1	1	1, 5, 2		1	1
20	20	3/8	3/8	6/8	3	1		i|PAC}{		g	v		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
21	21	0	0	6/8	3	1		ii%7		g	v		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
21	21	1/4	1/4	6/8	3	1		V		g	v		V	V							M	1	1	1, 5, 2		1	1
21	21	3/8	3/8	6/8	3	1		i		g	v		i	i							m	1	1	0, -3, 1		0	0
22	22	0	0	6/8	3	1		ii%2		g	v		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
22	22	1/8	1/8	6/8	3	1		i.ii6		g	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
22	22	3/8	3/8	6/8	3	1		V2		g	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
22	22	1/2	1/2	6/8	3	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
22	22	5/8	5/8	6/8	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
23	23	0	0	6/8	3	1		V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
23	23	1/8	1/8	6/8	3	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
23	23	3/8	3/8	6/8	3	1		i|PAC}{		g	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
23	23	1/2	1/2	6/8	3	1		VI6		g	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
24	24	0	0	6/8	3	1		v6(2)		g	i		v6(2)	v		6	2				m	1	1	-2, 2, -4		1	-2
24	24	1/8	1/8	6/8	3	1		v6		g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
24	24	3/8	3/8	6/8	3	1		iv6(2)		g	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
24	24	1/2	1/2	6/8	3	1		iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
25	25	0	0	6/8	3	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
25	25	1/8	1/8	6/8	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
25	25	3/8	3/8	6/8	3	1		ii%65		g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
25	25	1/2	1/2	6/8	3	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
26	26	0	0	6/8	3	1		i|PAC}{		g	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
26	26	3/8	3/8	6/8	3	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
27	27	0	0	6/8	3	1		IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
27	27	1/4	1/4	6/8	3	1		#viio6		g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
27	27	3/8	3/8	6/8	3	1		i6(11)		g	i		i6(11)	i		6	11				m	1	1	-3, 1, 0	-1	0	-3
27	27	1/2	1/2	6/8	3	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
27	27	5/8	5/8	6/8	3	1		ii%65		g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
28	28	0	0	6/8	3	1		V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
28	28	1/8	1/8	6/8	3	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
28	28	3/8	3/8	6/8	3	1		i|PAC}		g	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
28	28	5/8	5/8	6/8	3	1		{		g	i									{		1	1				
29	29	1/8	1/8	6/8	3	1		iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
29	29	3/8	3/8	6/8	3	1		V|HC}		g	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
