mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3/4	3	1		F.I{	F	I		I	I						{	M	0	0	0, 4, 1		0	0
2	2	0	0	3/4	3	1		V43	F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
3	3	0	0	3/4	3	1		I	F	I		I	I							M	0	0	0, 4, 1		0	0
4	4	0	0	3/4	3	1		V43(4)	F	I		V43(4)	V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
4	4	1/4	1/4	3/4	3	1		V43	F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
5	5	0	0	3/4	3	1		I	F	I		I	I							M	0	0	0, 4, 1		0	0
5	5	1/4	1/4	3/4	3	1		I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
5	5	1/2	1/2	3/4	3	1		I64	F	I		I64	I		64					M	0	0	1, 0, 4		0	1
6	6	0	0	3/4	3	1		ii65	F	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
6	6	1/4	1/4	3/4	3	1		viio6	F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
6	6	1/2	1/2	3/4	3	1		V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	7	0	0	3/4	3	1		I|IAC}	F	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
7	7	1/4	1/4	3/4	3	1		{	F	I									{		0	0				
7	7	1/2	1/2	3/4	3	1		IV64	F	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
8	8	0	0	3/4	3	1		viio(2)	F	I		viio(2)	vii	o		2				o	0	0	0, 2, -1		5	0
8	8	1/4	1/4	3/4	3	1		viio	F	I		viio	vii	o						o	0	0	5, 2, -1		5	5
8	8	1/2	1/2	3/4	3	1		iii64	F	I		iii64	iii		64					m	0	0	5, 4, 1		4	5
9	9	0	0	3/4	3	1		vi(2)	F	I		vi(2)	vi			2				m	0	0	5, 0, 4		3	5
9	9	1/4	1/4	3/4	3	1		vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
9	9	1/2	1/2	3/4	3	1		ii64	F	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
10	10	0	0	3/4	3	1		V(2)	F	I		V(2)	V			2				M	0	0	3, 5, 2		1	3
10	10	1/4	1/4	3/4	3	1		V	F	I		V	V							M	0	0	1, 5, 2		1	1
10	10	1/2	1/2	3/4	3	1		I64	F	I		I64	I		64					M	0	0	1, 0, 4		0	1
11	11	0	0	3/4	3	1		IV(2)	F	I		IV(2)	IV			2				M	0	0	1, 3, 0		-1	1
11	11	1/4	1/4	3/4	3	1		IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
11	11	1/2	1/2	3/4	3	1		viio64	F	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
12	12	0	0	3/4	3	1		V2	F	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
12	12	1/4	1/4	3/4	3	1		I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
12	12	1/2	1/2	3/4	3	1		vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
13	13	0	0	3/4	3	1		V.V65	F	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
13	13	1/4	1/4	3/4	3	1		iii6	F	V		iii6	iii		6					m	0	0	1, 5, 4		4	1
13	13	1/2	1/2	3/4	3	1		I	F	V		I	I							M	0	0	0, 4, 1		0	0
14	14	0	0	3/4	3	1		IV(9)	F	V		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
14	14	1/4	1/4	3/4	3	1		IV	F	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
15	15	0	0	3/4	3	1		V7	F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	15	1/2	1/2	3/4	3	1		I	F	V		I	I							M	0	0	0, 4, 1		0	0
16	16	0	0	3/4	3	1		IV	F	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
16	16	1/4	1/4	3/4	3	1		V7	F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	1/2	1/2	3/4	3	1		vi	F	V		vi	vi							m	0	0	3, 0, 4		3	3
17	17	0	0	3/4	3	1		IVM7	F	V		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
17	17	1/4	1/4	3/4	3	1		V(4)	F	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
17	17	1/2	1/2	3/4	3	1		V	F	V		V	V							M	0	0	1, 5, 2		1	1
18	18	0	0	3/4	3	1		I|PAC}	F	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
19	19	0	0	3/4	3	1		{	F	V									{		0	0				
20	20	0	0	3/4	3	1		V43	F	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
21	21	0	0	3/4	3	1		I	F	V		I	I							M	0	0	0, 4, 1		0	0
22	22	0	0	3/4	3	1		I.I	F	I		I	I							M	0	0	0, 4, 1		0	0
22	22	1/4	1/4	3/4	3	1		IV6	F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
22	22	1/2	1/2	3/4	3	1		ii	F	I		ii	ii							m	0	0	2, -1, 3		2	2
23	23	0	0	3/4	3	1		V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
23	23	1/4	1/4	3/4	3	1		I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
23	23	1/2	1/2	3/4	3	1		I64	F	I		I64	I		64					M	0	0	1, 0, 4		0	1
24	24	0	0	3/4	3	1		IVM7	F	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
24	24	1/4	1/4	3/4	3	1		viio6	F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
24	24	1/2	1/2	3/4	3	1		V	F	I		V	V							M	0	0	1, 5, 2		1	1
25	25	0	0	3/4	3	1		I(9)	F	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
25	25	1/4	1/4	3/4	3	1		I	F	I		I	I							M	0	0	0, 4, 1		0	0
25	25	1/2	1/2	3/4	3	1		I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
26	26	0	0	3/4	3	1		vi.IV65	F	vi		IV65	IV		65					Mm7	0	1	3, 0, -3, -1		-1	3
26	26	1/4	1/4	3/4	3	1		#viio	F	vi		#viio	#vii	o						o	0	1	5, 2, -1		5	5
26	26	1/2	1/2	3/4	3	1		V7	F	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
27	27	0	0	3/4	3	1		i(9)	F	vi		i(9)	i			9				m	0	1	0, -3, 1	2	0	0
27	27	1/4	1/4	3/4	3	1		i	F	vi		i	i							m	0	1	0, -3, 1		0	0
27	27	1/2	1/2	3/4	3	1		i6	F	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
28	28	0	0	3/4	3	1		ii%65	F	vi		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
28	28	1/4	1/4	3/4	3	1		V	F	vi		V	V							M	0	1	1, 5, 2		1	1
29	29	0	0	3/4	3	1		i|PAC}{	F	vi		i	i					PAC	}{	m	0	1	0, -3, 1		0	0
29	29	1/2	1/2	3/4	3	1		i6	F	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
30	30	0	0	3/4	3	1		ii%7	F	vi		ii%7	ii	%	7					%7	0	1	2, -1, -4, 0		2	2
30	30	1/4	1/4	3/4	3	1		V7	F	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
31	31	0	0	3/4	3	1		i|PAC}	F	vi		i	i					PAC	}	m	0	1	0, -3, 1		0	0
31	31	1/4	1/4	3/4	3	1		I.I{	F	I		I	I						{	M	0	0	0, 4, 1		0	0
32	32	0	0	3/4	3	1		viio(2)	F	I		viio(2)	vii	o		2				o	0	0	0, 2, -1		5	0
32	32	1/4	1/4	3/4	3	1		V6	F	I		V6	V		6					M	0	0	5, 2, 1		1	5
33	33	0	0	3/4	3	1		vi(2)	F	I		vi(2)	vi			2				m	0	0	5, 0, 4		3	5
33	33	1/4	1/4	3/4	3	1		IV6	F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
33	33	1/2	1/2	3/4	3	1		ii7	F	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
34	34	0	0	3/4	3	1		iii6(2)	F	I		iii6(2)	iii		6	2				m	0	0	1, 5, -1		4	1
34	34	1/4	1/4	3/4	3	1		iii6	F	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
34	34	1/2	1/2	3/4	3	1		IM7	F	I		IM7	I	M	7					MM7	0	0	0, 4, 1, 5		0	0
