mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.0	0	0	2/2	3	1	Bb.V{	Bb	I		V	V						{	M	0	0	1, 5, 2		1	1
1	1	1	1	1.0	1/4	1/4	2/2	3	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
1	1	2	2	1.0	1/2	1/2	2/2	3	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
1	1	3	3	1.0	3/4	3/4	2/2	3	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
2	2	4	4	1.0	0	0	2/2	3	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
2	2	5	5	1.0	1/4	1/4	2/2	3	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
2	2	6	6	1.0	1/2	1/2	2/2	3	1	V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
2	2	7	7	1.0	3/4	3/4	2/2	3	1	iii7	Bb	I		iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
3	3	8	8	1.0	0	0	2/2	3	1	vi7	Bb	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
3	3	9	9	1.0	1/4	1/4	2/2	3	1	ii7	Bb	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
3	3	10	10	1.0	1/2	1/2	2/2	3	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
3	3	11	11	1.0	3/4	3/4	2/2	3	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
4	4	12	12	1.0	0	0	2/2	3	1	ii65	Bb	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
4	4	13	13	1.0	1/4	1/4	2/2	3	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
4	4	14	14	2.0	1/2	1/2	2/2	3	1	I|PAC}	Bb	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
5	5	16	16	1.0	0	0	2/2	3	1	I{	Bb	I		I	I						{	M	0	0	0, 4, 1		0	0
5	5	17	17	1.0	1/4	1/4	2/2	3	1	V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
5	5	18	18	1.0	1/2	1/2	2/2	3	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
5	5	19	19	1.0	3/4	3/4	2/2	3	1	V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
6	6	20	20	1.0	0	0	2/2	3	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
6	6	21	21	1.0	1/4	1/4	2/2	3	1	V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
6	6	22	22	2.0	1/2	1/2	2/2	3	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
7	7	24	24	1.0	0	0	2/2	3	1	ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
7	7	25	25	1.0	1/4	1/4	2/2	3	1	V6/ii	Bb	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
7	7	26	26	1.0	1/2	1/2	2/2	3	1	ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
7	7	27	27	1.0	3/4	3/4	2/2	3	1	V6/ii	Bb	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
8	8	28	28	1.0	0	0	2/2	3	1	ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
8	8	29	29	1.0	1/4	1/4	2/2	3	1	V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
8	8	30	30	2.0	1/2	1/2	2/2	3	1	ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
9	9	32	32	1.0	0	0	2/2	3	1	iii	Bb	I		iii	iii							m	0	0	4, 1, 5		4	4
9	9	33	33	1.0	1/4	1/4	2/2	3	1	V6/iii	Bb	I		V6/iii	V		6		iii			M	0	0	9, 6, 5		5	9
9	9	34	34	1.0	1/2	1/2	2/2	3	1	iii	Bb	I		iii	iii							m	0	0	4, 1, 5		4	4
9	9	35	35	1.0	3/4	3/4	2/2	3	1	V6/iii	Bb	I		V6/iii	V		6		iii			M	0	0	9, 6, 5		5	9
10	10	36	36	1.0	0	0	2/2	3	1	iii	Bb	I		iii	iii							m	0	0	4, 1, 5		4	4
10	10	37	37	1.0	1/4	1/4	2/2	3	1	V6/iii	Bb	I		V6/iii	V		6		iii			M	0	0	9, 6, 5		5	9
10	10	38	38	2.0	1/2	1/2	2/2	3	1	iii	Bb	I		iii	iii							m	0	0	4, 1, 5		4	4
11	11	40	40	1.0	0	0	2/2	3	1	iii.iio6(42)	Bb	iii		iio6(42)	ii	o	6	42				o	0	1	1, -4, -3		2	1
11	11	41	41	1.0	1/4	1/4	2/2	3	1	iio6	Bb	iii		iio6	ii	o	6					o	0	1	-1, -4, 2		2	-1
11	11	42	42	1.0	1/2	1/2	2/2	3	1	V	Bb	iii		V	V							M	0	1	1, 5, 2		1	1
11	11	43	43	1.0	3/4	3/4	2/2	3	1	i	Bb	iii		i	i							m	0	1	0, -3, 1		0	0
12	12	44	44	1.0	0	0	2/2	3	1	V(4)	Bb	iii		V(4)	V			4				M	0	1	1, 0, 2		1	1
12	12	45	45	1.0	1/4	1/4	2/2	3	1	V	Bb	iii		V	V							M	0	1	1, 5, 2		1	1
12	12	46	46	2.0	1/2	1/2	2/2	3	1	i|PAC}	Bb	iii		i	i					PAC	}	m	0	1	0, -3, 1		0	0
12	12	47	47	0.0	3/4	3/4	2/2	3	1	{	Bb	iii									{		0	1				
13	13	48	48	1.0	0	0	2/2	3	1	iio6(42)	Bb	iii		iio6(42)	ii	o	6	42				o	0	1	1, -4, -3		2	1
13	13	49	49	1.0	1/4	1/4	2/2	3	1	iio6	Bb	iii		iio6	ii	o	6					o	0	1	-1, -4, 2		2	-1
13	13	50	50	1.0	1/2	1/2	2/2	3	1	V	Bb	iii		V	V							M	0	1	1, 5, 2		1	1
13	13	51	51	1.0	3/4	3/4	2/2	3	1	i	Bb	iii		i	i							m	0	1	0, -3, 1		0	0
14	14	52	52	1.0	0	0	2/2	3	1	V(4)	Bb	iii		V(4)	V			4				M	0	1	1, 0, 2		1	1
14	14	53	53	1.0	1/4	1/4	2/2	3	1	V	Bb	iii		V	V							M	0	1	1, 5, 2		1	1
14	14	54	54	2.0	1/2	1/2	2/2	3	1	i|PAC}	Bb	iii		i	i					PAC	}	m	0	1	0, -3, 1		0	0
15	15	56	56	1.0	0	0	2/2	3	1	I.I{	Bb	I		I	I						{	M	0	0	0, 4, 1		0	0
15	15	57	57	1.0	1/4	1/4	2/2	3	1	V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
15	15	58	58	1.0	1/2	1/2	2/2	3	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
