mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4/4	1	1	.g.i	g	i		i	i							m	1	1	0, -3, 1		0	0
1	1	1/2	1/2	4/4	1	1	iv65	g	i		iv65	iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
1	1	3/4	3/4	4/4	1	1	VII	g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
2	2	0	0	4/4	1	1	IIIM65	g	i		IIIM65	III	M	65					MM7	1	1	1, -2, 2, -3		-3	1
2	2	1/4	1/4	4/4	1	1	VI	g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
2	2	1/2	1/2	4/4	1	1	ii%65	g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
2	2	3/4	3/4	4/4	1	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
3	3	0	0	4/4	1	1	iv6(2)	g	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
3	3	1/4	1/4	4/4	1	1	iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
3	3	1/2	1/2	4/4	1	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
3	3	3/4	3/4	4/4	1	1	VI	g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
4	4	0	0	4/4	1	1	ii%65	g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
4	4	1/4	1/4	4/4	1	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
4	4	1/2	1/2	4/4	1	1	i\\	g	i		i	i						\\	m	1	1	0, -3, 1		0	0
4	4	3/4	3/4	4/4	1	1	v6	g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
5	5	0	0	4/4	1	1	iv6(2)	g	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
5	5	1/4	1/4	4/4	1	1	iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
5	5	1/2	1/2	4/4	1	1	V\\	g	i		V	V						\\	M	1	1	1, 5, 2		1	1
6	6	0	0	4/4	1	1	III.I	g	III		I	I							M	1	0	0, 4, 1		0	0
6	6	1/4	1/4	4/4	1	1	vi6	g	III		vi6	vi		6					m	1	0	0, 4, 3		3	0
6	6	1/2	1/2	4/4	1	1	V6(2)	g	III		V6(2)	V		6	2				M	1	0	5, 2, 3		1	5
6	6	3/4	3/4	4/4	1	1	V6	g	III		V6	V		6					M	1	0	5, 2, 1		1	5
7	7	0	0	4/4	1	1	vi7	g	III		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
7	7	1/4	1/4	4/4	1	1	ii7	g	III		ii7	ii		7					mm7	1	0	2, -1, 3, 0		2	2
7	7	1/2	1/2	4/4	1	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
7	7	3/4	3/4	4/4	1	1	vi	g	III		vi	vi							m	1	0	3, 0, 4		3	3
8	8	0	0	4/4	1	1	ii65	g	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
8	8	1/4	1/4	4/4	1	1	V	g	III		V	V							M	1	0	1, 5, 2		1	1
8	8	1/2	1/2	4/4	1	1	I\\	g	III		I	I						\\	M	1	0	0, 4, 1		0	0
8	8	3/4	3/4	4/4	1	1	vi	g	III		vi	vi							m	1	0	3, 0, 4		3	3
9	9	0	0	4/4	1	1	vii%2	g	III		vii%2	vii	%	2					%7	1	0	3, 5, 2, -1		5	3
9	9	1/4	1/4	4/4	1	1	iii6	g	III		iii6	iii		6					m	1	0	1, 5, 4		4	1
9	9	1/2	1/2	4/4	1	1	iv.V2	g	iv		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
9	9	3/4	3/4	4/4	1	1	i6	g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
10	10	0	0	4/4	1	1	ii%65	g	iv		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
10	10	1/4	1/4	4/4	1	1	V7	g	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
10	10	1/2	1/2	4/4	1	1	i\\	g	iv		i	i						\\	m	1	1	0, -3, 1		0	0
10	10	3/4	3/4	4/4	1	1	V6	g	iv		V6	V		6					M	1	1	5, 2, 1		1	5
11	11	0	0	4/4	1	1	i	g	iv		i	i							m	1	1	0, -3, 1		0	0
11	11	1/4	1/4	4/4	1	1	i.ii6	g	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
11	11	1/2	1/2	4/4	1	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
11	11	3/4	3/4	4/4	1	1	V(64)	g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
12	12	0	0	4/4	1	1	V(4)	g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
12	12	1/4	1/4	4/4	1	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
12	12	1/2	1/2	4/4	1	1	i\\	g	i		i	i						\\	m	1	1	0, -3, 1		0	0
