mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	6/8	4	1	Bb.I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
1	1	3/8	3/8	6/8	4	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
2	2	0	0	6/8	4	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
4	4	0	0	6/8	4	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
4	4	3/8	3/8	6/8	4	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
5	5	0	0	6/8	4	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
5	5	5/8	5/8	6/8	4	1	V/V	Bb	I		V/V	V				V			M	0	0	2, 6, 3		2	2
6	6	0	0	6/8	4	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
7	7	0	0	6/8	4	1	I\\	Bb	I		I	I						\\	M	0	0	0, 4, 1		0	0
7	7	3/8	3/8	6/8	4	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
8	8	0	0	6/8	4	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
8	8	3/8	3/8	6/8	4	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
9	9	0	0	6/8	4	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
9	9	3/8	3/8	6/8	4	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
10	10	0	0	6/8	4	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
10	10	3/8	3/8	6/8	4	1	vi.#viio6	Bb	vi		#viio6	#vii	o	6					o	0	1	2, -1, 5		5	2
11	11	0	0	6/8	4	1	i\\	Bb	vi		i	i						\\	m	0	1	0, -3, 1		0	0
11	11	3/8	3/8	6/8	4	1	VI6	Bb	vi		VI6	VI		6					M	0	1	0, -3, -4		-4	0
12	12	0	0	6/8	4	1	v6	Bb	vi		v6	v		6					m	0	1	-2, 2, 1		1	-2
12	12	3/8	3/8	6/8	4	1	iv6	Bb	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
13	13	0	0	6/8	4	1	V\\	Bb	vi		V	V						\\	M	0	1	1, 5, 2		1	1
13	13	3/8	3/8	6/8	4	1	V6/iv	Bb	vi		V6/iv	V		6		iv			M	0	1	4, 1, 0		0	4
14	14	0	0	6/8	4	1	IV(9)	Bb	vi		IV(9)	IV			9				M	0	1	-1, 3, 0	1	-1	-1
14	14	3/8	3/8	6/8	4	1	ii	Bb	vi		ii	ii							m	0	1	2, -1, 3		2	2
