mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3.0	0	0	3/4	4	1	a.i{	a	i		i	i						{	m	1	1	0, -3, 1		0	0
2	2	3	3	1.0	0	0	3/4	4	1	v6	a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
2	2	4	4	2.0	1/4	1/4	3/4	4	1	iv6	a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
3	3	6	6	3.0	0	0	3/4	4	1	V|HC}	a	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
4	4	9	9	3.0	0	0	3/4	4	1	i{	a	i		i	i						{	m	1	1	0, -3, 1		0	0
5	5	12	12	1.0	0	0	3/4	4	1	III.vi7	a	III		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
5	5	13	13	2.0	1/4	1/4	3/4	4	1	viio	a	III		viio	vii	o						o	1	0	5, 2, -1		5	5
6	6	15	15	2.0	0	0	3/4	4	1	I	a	III		I	I							M	1	0	0, 4, 1		0	0
6	6	17	17	1.0	1/2	1/2	3/4	4	1	V6	a	III		V6	V		6					M	1	0	5, 2, 1		1	5
7	7	18	18	2.0	0	0	3/4	4	1	IV6	a	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3
7	7	20	20	1.0	1/2	1/2	3/4	4	1	iii6	a	III		iii6	iii		6					m	1	0	1, 5, 4		4	1
8	8	21	21	2.0	0	0	3/4	4	1	ii6	a	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
8	8	23	23	1.0	1/2	1/2	3/4	4	1	I6	a	III		I6	I		6					M	1	0	4, 1, 0		0	4
9	9	24	24	1.0	0	0	3/4	4	1	IV	a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
9	9	25	25	1.0	1/4	1/4	3/4	4	1	V(4)	a	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
9	9	26	26	1.0	1/2	1/2	3/4	4	1	V	a	III		V	V							M	1	0	1, 5, 2		1	1
10	10	27	27	3.0	0	0	3/4	4	1	I|PAC}	a	III		I	I					PAC	}	M	1	0	0, 4, 1		0	0
