mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4/4	3	1		D.I{	D	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	1/2	1/2	4/4	3	1		V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
2	2	0	0	4/4	3	1		V43(4)/V	D	I		V43(4)/V	V		43	4	V			Mm7	0	0	3, 0, 2, 1		2	3
2	2	1/4	1/4	4/4	3	1		V43/V	D	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
2	2	1/2	1/2	4/4	3	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
2	2	3/4	3/4	4/4	3	1		iii6	D	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
3	3	0	0	4/4	3	1		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
3	3	1/2	1/2	4/4	3	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	4	0	0	4/4	3	1		viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
4	4	1/2	1/2	4/4	3	1		I|PAC}{	D	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
4	4	3/4	3/4	4/4	3	1		vi6	D	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
5	5	0	0	4/4	3	1		V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
5	5	1/2	1/2	4/4	3	1		V43/V	D	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
6	6	0	0	4/4	3	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
6	6	1/4	1/4	4/4	3	1		iii6	D	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
6	6	1/2	1/2	4/4	3	1		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
6	6	3/4	3/4	4/4	3	1		viio64	D	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
7	7	0	0	4/4	3	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
7	7	1/2	1/2	4/4	3	1		viio6(2)	D	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
7	7	3/4	3/4	4/4	3	1		viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
8	8	0	0	4/4	3	1		I|IAC}{	D	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
8	8	1/4	1/4	4/4	3	1		vi6	D	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
8	8	1/2	1/2	4/4	3	1		V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
9	9	0	0	4/4	3	1		V43/V	D	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
9	9	1/2	1/2	4/4	3	1		I/V	D	I		I/V	I				V			M	0	0	1, 5, 2		1	1
9	9	3/4	3/4	4/4	3	1		vi6/V	D	I		vi6/V	vi		6		V			m	0	0	1, 5, 4		4	1
10	10	0	0	4/4	3	1		V6/V	D	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
10	10	1/2	1/2	4/4	3	1		IV/V	D	I		IV/V	IV				V			M	0	0	0, 4, 1		0	0
11	11	0	0	4/4	3	1		iii6/V	D	I		iii6/V	iii		6		V			m	0	0	2, 6, 5		5	2
11	11	1/2	1/2	4/4	3	1		vi6	D	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
12	12	0	0	4/4	3	1		V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
12	12	1/2	1/2	4/4	3	1		viio6(2)/V	D	I		viio6(2)/V	vii	o	6	2	V			o	0	0	3, 0, 1		6	3
12	12	3/4	3/4	4/4	3	1		viio6/V	D	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
13	13	0	0	4/4	3	1		V}{	D	I		V	V						}{	M	0	0	1, 5, 2		1	1
13	13	1/4	1/4	4/4	3	1		iii6	D	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
13	13	1/2	1/2	4/4	3	1		ii6(2)	D	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
13	13	3/4	3/4	4/4	3	1		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
14	14	0	0	4/4	3	1		I6(2)	D	I		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
14	14	1/4	1/4	4/4	3	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
14	14	1/2	1/2	4/4	3	1		viio6(2)	D	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
14	14	3/4	3/4	4/4	3	1		viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
15	15	0	0	4/4	3	1		I|PAC}{	D	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
15	15	1/4	1/4	4/4	3	1		vi6	D	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
15	15	1/2	1/2	4/4	3	1		V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
16	16	0	0	4/4	3	1		IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
16	16	1/2	1/2	4/4	3	1		iii6	D	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
17	17	0	0	4/4	3	1		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
17	17	1/2	1/2	4/4	3	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
18	18	0	0	4/4	3	1		IV6/IV	D	I		IV6/IV	IV		6		IV			M	0	0	2, -1, -2		-2	2
18	18	1/2	1/2	4/4	3	1		vi6	D	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
19	19	0	0	4/4	3	1		#viio6(2)/vi	D	I		#viio6(2)/vi	#vii	o	6	2	vi			o	0	0	5, 2, 3		8	5
19	19	1/4	1/4	4/4	3	1		#viio6/vi	D	I		#viio6/vi	#vii	o	6		vi			o	0	0	5, 2, 8		8	5
19	19	1/2	1/2	4/4	3	1		i/vi|PAC}{	D	I		i/vi	i				vi	PAC	}{	m	0	0	3, 0, 4		3	3
20	20	0	0	4/4	3	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
20	20	1/2	1/2	4/4	3	1		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
21	21	0	0	4/4	3	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
21	21	1/2	1/2	4/4	3	1		V43	D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
22	22	0	0	4/4	3	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
22	22	1/4	1/4	4/4	3	1		vi6	D	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
22	22	1/2	1/2	4/4	3	1		I6(72)/V	D	I		I6(72)/V	I		6	72	V			M	0	0	5, 2, 3, 6		1	5
22	22	3/4	3/4	4/4	3	1		I6/V	D	I		I6/V	I		6		V			M	0	0	5, 2, 1		1	5
23	23	0	0	4/4	3	1		V43(4)/V	D	I		V43(4)/V	V		43	4	V			Mm7	0	0	3, 0, 2, 1		2	3
23	23	1/4	1/4	4/4	3	1		V43/V	D	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
23	23	1/2	1/2	4/4	3	1		I/V	D	I		I/V	I				V			M	0	0	1, 5, 2		1	1
23	23	3/4	3/4	4/4	3	1		vi6/V	D	I		vi6/V	vi		6		V			m	0	0	1, 5, 4		4	1
24	24	0	0	4/4	3	1		V6/V	D	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
24	24	1/2	1/2	4/4	3	1		V43/V/V	D	I		V43/V/V	V		43		V/V			Mm7	0	0	4, 1, 3, 7		3	4
25	25	0	0	4/4	3	1		V/V	D	I		V/V	V				V			M	0	0	2, 6, 3		2	2
25	25	1/2	1/2	4/4	3	1		ii6/V	D	I		ii6/V	ii		6		V			m	0	0	0, 4, 3		3	0
26	26	0	0	4/4	3	1		I6/V	D	I		I6/V	I		6		V			M	0	0	5, 2, 1		1	5
26	26	1/2	1/2	4/4	3	1		viio6(2)/V	D	I		viio6(2)/V	vii	o	6	2	V			o	0	0	3, 0, 1		6	3
