mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.0	0	0	4/4	4	1	A.I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	2	2	1.0	1/2	1/2	4/4	4	1	V6(4)	A	I		V6(4)	V		6	4				M	0	0	0, 2, 1		1	0
1	1	3	3	1.0	3/4	3/4	4/4	4	1	V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
2	2	4	4	1.5	0	0	4/4	4	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
2	2	11/2	11/2	0.5	3/8	3/8	4/4	4	1	I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	2	6	6	1.0	1/2	1/2	4/4	4	1	V(4)/V	A	I		V(4)/V	V			4	V			M	0	0	2, 1, 3		2	2
2	2	7	7	1.0	3/4	3/4	4/4	4	1	V7/V	A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
3	3	8	8	1.5	0	0	4/4	4	1	V|HC}{	A	I		V	V					HC	}{	M	0	0	1, 5, 2		1	1
3	3	19/2	19/2	0.5	3/8	3/8	4/4	4	1	I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	10	10	1.5	1/2	1/2	4/4	4	1	IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	3	23/2	23/2	0.5	7/8	7/8	4/4	4	1	ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
4	4	12	12	1.0	0	0	4/4	4	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	4	13	13	1.0	1/4	1/4	4/4	4	1	I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	4	14	14	1.0	1/2	1/2	4/4	4	1	ii7	A	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
4	4	15	15	1.0	3/4	3/4	4/4	4	1	V	A	I		V	V							M	0	0	1, 5, 2		1	1
5	5	16	16	1.5	0	0	4/4	4	1	I|IAC}{	A	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
5	5	35/2	35/2	0.5	3/8	3/8	4/4	4	1	vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
