mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
8	8	3/8	3/8	6/8	1	1	V6	C	vi		V6	V		6					M	0	1	5, 2, 1		1	5
8	8	5/8	5/8	6/8	1	1	V	C	vi		V	V							M	0	1	1, 5, 2		1	1
9	9	0	0	6/8	1	1	i6	C	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
9	9	1/4	1/4	6/8	1	1	VII6	C	vi		VII6	VII		6					M	0	1	2, -1, -2		-2	2
9	9	3/8	3/8	6/8	1	1	VI6	C	vi		VI6	VI		6					M	0	1	0, -3, -4		-4	0
9	9	5/8	5/8	6/8	1	1	v6	C	vi		v6	v		6					m	0	1	-2, 2, 1		1	-2
10	10	0	0	6/8	1	1	iv6(2)	C	vi		iv6(2)	iv		6	2				m	0	1	-4, 0, 1		-1	-4
10	10	1/4	1/4	6/8	1	1	iv6	C	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
10	10	3/8	3/8	6/8	1	1	V}	C	vi		V	V						}	M	0	1	1, 5, 2		1	1
11	11	0	0	6/8	1	1	VI6{	C	vi		VI6	VI		6				{	M	0	1	0, -3, -4		-4	0
11	11	1/4	1/4	6/8	1	1	v6	C	vi		v6	v		6					m	0	1	-2, 2, 1		1	-2
11	11	3/8	3/8	6/8	1	1	iv6	C	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
11	11	5/8	5/8	6/8	1	1	III6	C	vi		III6	III		6					M	0	1	1, -2, -3		-3	1
12	12	0	0	6/8	1	1	iv6	C	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
12	12	1/4	1/4	6/8	1	1	III6	C	vi		III6	III		6					M	0	1	1, -2, -3		-3	1
12	12	3/8	3/8	6/8	1	1	.bII6	C	vi		bII6	bII		6					M	0	1	-1, -4, -5		-5	-1
12	12	5/8	5/8	6/8	1	1	i6}	C	vi		i6	i		6				}	m	0	1	-3, 1, 0		0	-3
13	13	0	0	6/8	1	1	i{	C	vi		i	i						{	m	0	1	0, -3, 1		0	0
13	13	3/16	3/16	6/8	1	1	viio/III	C	vi		viio/III	vii	o			III			o	0	1	2, -1, -4		2	2
13	13	1/4	1/4	6/8	1	1	III	C	vi		III	III							M	0	1	-3, 1, -2		-3	-3
13	13	3/8	3/8	6/8	1	1	IV	C	vi		IV	IV							M	0	1	-1, 3, 0		-1	-1
13	13	9/16	9/16	6/8	1	1	#viio64	C	vi		#viio64	#vii	o	64					o	0	1	-1, 5, 2		5	-1
13	13	5/8	5/8	6/8	1	1	i	C	vi		i	i							m	0	1	0, -3, 1		0	0
14	14	0	0	6/8	1	1	V(4)	C	vi		V(4)	V			4				M	0	1	1, 0, 2		1	1
14	14	1/4	1/4	6/8	1	1	V	C	vi		V	V							M	0	1	1, 5, 2		1	1
14	14	3/8	3/8	6/8	1	1	i}	C	vi		i	i						}	m	0	1	0, -3, 1		0	0
14	14	5/8	5/8	6/8	1	1	v6{	C	vi		v6	v		6				{	m	0	1	-2, 2, 1		1	-2
15	15	0	0	6/8	1	1	VI	C	vi		VI	VI							M	0	1	-4, 0, -3		-4	-4
15	15	3/8	3/8	6/8	1	1	V(64)	C	vi		V(64)	V			64				M	0	1	1, 0, -3		1	1
15	15	5/8	5/8	6/8	1	1	V7	C	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
16	16	0	0	6/8	1	1	I.vi}	C	I		vi	vi						}	m	0	0	3, 0, 4		3	3
16	16	3/8	3/8	6/8	1	1	IV65{	C	I		IV65	IV		65				{	Mm7	0	0	3, 0, -3, -1		-1	3
17	17	0	0	6/8	1	1	viio	C	I		viio	vii	o						o	0	0	5, 2, -1		5	5
17	17	3/8	3/8	6/8	1	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
18	18	0	0	6/8	1	1	I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
18	18	3/8	3/8	6/8	1	1	{	C	I									{		0	0				
18	18	5/8	5/8	6/8	1	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
19	19	0	0	6/8	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
19	19	1/4	1/4	6/8	1	1	IVM7	C	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
19	19	3/8	3/8	6/8	1	1	V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
19	19	5/8	5/8	6/8	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
20	20	0	0	6/8	1	1	I}{	C	I		I	I						}{	M	0	0	0, 4, 1		0	0
20	20	1/4	1/4	6/8	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
20	20	3/8	3/8	6/8	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
21	21	0	0	6/8	1	1	V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
21	21	1/4	1/4	6/8	1	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
21	21	3/8	3/8	6/8	1	1	I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
21	21	5/8	5/8	6/8	1	1	V.viio6	C	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
22	22	0	0	6/8	1	1	I{	C	V		I	I						{	M	0	0	0, 4, 1		0	0
22	22	1/4	1/4	6/8	1	1	V	C	V		V	V							M	0	0	1, 5, 2		1	1
22	22	3/8	3/8	6/8	1	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
23	23	0	0	6/8	1	1	V(4)	C	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
23	23	1/4	1/4	6/8	1	1	V	C	V		V	V							M	0	0	1, 5, 2		1	1
23	23	3/8	3/8	6/8	1	1	I}{	C	V		I	I						}{	M	0	0	0, 4, 1		0	0
23	23	5/8	5/8	6/8	1	1	V7(9)/IV	C	V		V7(9)/IV	V		7	9	IV			Mm7	0	0	0, 4, 1, -2	2	0	0
24	24	0	0	6/8	1	1	I/IV	C	V		I/IV	I				IV			M	0	0	-1, 3, 0		-1	-1
24	24	3/8	3/8	6/8	1	1	IV.I6	C	IV		I6	I		6					M	0	0	4, 1, 0		0	4
25	25	0	0	6/8	1	1	IV	C	IV		IV	IV							M	0	0	-1, 3, 0		-1	-1
25	25	3/8	3/8	6/8	1	1	viio6	C	IV		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
26	26	0	0	6/8	1	1	iii	C	IV		iii	iii							m	0	0	4, 1, 5		4	4
26	26	3/8	3/8	6/8	1	1	vi6	C	IV		vi6	vi		6					m	0	0	0, 4, 3		3	0
27	27	0	0	6/8	1	1	V/V	C	IV		V/V	V				V			M	0	0	2, 6, 3		2	2
27	27	3/8	3/8	6/8	1	1	I6/V	C	IV		I6/V	I		6		V			M	0	0	5, 2, 1		1	5
28	28	0	0	6/8	1	1	viio6/V	C	IV		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
28	28	3/8	3/8	6/8	1	1	I/V	C	IV		I/V	I				V			M	0	0	1, 5, 2		1	1
28	28	5/8	5/8	6/8	1	1	viio64	C	IV		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
29	29	0	0	6/8	1	1	I6	C	IV		I6	I		6					M	0	0	4, 1, 0		0	4
29	29	3/8	3/8	6/8	1	1	ii65	C	IV		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
30	30	0	0	6/8	1	1	V(4)	C	IV		V(4)	V			4				M	0	0	1, 0, 2		1	1
30	30	1/4	1/4	6/8	1	1	V	C	IV		V	V							M	0	0	1, 5, 2		1	1
30	30	3/8	3/8	6/8	1	1	I}{	C	IV		I	I						}{	M	0	0	0, 4, 1		0	0
30	30	5/8	5/8	6/8	1	1	I2(4)	C	IV		I2(4)	I		2	4				Mm7	0	0	-2, 0, -1, 1		0	-2
31	31	0	0	6/8	1	1	vi	C	IV		vi	vi							m	0	0	3, 0, 4		3	3
31	31	3/8	3/8	6/8	1	1	V(64)	C	IV		V(64)	V			64				M	0	0	1, 0, 4		1	1
31	31	5/8	5/8	6/8	1	1	V7	C	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	32	0	0	6/8	1	1	I}	C	IV		I	I						}	M	0	0	0, 4, 1		0	0
32	32	1/4	1/4	6/8	1	1	I.viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
32	32	3/8	3/8	6/8	1	1	I{	C	I		I	I						{	M	0	0	0, 4, 1		0	0
32	32	5/8	5/8	6/8	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
33	33	0	0	6/8	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
33	33	3/8	3/8	6/8	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
33	33	5/8	5/8	6/8	1	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
34	34	0	0	6/8	1	1	I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
34	34	1/4	1/4	6/8	1	1	viio6/V	C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
34	34	3/8	3/8	6/8	1	1	V{	C	I		V	V						{	M	0	0	1, 5, 2		1	1
35	35	0	0	6/8	1	1	IV6(2)	C	I		IV6(2)	IV		6	2				M	0	0	3, 0, 1		-1	3
35	35	1/4	1/4	6/8	1	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
35	35	3/8	3/8	6/8	1	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
36	36	0	0	6/8	1	1	I(4)	C	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
36	36	1/4	1/4	6/8	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
36	36	3/8	3/8	6/8	1	1	vi.V	C	vi		V	V							M	0	1	1, 5, 2		1	1
37	37	0	0	6/8	1	1	IV6(2)	C	vi		IV6(2)	IV		6	2				M	0	1	3, 0, 1		-1	3
37	37	1/4	1/4	6/8	1	1	IV6	C	vi		IV6	IV		6					M	0	1	3, 0, -1		-1	3
37	37	3/8	3/8	6/8	1	1	V65	C	vi		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
38	38	0	0	6/8	1	1	i(4)	C	vi		i(4)	i			4				m	0	1	0, -1, 1		0	0
38	38	1/4	1/4	6/8	1	1	i	C	vi		i	i							m	0	1	0, -3, 1		0	0
38	38	3/8	3/8	6/8	1	1	i6	C	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
39	39	0	0	6/8	1	1	iio6	C	vi		iio6	ii	o	6					o	0	1	-1, -4, 2		2	-1
39	39	1/4	1/4	6/8	1	1	iv7	C	vi		iv7	iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
39	39	3/8	3/8	6/8	1	1	V(4)	C	vi		V(4)	V			4				M	0	1	1, 0, 2		1	1
39	39	5/8	5/8	6/8	1	1	V	C	vi		V	V							M	0	1	1, 5, 2		1	1
40	40	0	0	6/8	1	1	i}	C	vi		i	i						}	m	0	1	0, -3, 1		0	0
40	40	3/8	3/8	6/8	1	1	I.IV{	C	I		IV	IV						{	M	0	0	-1, 3, 0		-1	-1
40	40	5/8	5/8	6/8	1	1	iii6	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
41	41	0	0	6/8	1	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
41	41	1/4	1/4	6/8	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
41	41	3/8	3/8	6/8	1	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
41	41	5/8	5/8	6/8	1	1	iii6	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
42	42	0	0	6/8	1	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
42	42	1/4	1/4	6/8	1	1	I6}	C	I		I6	I		6				}	M	0	0	4, 1, 0		0	4
42	42	3/8	3/8	6/8	1	1	I{	C	I		I	I						{	M	0	0	0, 4, 1		0	0
42	42	5/8	5/8	6/8	1	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
43	43	0	0	6/8	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
43	43	1/4	1/4	6/8	1	1	IVM7(4)	C	I		IVM7(4)	IV	M	7	4				MM7	0	0	-1, 5, 0, 4		-1	-1
43	43	3/8	3/8	6/8	1	1	V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
43	43	5/8	5/8	6/8	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
44	44	0	0	6/8	1	1	I}{	C	I		I	I						}{	M	0	0	0, 4, 1		0	0
44	44	1/4	1/4	6/8	1	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
44	44	3/8	3/8	6/8	1	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
45	45	0	0	6/8	1	1	V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
45	45	1/4	1/4	6/8	1	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
45	45	3/8	3/8	6/8	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
45	45	5/8	5/8	6/8	1	1	V.viio6}	C	V		viio6	vii	o	6				}	o	0	0	2, -1, 5		5	2
46	46	0	0	6/8	1	1	I{	C	V		I	I						{	M	0	0	0, 4, 1		0	0
46	46	1/4	1/4	6/8	1	1	V6	C	V		V6	V		6					M	0	0	5, 2, 1		1	5
46	46	3/8	3/8	6/8	1	1	vi	C	V		vi	vi							m	0	0	3, 0, 4		3	3
47	47	0	0	6/8	1	1	V(4)	C	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
47	47	1/4	1/4	6/8	1	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	47	3/8	3/8	6/8	1	1	I}	C	V		I	I						}	M	0	0	0, 4, 1		0	0
48	48	0	0	6/8	1	1	I.I{	C	I		I	I						{	M	0	0	0, 4, 1		0	0
48	48	1/4	1/4	6/8	1	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
48	48	3/8	3/8	6/8	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
48	48	5/8	5/8	6/8	1	1	IVM7	C	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
49	49	0	0	6/8	1	1	V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
49	49	1/4	1/4	6/8	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
49	49	3/8	3/8	6/8	1	1	I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
50	50	0	0	6/8	1	1	{	C	I									{		0	0				
50	50	1/4	1/4	6/8	1	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
50	50	3/8	3/8	6/8	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
50	50	5/8	5/8	6/8	1	1	IVM7	C	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
51	51	0	0	6/8	1	1	V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
51	51	1/4	1/4	6/8	1	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
51	51	3/8	3/8	6/8	1	1	I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
