mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	6.0	0	0	3/2	3	1	g.VI{		g	i		VI	VI						{	M	1	1	-4, 0, -3		-4	-4
2	2	6	6.0	0	0	3/2	3	1	V65/iv	#viio/iv	g	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
3	3	12	6.0	0	0	3/2	3	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
4	4	18	4.0	0	0	3/2	3	1	V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
4	4	22	2.0	1	1	3/2	3	1	V65		g	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
5	5	24	4.0	0	0	3/2	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
5	5	28	4.0	1	1	3/2	3	1	v6		g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
6	6	32	4.0	1/2	1/2	3/2	3	1	iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
7	7	36	6.0	0	0	3/2	3	1	V|HC}		g	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
7	7	38	0.0	1/2	1/2	3/2	3	1	{		g	i									{		1	1				
8	8	42	2.0	0	0	3/2	3	1	IV6(2)		g	i		IV6(2)	IV		6	2				M	1	1	3, 0, 1		-1	3
8	8	44	4.0	1/2	1/2	3/2	3	1	V65	#viio	g	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
9	9	48	2.0	0	0	3/2	3	1	i(4)		g	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
9	9	50	2.0	1/2	1/2	3/2	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
9	9	52	2.0	1	1	3/2	3	1	V/iv		g	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
10	10	54	2.0	0	0	3/2	3	1	IV6(2)/iv		g	i		IV6(2)/iv	IV		6	2	iv			M	1	1	2, -1, 0		-2	2
10	10	56	4.0	1/2	1/2	3/2	3	1	V65/iv	#viio/iv	g	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
11	11	60	2.0	0	0	3/2	3	1	i(4)/iv		g	i		i(4)/iv	i			4	iv			m	1	1	-1, -2, 0		-1	-1
11	11	62	4.0	1/2	1/2	3/2	3	1	i/iv		g	i		i/iv	i				iv			m	1	1	-1, -4, 0		-1	-1
12	12	66	2.0	0	0	3/2	3	1	V65		g	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
12	12	68	2.0	1/2	1/2	3/2	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
12	12	70	2.0	1	1	3/2	3	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
13	13	72	2.0	0	0	3/2	3	1	iv6(2)		g	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
13	13	74	2.0	1/2	1/2	3/2	3	1	iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
13	13	76	2.0	1	1	3/2	3	1	III.V65/V	viio/V	g	III		V65/V	V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
14	14	78	4.0	0	0	3/2	3	1	V		g	III		V	V							M	1	0	1, 5, 2		1	1
14	14	82	2.0	1	1	3/2	3	1	I6		g	III		I6	I		6					M	1	0	4, 1, 0		0	4
15	15	84	2.0	0	0	3/2	3	1	ii65		g	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
15	15	86	2.0	1/2	1/2	3/2	3	1	V(4)		g	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
15	15	88	2.0	1	1	3/2	3	1	V		g	III		V	V							M	1	0	1, 5, 2		1	1
16	16	90	2.0	0	0	3/2	3	1	I|PAC}		g	III		I	I					PAC	}	M	1	0	0, 4, 1		0	0
16	16	92	4.0	1/2	1/2	3/2	3	1	i.i6{		g	i		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
17	17	96	2.0	0	0	3/2	3	1	ii%65	ii65	g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
17	17	98	2.0	1/2	1/2	3/2	3	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
17	17	100	2.0	1	1	3/2	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
18	18	102	2.0	0	0	3/2	3	1	ii%2	ii2	g	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
18	18	104	4.0	1/2	1/2	3/2	3	1	V65	#viio	g	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
19	19	108	2.0	0	0	3/2	3	1	iv.V(4)		g	iv		V(4)	V			4				M	1	1	1, 0, 2		1	1
19	19	110	2.0	1/2	1/2	3/2	3	1	V		g	iv		V	V							M	1	1	1, 5, 2		1	1
19	19	112	2.0	1	1	3/2	3	1	i6		g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
20	20	114	2.0	0	0	3/2	3	1	V6		g	iv		V6	V		6					M	1	1	5, 2, 1		1	5
20	20	116	4.0	1/2	1/2	3/2	3	1	V65		g	iv		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
21	21	120	2.0	0	0	3/2	3	1	i(4)		g	iv		i(4)	i			4				m	1	1	0, -1, 1		0	0
21	21	122	4.0	1/2	1/2	3/2	3	1	i		g	iv		i	i							m	1	1	0, -3, 1		0	0
22	22	126	2.0	0	0	3/2	3	1	i.V65		g	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
22	22	128	4.0	1/2	1/2	3/2	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
23	23	132	2.0	0	0	3/2	3	1	IV6(2)/VI		g	i		IV6(2)/VI	IV		6	2	VI			M	1	1	-1, -4, -3		-5	-1
23	23	134	2.0	1/2	1/2	3/2	3	1	IV6/VI		g	i		IV6/VI	IV		6		VI			M	1	1	-1, -4, -5		-5	-1
23	23	136	2.0	1	1	3/2	3	1	vii%7/VI		g	i		vii%7/VI	vii	%	7		VI			%7	1	1	1, -2, -5, -1		1	1
24	24	138	2.0	0	0	3/2	3	1	I(4)/VI		g	i		I(4)/VI	I			4	VI			M	1	1	-4, -5, -3		-4	-4
24	24	140	2.0	1/2	1/2	3/2	3	1	I/VI		g	i		I/VI	I				VI			M	1	1	-4, 0, -3		-4	-4
24	24	142	2.0	1	1	3/2	3	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
25	25	144	2.0	0	0	3/2	3	1	ii%65		g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
25	25	146	2.0	1/2	1/2	3/2	3	1	V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
25	25	148	2.0	1	1	3/2	3	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
26	26	150	4.0	0	0	3/2	3	1	i|PAC}		g	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
26	26	154	2.0	1	1	3/2	3	1	iv{		g	i		iv	iv						{	m	1	1	-1, -4, 0		-1	-1
27	27	156	4.0	0	0	3/2	3	1	V2		g	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
27	27	160	2.0	1	1	3/2	3	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
28	28	162	2.0	0	0	3/2	3	1	ii%65		g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
28	28	164	2.0	1/2	1/2	3/2	3	1	V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
28	28	166	2.0	1	1	3/2	3	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
29	29	168	6.0	0	0	3/2	3	1	i|PAC}		g	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
