mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.0	0	0	4/4	4	1	a.i{	a	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	2	2	2.0	1/2	1/2	4/4	4	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
2	2	4	4	2.0	0	0	4/4	4	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
2	2	6	6	2.0	1/2	1/2	4/4	4	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
3	3	8	8	0.75	0	0	4/4	4	1	v64	a	i		v64	v		64					m	1	1	2, 1, -2		1	2
3	3	35/4	35/4	0.25	3/16	3/16	4/4	4	1	v6	a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
3	3	9	9	0.5	1/4	1/4	4/4	4	1	V(4)/V	a	i		V(4)/V	V			4	V			M	1	1	2, 1, 3		2	2
3	3	19/2	19/2	0.5	3/8	3/8	4/4	4	1	V/V	a	i		V/V	V				V			M	1	1	2, 6, 3		2	2
3	3	10	10	2.0	1/2	1/2	4/4	4	1	V|HC}{	a	i		V	V					HC	}{	M	1	1	1, 5, 2		1	1
4	4	12	12	2.0	0	0	4/4	4	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
4	4	14	14	0.5	1/2	1/2	4/4	4	1	V(4)	a	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
4	4	29/2	29/2	0.5	5/8	5/8	4/4	4	1	iv7	a	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
4	4	15	15	0.5	3/4	3/4	4/4	4	1	ii%65	a	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
4	4	31/2	31/2	0.5	7/8	7/8	4/4	4	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
5	5	16	16	0.5	0	0	4/4	4	1	i|PAC}{	a	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
5	5	33/2	33/2	1.5	1/8	1/8	4/4	4	1	VI6	a	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
