mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	12/8	4	1	b.i{	b	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	1/2	1/2	12/8	4	1	v6	b	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
2	2	0	0	12/8	4	1	iv6(2)	b	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
2	2	1/4	1/4	12/8	4	1	iv6	b	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
2	2	1/2	1/2	12/8	4	1	V|HC}	b	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
2	2	3/4	3/4	12/8	4	1	i6{	b	i		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
3	3	0	0	12/8	4	1	iv(9)	b	i		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
3	3	1/4	1/4	12/8	4	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
3	3	1/2	1/2	12/8	4	1	V7	b	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
3	3	3/4	3/4	12/8	4	1	VI	b	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
4	4	0	0	12/8	4	1	ii%65	b	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
4	4	1/4	1/4	12/8	4	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
4	4	1/2	1/2	12/8	4	1	i|PAC}	b	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
4	4	3/4	3/4	12/8	4	1	{	b	i									{		1	1				
5	5	0	0	12/8	4	1	ii%2	b	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
5	5	1/4	1/4	12/8	4	1	V6	b	i		V6	V		6					M	1	1	5, 2, 1		1	5
5	5	1/2	1/2	12/8	4	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
5	5	3/4	3/4	12/8	4	1	III	b	i		III	III							M	1	1	-3, 1, -2		-3	-3
6	6	0	0	12/8	4	1	ii2/III	b	i		ii2/III	ii		2		III			mm7	1	1	-3, -1, -4, 0		-1	-3
6	6	1/4	1/4	12/8	4	1	V6/III	b	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
6	6	1/2	1/2	12/8	4	1	III	b	i		III	III							M	1	1	-3, 1, -2		-3	-3
7	7	0	0	12/8	4	1	V6/iv	b	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
7	7	1/2	1/2	12/8	4	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
7	7	3/4	3/4	12/8	4	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
8	8	0	0	12/8	4	1	iv6(2)	b	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
8	8	1/4	1/4	12/8	4	1	iv6	b	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
8	8	1/2	1/2	12/8	4	1	V|HC}	b	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
9	9	0	0	12/8	4	1	III.I{	b	III		I	I						{	M	1	0	0, 4, 1		0	0
9	9	1/2	1/2	12/8	4	1	V6	b	III		V6	V		6					M	1	0	5, 2, 1		1	5
9	9	3/4	3/4	12/8	4	1	V	b	III		V	V							M	1	0	1, 5, 2		1	1
10	10	0	0	12/8	4	1	I	b	III		I	I							M	1	0	0, 4, 1		0	0
10	10	1/2	1/2	12/8	4	1	iv.i	b	iv		i	i							m	1	1	0, -3, 1		0	0
11	11	0	0	12/8	4	1	V6	b	iv		V6	V		6					M	1	1	5, 2, 1		1	5
11	11	1/4	1/4	12/8	4	1	V	b	iv		V	V							M	1	1	1, 5, 2		1	1
11	11	1/2	1/2	12/8	4	1	i	b	iv		i	i							m	1	1	0, -3, 1		0	0
12	12	0	0	12/8	4	1	iv	b	iv		iv	iv							m	1	1	-1, -4, 0		-1	-1
12	12	1/4	1/4	12/8	4	1	iio6	b	iv		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
12	12	1/2	1/2	12/8	4	1	V	b	iv		V	V							M	1	1	1, 5, 2		1	1
12	12	3/4	3/4	12/8	4	1	i6	b	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
13	13	0	0	12/8	4	1	ii65	b	iv		ii65	ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
13	13	1/4	1/4	12/8	4	1	V	b	iv		V	V							M	1	1	1, 5, 2		1	1
13	13	1/2	1/2	12/8	4	1	i|PAC}	b	iv		i	i					PAC	}	m	1	1	0, -3, 1		0	0
14	14	0	0	12/8	4	1	i.V65(2)/III{	b	i		V65(2)/III	V		65	2	III		{	Mm7	1	1	2, -1, -4, 0		-2	2
14	14	1/4	1/4	12/8	4	1	V65/III	b	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
14	14	1/2	1/2	12/8	4	1	III	b	i		III	III							M	1	1	-3, 1, -2		-3	-3
15	15	0	0	12/8	4	1	V6	b	i		V6	V		6					M	1	1	5, 2, 1		1	5
15	15	1/2	1/2	12/8	4	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
16	16	0	0	12/8	4	1	bII6	b	i		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
16	16	1/4	1/4	12/8	4	1	V7	b	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
16	16	1/2	1/2	12/8	4	1	VI	b	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
16	16	3/4	3/4	12/8	4	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
17	17	0	0	12/8	4	1	ii65	b	i		ii65	ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
17	17	1/4	1/4	12/8	4	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
17	17	1/2	1/2	12/8	4	1	i|PAC}	b	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
17	17	3/4	3/4	12/8	4	1	i6{	b	i		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
18	18	0	0	12/8	4	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
18	18	1/4	1/4	12/8	4	1	i64	b	i		i64	i		64					m	1	1	1, 0, -3		0	1
18	18	1/2	1/2	12/8	4	1	iv6	b	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
18	18	3/4	3/4	12/8	4	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
19	19	0	0	12/8	4	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
19	19	1/4	1/4	12/8	4	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
19	19	1/2	1/2	12/8	4	1	i|PAC}	b	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
