mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.5	0	0	6/8	3	1	A.I		A	I		I	I							M	0	0	0, 4, 1		0	0
1	1	3/2	1.0	3/8	3/8	6/8	3	1	ii6		A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
1	1	5/2	0.5	5/8	5/8	6/8	3	1	V		A	I		V	V							M	0	0	1, 5, 2		1	1
2	2	3	1.5	0	0	6/8	3	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
2	2	9/2	0.5	3/8	3/8	6/8	3	1	V(4)		A	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
2	2	5	1.0	1/2	1/2	6/8	3	1	V		A	I		V	V							M	0	0	1, 5, 2		1	1
3	3	6	1.5	0	0	6/8	3	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
3	3	15/2	1.5	3/8	3/8	6/8	3	1	V.I		A	V		I	I							M	0	0	0, 4, 1		0	0
4	4	9	0.5	0	0	6/8	3	1	ii6		A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
4	4	19/2	1.0	1/8	1/8	6/8	3	1	V		A	V		V	V							M	0	0	1, 5, 2		1	1
4	4	21/2	1.5	3/8	3/8	6/8	3	1	I		A	V		I	I							M	0	0	0, 4, 1		0	0
5	5	12	0.5	0	0	6/8	3	1	ii65		A	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
5	5	25/2	1.0	1/8	1/8	6/8	3	1	V		A	V		V	V							M	0	0	1, 5, 2		1	1
5	5	27/2	1.5	3/8	3/8	6/8	3	1	I		A	V		I	I							M	0	0	0, 4, 1		0	0
6	6	15	0.5	0	0	6/8	3	1	I.I		A	I		I	I							M	0	0	0, 4, 1		0	0
6	6	31/2	1.0	1/8	1/8	6/8	3	1	ii6		A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
6	6	33/2	0.5	3/8	3/8	6/8	3	1	V7		A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	6	17	1.0	1/2	1/2	6/8	3	1	I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
7	7	18	0.5	0	0	6/8	3	1	ii65		A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
7	7	37/2	1.0	1/8	1/8	6/8	3	1	V		A	I		V	V							M	0	0	1, 5, 2		1	1
7	7	39/2	1.0	3/8	3/8	6/8	3	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
7	7	41/2	0.5	5/8	5/8	6/8	3	1	I(64)		A	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
8	8	21	0.5	0	0	6/8	3	1	ii2		A	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
8	8	43/2	1.0	1/8	1/8	6/8	3	1	V65		A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
8	8	45/2	0.5	3/8	3/8	6/8	3	1	I(9)		A	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
8	8	23	0.5	1/2	1/2	6/8	3	1	I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	8	47/2	0.5	5/8	5/8	6/8	3	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
9	9	24	0.5	0	0	6/8	3	1	V(4)		A	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
9	9	49/2	0.5	1/8	1/8	6/8	3	1	V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
9	9	25	0.5	1/4	1/4	6/8	3	1	V		A	I		V	V							M	0	0	1, 5, 2		1	1
9	9	51/2	0.5	3/8	3/8	6/8	3	1	vi(9)		A	I		vi(9)	vi			9				m	0	0	3, 0, 4	5	3	3
9	9	26	1.0	1/2	1/2	6/8	3	1	V7/V		A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
10	10	27	1.0	0	0	6/8	3	1	V|HC}		A	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
10	10	55/2	0.0	1/8	1/8	6/8	3	1	{		A	I									{		0	0				
10	10	28	0.5	1/4	1/4	6/8	3	1	iii6		A	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
10	10	57/2	0.5	3/8	3/8	6/8	3	1	vi2		A	I		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1
10	10	29	0.5	1/2	1/2	6/8	3	1	IV		A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
10	10	59/2	0.5	5/8	5/8	6/8	3	1	ii6		A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
11	11	30	0.5	0	0	6/8	3	1	V2		A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
11	11	61/2	1.0	1/8	1/8	6/8	3	1	I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
11	11	63/2	0.5	3/8	3/8	6/8	3	1	ii7		A	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
11	11	32	1.0	1/2	1/2	6/8	3	1	V7		A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	33	0.5	0	0	6/8	3	1	vi		A	I		vi	vi							m	0	0	3, 0, 4		3	3
12	12	67/2	1.0	1/8	1/8	6/8	3	1	IV.I6		A	IV		I6	I		6					M	0	0	4, 1, 0		0	4
12	12	69/2	0.5	3/8	3/8	6/8	3	1	ii65		A	IV		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
12	12	35	1.0	1/2	1/2	6/8	3	1	V		A	IV		V	V							M	0	0	1, 5, 2		1	1
13	13	36	0.5	0	0	6/8	3	1	I		A	IV		I	I							M	0	0	0, 4, 1		0	0
13	13	73/2	0.5	1/8	1/8	6/8	3	1	I.V2		A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
13	13	37	0.5	1/4	1/4	6/8	3	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
13	13	75/2	0.5	3/8	3/8	6/8	3	1	V(4)		A	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
13	13	38	0.5	1/2	1/2	6/8	3	1	V		A	I		V	V							M	0	0	1, 5, 2		1	1
13	13	77/2	0.5	5/8	5/8	6/8	3	1	V65/vi		A	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
14	14	39	0.5	0	0	6/8	3	1	vi(9)		A	I		vi(9)	vi			9				m	0	0	3, 0, 4	5	3	3
14	14	79/2	0.5	1/8	1/8	6/8	3	1	vi6		A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
14	14	40	0.5	1/4	1/4	6/8	3	1	vi		A	I		vi	vi							m	0	0	3, 0, 4		3	3
14	14	81/2	0.5	3/8	3/8	6/8	3	1	iii(4)		A	I		iii(4)	iii			4				m	0	0	4, 3, 5		4	4
14	14	41	0.5	1/2	1/2	6/8	3	1	iii6		A	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
14	14	83/2	0.5	5/8	5/8	6/8	3	1	iii		A	I		iii	iii							m	0	0	4, 1, 5		4	4
15	15	42	0.5	0	0	6/8	3	1	IV(9)		A	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
15	15	85/2	0.5	1/8	1/8	6/8	3	1	IV6		A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
15	15	43	0.5	1/4	1/4	6/8	3	1	ii6		A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
15	15	87/2	0.5	3/8	3/8	6/8	3	1	V7		A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	15	44	0.5	1/2	1/2	6/8	3	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
15	15	89/2	0.5	5/8	5/8	6/8	3	1	I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
16	16	45	0.5	0	0	6/8	3	1	IV(9)		A	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
16	16	91/2	1.0	1/8	1/8	6/8	3	1	IV		A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
16	16	93/2	1.0	3/8	3/8	6/8	3	1	V7		A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	95/2	0.5	5/8	5/8	6/8	3	1	vi		A	I		vi	vi							m	0	0	3, 0, 4		3	3
17	17	48	0.5	0	0	6/8	3	1	IVM7		A	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
17	17	97/2	1.0	1/8	1/8	6/8	3	1	V		A	I		V	V							M	0	0	1, 5, 2		1	1
17	17	99/2	1.5	3/8	3/8	6/8	3	1	I|PAC}{		A	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
18	18	51	1.0	0	0	6/8	3	1	V.I6		A	V		I6	I		6					M	0	0	4, 1, 0		0	4
18	18	52	0.5	1/4	1/4	6/8	3	1	vi		A	V		vi	vi							m	0	0	3, 0, 4		3	3
18	18	105/2	0.5	3/8	3/8	6/8	3	1	ii7		A	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
18	18	53	1.0	1/2	1/2	6/8	3	1	V7		A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
19	19	54	1.0	0	0	6/8	3	1	I(9)		A	V		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
19	19	55	0.5	1/4	1/4	6/8	3	1	I		A	V		I	I							M	0	0	0, 4, 1		0	0
19	19	111/2	0.5	3/8	3/8	6/8	3	1	IV(9)		A	V		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
19	19	56	1.0	1/2	1/2	6/8	3	1	ii6		A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
20	20	57	0.5	0	0	6/8	3	1	V7		A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	20	115/2	0.5	1/8	1/8	6/8	3	1	vi		A	V		vi	vi							m	0	0	3, 0, 4		3	3
20	20	58	0.5	1/4	1/4	6/8	3	1	I6		A	V		I6	I		6					M	0	0	4, 1, 0		0	4
20	20	117/2	0.5	3/8	3/8	6/8	3	1	IV		A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
20	20	59	0.5	1/2	1/2	6/8	3	1	V7		A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	20	119/2	0.5	5/8	5/8	6/8	3	1	vi		A	V		vi	vi							m	0	0	3, 0, 4		3	3
21	21	60	0.5	0	0	6/8	3	1	IVM7		A	V		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
21	21	121/2	1.0	1/8	1/8	6/8	3	1	V		A	V		V	V							M	0	0	1, 5, 2		1	1
21	21	123/2	1.0	3/8	3/8	6/8	3	1	I|IAC}		A	V		I	I					IAC	}	M	0	0	0, 4, 1		0	0
21	21	62	0.0	1/2	1/2	6/8	3	1	{		A	V									{		0	0				
21	21	125/2	0.5	5/8	5/8	6/8	3	1	vi6		A	V		vi6	vi		6					m	0	0	0, 4, 3		3	0
22	22	63	0.5	0	0	6/8	3	1	ii2		A	V		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
22	22	127/2	1.0	1/8	1/8	6/8	3	1	I.ii6		A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
22	22	129/2	0.5	3/8	3/8	6/8	3	1	V2		A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
22	22	65	1.0	1/2	1/2	6/8	3	1	I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
23	23	66	0.5	0	0	6/8	3	1	ii7		A	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
23	23	133/2	1.0	1/8	1/8	6/8	3	1	V		A	I		V	V							M	0	0	1, 5, 2		1	1
23	23	135/2	0.5	3/8	3/8	6/8	3	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
23	23	68	1.0	1/2	1/2	6/8	3	1	IV.I6		A	IV		I6	I		6					M	0	0	4, 1, 0		0	4
24	24	69	0.5	0	0	6/8	3	1	ii7		A	IV		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
24	24	139/2	1.0	1/8	1/8	6/8	3	1	V		A	IV		V	V							M	0	0	1, 5, 2		1	1
24	24	141/2	1.0	3/8	3/8	6/8	3	1	I		A	IV		I	I							M	0	0	0, 4, 1		0	0
24	24	143/2	0.5	5/8	5/8	6/8	3	1	I.ii6		A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
25	25	72	0.5	0	0	6/8	3	1	V2		A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
25	25	145/2	1.0	1/8	1/8	6/8	3	1	I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
25	25	147/2	0.5	3/8	3/8	6/8	3	1	ii7		A	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
25	25	74	1.0	1/2	1/2	6/8	3	1	V7		A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	26	75	0.5	0	0	6/8	3	1	I(9)		A	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
26	26	151/2	0.5	1/8	1/8	6/8	3	1	I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
26	26	76	0.5	1/4	1/4	6/8	3	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
26	26	153/2	0.5	3/8	3/8	6/8	3	1	V(4)		A	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
26	26	77	1.0	1/2	1/2	6/8	3	1	V65/vi		A	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
27	27	78	0.5	0	0	6/8	3	1	vi(9)		A	I		vi(9)	vi			9				m	0	0	3, 0, 4	5	3	3
27	27	157/2	0.5	1/8	1/8	6/8	3	1	vi6		A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
27	27	79	0.5	1/4	1/4	6/8	3	1	vi		A	I		vi	vi							m	0	0	3, 0, 4		3	3
27	27	159/2	0.5	3/8	3/8	6/8	3	1	vi.ii%65		A	vi		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
27	27	80	1.0	1/2	1/2	6/8	3	1	V		A	vi		V	V							M	0	1	1, 5, 2		1	1
28	28	81	0.5	0	0	6/8	3	1	i|PAC}		A	vi		i	i					PAC	}	m	0	1	0, -3, 1		0	0
28	28	163/2	1.0	1/8	1/8	6/8	3	1	I.IV6{		A	I		IV6	IV		6				{	M	0	0	3, 0, -1		-1	3
28	28	165/2	0.5	3/8	3/8	6/8	3	1	V65	viio	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
28	28	83	0.5	1/2	1/2	6/8	3	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
28	28	167/2	0.5	5/8	5/8	6/8	3	1	vi6		A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
29	29	84	0.5	0	0	6/8	3	1	ii2		A	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
29	29	169/2	0.5	1/8	1/8	6/8	3	1	V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
29	29	85	0.5	1/4	1/4	6/8	3	1	V		A	I		V	V							M	0	0	1, 5, 2		1	1
29	29	171/2	0.5	3/8	3/8	6/8	3	1	vi7		A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
29	29	86	1.0	1/2	1/2	6/8	3	1	ii		A	I		ii	ii							m	0	0	2, -1, 3		2	2
30	30	87	0.5	0	0	6/8	3	1	iii2		A	I		iii2	iii		2					mm7	0	0	2, 4, 1, 5		4	2
30	30	175/2	0.5	1/8	1/8	6/8	3	1	vi6		A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
30	30	88	0.5	1/4	1/4	6/8	3	1	vi		A	I		vi	vi							m	0	0	3, 0, 4		3	3
30	30	177/2	0.5	3/8	3/8	6/8	3	1	vii%7		A	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
30	30	89	1.0	1/2	1/2	6/8	3	1	iii		A	I		iii	iii							m	0	0	4, 1, 5		4	4
31	31	90	0.5	0	0	6/8	3	1	IVM2		A	I		IVM2	IV	M	2					MM7	0	0	4, -1, 3, 0		-1	4
31	31	181/2	0.5	1/8	1/8	6/8	3	1	viio6		A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
31	31	91	0.5	1/4	1/4	6/8	3	1	viio		A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
31	31	183/2	0.5	3/8	3/8	6/8	3	1	I(9)		A	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
31	31	92	1.0	1/2	1/2	6/8	3	1	V.ii6		A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
32	32	93	0.5	0	0	6/8	3	1	V7		A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	32	187/2	0.5	1/8	1/8	6/8	3	1	vi		A	V		vi	vi							m	0	0	3, 0, 4		3	3
32	32	94	0.5	1/4	1/4	6/8	3	1	ii65		A	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
32	32	189/2	0.5	3/8	3/8	6/8	3	1	V(64)		A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
32	32	95	1.0	1/2	1/2	6/8	3	1	V		A	V		V	V							M	0	0	1, 5, 2		1	1
33	33	96	0.5	0	0	6/8	3	1	I|PAC}		A	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
33	33	193/2	1.0	1/8	1/8	6/8	3	1	I.I6{		A	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
33	33	195/2	0.5	3/8	3/8	6/8	3	1	ii65		A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
33	33	98	1.0	1/2	1/2	6/8	3	1	V		A	I		V	V							M	0	0	1, 5, 2		1	1
34	34	99	0.5	0	0	6/8	3	1	I(9)		A	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
34	34	199/2	1.0	1/8	1/8	6/8	3	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
34	34	201/2	1.0	3/8	3/8	6/8	3	1	V(4)		A	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
34	34	203/2	0.5	5/8	5/8	6/8	3	1	V		A	I		V	V							M	0	0	1, 5, 2		1	1
35	35	102	0.5	0	0	6/8	3	1	I(9)		A	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
35	35	205/2	1.0	1/8	1/8	6/8	3	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
35	35	207/2	0.5	3/8	3/8	6/8	3	1	V(4)		A	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
35	35	104	0.5	1/2	1/2	6/8	3	1	V		A	I		V	V							M	0	0	1, 5, 2		1	1
35	35	209/2	0.5	5/8	5/8	6/8	3	1	V65/vi		A	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
36	36	105	0.5	0	0	6/8	3	1	vi(9)		A	I		vi(9)	vi			9				m	0	0	3, 0, 4	5	3	3
36	36	211/2	0.5	1/8	1/8	6/8	3	1	vi		A	I		vi	vi							m	0	0	3, 0, 4		3	3
36	36	106	0.5	1/4	1/4	6/8	3	1	vi.i6		A	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
36	36	213/2	0.5	3/8	3/8	6/8	3	1	ii%65		A	vi		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
36	36	107	1.0	1/2	1/2	6/8	3	1	V		A	vi		V	V							M	0	1	1, 5, 2		1	1
37	37	108	0.5	0	0	6/8	3	1	i|PAC}		A	vi		i	i					PAC	}	m	0	1	0, -3, 1		0	0
37	37	217/2	0.5	1/8	1/8	6/8	3	1	I.IV6{		A	I		IV6	IV		6				{	M	0	0	3, 0, -1		-1	3
37	37	109	0.5	1/4	1/4	6/8	3	1	V65	viio	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
37	37	219/2	1.0	3/8	3/8	6/8	3	1	I(4)		A	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
37	37	221/2	0.5	5/8	5/8	6/8	3	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
38	38	111	0.5	0	0	6/8	3	1	ii(9)		A	I		ii(9)	ii			9				m	0	0	2, -1, 3	4	2	2
38	38	223/2	0.5	1/8	1/8	6/8	3	1	ii		A	I		ii	ii							m	0	0	2, -1, 3		2	2
38	38	112	0.5	1/4	1/4	6/8	3	1	V65	viio	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
38	38	225/2	0.5	3/8	3/8	6/8	3	1	I(4)		A	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
38	38	113	0.5	1/2	1/2	6/8	3	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
38	38	227/2	0.5	5/8	5/8	6/8	3	1	vi6		A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
39	39	114	0.5	0	0	6/8	3	1	V(4)		A	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
39	39	229/2	0.5	1/8	1/8	6/8	3	1	V		A	I		V	V							M	0	0	1, 5, 2		1	1
39	39	115	0.5	1/4	1/4	6/8	3	1	I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
39	39	231/2	0.5	3/8	3/8	6/8	3	1	IV(9)		A	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
39	39	116	1.0	1/2	1/2	6/8	3	1	IV		A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
40	40	117	0.5	0	0	6/8	3	1	V(9)		A	I		V(9)	V			9				M	0	0	1, 5, 2	3	1	1
40	40	235/2	0.5	1/8	1/8	6/8	3	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
40	40	118	0.5	1/4	1/4	6/8	3	1	I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
40	40	237/2	1.0	3/8	3/8	6/8	3	1	IVM65		A	I		IVM65	IV	M	65					MM7	0	0	3, 0, 4, -1		-1	3
40	40	239/2	0.5	5/8	5/8	6/8	3	1	V65	viio	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
41	41	120	0.5	0	0	6/8	3	1	I(4)		A	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
41	41	241/2	0.5	1/8	1/8	6/8	3	1	I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
41	41	121	0.5	1/4	1/4	6/8	3	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
41	41	243/2	0.5	3/8	3/8	6/8	3	1	ii65		A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
41	41	122	1.0	1/2	1/2	6/8	3	1	V		A	I		V	V							M	0	0	1, 5, 2		1	1
42	42	123	1.0	0	0	6/8	3	1	I|PAC}		A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
42	42	247/2	0.0	1/8	1/8	6/8	3	1	{		A	I									{		0	0				
42	42	124	0.5	1/4	1/4	6/8	3	1	I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
42	42	249/2	0.5	3/8	3/8	6/8	3	1	IV(9)		A	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
42	42	125	1.0	1/2	1/2	6/8	3	1	IV		A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
43	43	126	0.5	0	0	6/8	3	1	V(9)		A	I		V(9)	V			9				M	0	0	1, 5, 2	3	1	1
43	43	253/2	0.5	1/8	1/8	6/8	3	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
43	43	127	0.5	1/4	1/4	6/8	3	1	I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
43	43	255/2	1.0	3/8	3/8	6/8	3	1	IVM65		A	I		IVM65	IV	M	65					MM7	0	0	3, 0, 4, -1		-1	3
43	43	257/2	0.5	5/8	5/8	6/8	3	1	V65	viio	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
44	44	129	0.5	0	0	6/8	3	1	I(4)		A	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
44	44	259/2	0.5	1/8	1/8	6/8	3	1	I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
44	44	130	0.5	1/4	1/4	6/8	3	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
44	44	261/2	0.5	3/8	3/8	6/8	3	1	ii65		A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
44	44	131	1.0	1/2	1/2	6/8	3	1	V		A	I		V	V							M	0	0	1, 5, 2		1	1
45	45	132	1.0	0	0	6/8	3	1	I|PAC}		A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
45	45	133	0.5	1/4	1/4	6/8	3	1	I6{		A	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
45	45	267/2	0.5	3/8	3/8	6/8	3	1	ii65		A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
45	45	134	1.0	1/2	1/2	6/8	3	1	V		A	I		V	V							M	0	0	1, 5, 2		1	1
46	46	135	3.0	0	0	6/8	3	1	I|PAC}		A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
