mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
17	17	0	0	3/4	4	1	I6{	F	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
18	18	0	0	3/4	4	1	IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
19	19	0	0	3/4	4	1	ii	F	I		ii	ii							m	0	0	2, -1, 3		2	2
20	20	0	0	3/4	4	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
21	21	0	0	3/4	4	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
22	22	0	0	3/4	4	1	IV6	F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
22	22	1/2	1/2	3/4	4	1	iii6	F	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
23	23	0	0	3/4	4	1	ii6	F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
23	23	1/2	1/2	3/4	4	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
24	24	0	0	3/4	4	1	viio6	F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
24	24	1/2	1/2	3/4	4	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
25	25	0	0	3/4	4	1	IVM7	F	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
25	25	1/4	1/4	3/4	4	1	V(4)	F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
25	25	1/2	1/2	3/4	4	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
26	26	0	0	3/4	4	1	I|PAC}	F	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
26	26	1/2	1/2	3/4	4	1	IM2	F	I		IM2	I	M	2					MM7	0	0	5, 0, 4, 1		0	5
27	27	0	0	3/4	4	1	IV6{	F	I		IV6	IV		6				{	M	0	0	3, 0, -1		-1	3
27	27	1/2	1/2	3/4	4	1	iii6	F	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
28	28	0	0	3/4	4	1	ii6	F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
28	28	1/2	1/2	3/4	4	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
29	29	0	0	3/4	4	1	viio6	F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
29	29	1/2	1/2	3/4	4	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
30	30	1/4	1/4	3/4	4	1	V(4)	F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
30	30	1/2	1/2	3/4	4	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
31	31	0	0	3/4	4	1	I|PAC}	F	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
32	32	0	0	3/4	4	1	{	F	I									{		0	0				
32	32	1/2	1/2	3/4	4	1	vii%7/V	F	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
33	33	0	0	3/4	4	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
33	33	1/2	1/2	3/4	4	1	vi.V6	F	vi		V6	V		6					M	0	1	5, 2, 1		1	5
34	34	0	0	3/4	4	1	i	F	vi		i	i							m	0	1	0, -3, 1		0	0
34	34	1/2	1/2	3/4	4	1	i6	F	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
35	35	0	0	3/4	4	1	V	F	vi		V	V							M	0	1	1, 5, 2		1	1
36	36	0	0	3/4	4	1	VI6	F	vi		VI6	VI		6					M	0	1	0, -3, -4		-4	0
36	36	1/4	1/4	3/4	4	1	i	F	vi		i	i							m	0	1	0, -3, 1		0	0
36	36	1/2	1/2	3/4	4	1	v6	F	vi		v6	v		6					m	0	1	-2, 2, 1		1	-2
37	37	0	0	3/4	4	1	iv6	F	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
37	37	1/4	1/4	3/4	4	1	VI	F	vi		VI	VI							M	0	1	-4, 0, -3		-4	-4
37	37	1/2	1/2	3/4	4	1	III6	F	vi		III6	III		6					M	0	1	1, -2, -3		-3	1
38	38	0	0	3/4	4	1	bII6	F	vi		bII6	bII		6					M	0	1	-1, -4, -5		-5	-1
38	38	1/4	1/4	3/4	4	1	iv	F	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
38	38	1/2	1/2	3/4	4	1	i6	F	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
39	39	0	0	3/4	4	1	#viio6	F	vi		#viio6	#vii	o	6					o	0	1	2, -1, 5		5	2
39	39	1/2	1/2	3/4	4	1	i	F	vi		i	i							m	0	1	0, -3, 1		0	0
40	40	0	0	3/4	4	1	iv7	F	vi		iv7	iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
40	40	1/4	1/4	3/4	4	1	V(4)	F	vi		V(4)	V			4				M	0	1	1, 0, 2		1	1
40	40	1/2	1/2	3/4	4	1	V	F	vi		V	V							M	0	1	1, 5, 2		1	1
41	41	0	0	3/4	4	1	i|PAC}	F	vi		i	i					PAC	}	m	0	1	0, -3, 1		0	0
41	41	1/2	1/2	3/4	4	1	I.v{	F	I		v	v						{	m	0	0	1, -2, 2		1	1
42	42	1/4	1/4	3/4	4	1	V/V	F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
43	43	0	0	3/4	4	1	I/V|PAC}	F	I		I/V	I				V	PAC	}	M	0	0	1, 5, 2		1	1
43	43	1/4	1/4	3/4	4	1	I.I{	F	I		I	I						{	M	0	0	0, 4, 1		0	0
44	44	0	0	3/4	4	1	ii65	F	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
44	44	1/4	1/4	3/4	4	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
44	44	1/2	1/2	3/4	4	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
45	45	0	0	3/4	4	1	I(9)	F	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
45	45	1/4	1/4	3/4	4	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
46	46	0	0	3/4	4	1	ii(9)	F	I		ii(9)	ii			9				m	0	0	2, -1, 3	4	2	2
46	46	1/4	1/4	3/4	4	1	ii	F	I		ii	ii							m	0	0	2, -1, 3		2	2
47	47	0	0	3/4	4	1	iii(9)	F	I		iii(9)	iii			9				m	0	0	4, 1, 5	-1	4	4
47	47	1/4	1/4	3/4	4	1	iii	F	I		iii	iii							m	0	0	4, 1, 5		4	4
48	48	0	0	3/4	4	1	IV(9)	F	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
48	48	1/4	1/4	3/4	4	1	IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
49	49	0	0	3/4	4	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
49	49	1/2	1/2	3/4	4	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
50	50	0	0	3/4	4	1	IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
50	50	1/2	1/2	3/4	4	1	ii6	F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
51	51	0	0	3/4	4	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
51	51	1/2	1/2	3/4	4	1	iii6	F	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
52	52	0	0	3/4	4	1	vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
52	52	1/2	1/2	3/4	4	1	ii	F	I		ii	ii							m	0	0	2, -1, 3		2	2
53	53	0	0	3/4	4	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	53	1/2	1/2	3/4	4	1	IVM7	F	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
54	54	1/4	1/4	3/4	4	1	V(4)	F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
54	54	1/2	1/2	3/4	4	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
55	55	0	0	3/4	4	1	I|PAC}	F	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
55	55	1/2	1/2	3/4	4	1	I6{	F	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
56	56	0	0	3/4	4	1	ii65	F	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
56	56	1/4	1/4	3/4	4	1	V(+4)	F	I		V(+4)	V			+4				M	0	0	1, 5, 2	0	1	1
57	57	0	0	3/4	4	1	vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
57	57	1/2	1/2	3/4	4	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
58	58	0	0	3/4	4	1	ii65	F	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
58	58	1/4	1/4	3/4	4	1	V(+4)	F	I		V(+4)	V			+4				M	0	0	1, 5, 2	0	1	1
59	59	0	0	3/4	4	1	vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
59	59	1/2	1/2	3/4	4	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
60	60	0	0	3/4	4	1	ii65	F	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
60	60	1/4	1/4	3/4	4	1	V(4)	F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
60	60	1/2	1/2	3/4	4	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
61	61	0	0	3/4	4	1	I|PAC}	F	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
