mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4/4	4	1		A.I	A	I		I	I							M	0	0	0, 4, 1		0	0
1	1	1/2	1/2	4/4	4	1		V6(4)	A	I		V6(4)	V		6	4				M	0	0	0, 2, 1		1	0
1	1	3/4	3/4	4/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
2	2	0	0	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
2	2	1/4	1/4	4/4	4	1		V.vi	A	V		vi	vi							m	0	0	3, 0, 4		3	3
2	2	1/2	1/2	4/4	4	1		V(4)	A	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
2	2	3/4	3/4	4/4	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
3	3	0	0	4/4	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
3	3	3/8	3/8	4/4	4	1		I.I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	1/2	1/2	4/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	3	7/8	7/8	4/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
4	4	0	0	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
4	4	1/8	1/8	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
4	4	1/2	1/2	4/4	4	1		ii7	A	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
4	4	3/4	3/4	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
5	5	0	0	4/4	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
5	5	3/8	3/8	4/4	4	1		V.ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
5	5	1/2	1/2	4/4	4	1		iii7	A	V		iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
5	5	3/4	3/4	4/4	4	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
5	5	7/8	7/8	4/4	4	1		I.V	A	I		V	V							M	0	0	1, 5, 2		1	1
6	6	0	0	4/4	4	1		vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
6	6	1/4	1/4	4/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
6	6	3/8	3/8	4/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
6	6	1/2	1/2	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
6	6	7/8	7/8	4/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
7	7	0	0	4/4	4	1		V(4)/V	A	I		V(4)/V	V			4	V			M	0	0	2, 1, 3		2	2
7	7	1/4	1/4	4/4	4	1		V/V	A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
