mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.0	0	0	4/4	3	1	a.i{	a	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	2	2	1.0	1/2	1/2	4/4	3	1	V6	a	i		V6	V		6					M	1	1	5, 2, 1		1	5
1	1	3	3	1.0	3/4	3/4	4/4	3	1	v6	a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
2	2	4	4	1.0	0	0	4/4	3	1	IV6(2)	a	i		IV6(2)	IV		6	2				M	1	1	3, 0, 1		-1	3
2	2	5	5	1.0	1/4	1/4	4/4	3	1	iv6	a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
2	2	6	6	1.0	1/2	1/2	4/4	3	1	V(64)	a	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
2	2	7	7	1.0	3/4	3/4	4/4	3	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
3	3	8	8	1.0	0	0	4/4	3	1	iv64(2)	a	i		iv64(2)	iv		64	2				m	1	1	0, 1, -4		-1	0
3	3	9	9	1.0	1/4	1/4	4/4	3	1	iv64	a	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
3	3	10	10	1.0	1/2	1/2	4/4	3	1	V65	a	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
3	3	11	11	1.0	3/4	3/4	4/4	3	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
4	4	12	12	1.0	0	0	4/4	3	1	v.V2	a	v		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
4	4	13	13	0.5	1/4	1/4	4/4	3	1	i6	a	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	4	27/2	27/2	0.5	3/8	3/8	4/4	3	1	iv	a	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
4	4	14	14	1.0	1/2	1/2	4/4	3	1	V(4)	a	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
4	4	15	15	1.0	3/4	3/4	4/4	3	1	V	a	v		V	V							M	1	1	1, 5, 2		1	1
5	5	16	16	1.0	0	0	4/4	3	1	i(6v5)	a	v		i(6v5)	i			6v5				m	1	1	0, -3, -4		0	0
5	5	17	17	1.0	1/4	1/4	4/4	3	1	i(64)	a	v		i(64)	i			64				m	1	1	0, -1, -4		0	0
