mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3/4	4	1	a.i{	a	i		i	i						{	m	1	1	0, -3, 1		0	0
2	2	0	0	3/4	4	1	v6	a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
2	2	1/4	1/4	3/4	4	1	iv6	a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
3	3	0	0	3/4	4	1	V|HC}	a	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
4	4	0	0	3/4	4	1	i{	a	i		i	i						{	m	1	1	0, -3, 1		0	0
5	5	0	0	3/4	4	1	III.vi7	a	III		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
5	5	1/4	1/4	3/4	4	1	viio	a	III		viio	vii	o						o	1	0	5, 2, -1		5	5
6	6	0	0	3/4	4	1	I	a	III		I	I							M	1	0	0, 4, 1		0	0
6	6	1/2	1/2	3/4	4	1	V6	a	III		V6	V		6					M	1	0	5, 2, 1		1	5
7	7	0	0	3/4	4	1	IV6	a	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3
7	7	1/2	1/2	3/4	4	1	iii6	a	III		iii6	iii		6					m	1	0	1, 5, 4		4	1
8	8	0	0	3/4	4	1	ii6	a	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
8	8	1/2	1/2	3/4	4	1	I6	a	III		I6	I		6					M	1	0	4, 1, 0		0	4
9	9	0	0	3/4	4	1	IV	a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
9	9	1/4	1/4	3/4	4	1	V(4)	a	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
9	9	1/2	1/2	3/4	4	1	V	a	III		V	V							M	1	0	1, 5, 2		1	1
10	10	0	0	3/4	4	1	I|PAC}	a	III		I	I					PAC	}	M	1	0	0, 4, 1		0	0
11	11	0	0	3/4	4	1	I{	a	III		I	I						{	M	1	0	0, 4, 1		0	0
12	12	1/4	1/4	3/4	4	1	iv.V6	a	iv		V6	V		6					M	1	1	5, 2, 1		1	5
13	13	0	0	3/4	4	1	i	a	iv		i	i							m	1	1	0, -3, 1		0	0
13	13	3/8	3/8	3/4	4	1	#viio6	a	iv		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
13	13	1/2	1/2	3/4	4	1	i6	a	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
14	14	0	0	3/4	4	1	iv	a	iv		iv	iv							m	1	1	-1, -4, 0		-1	-1
14	14	1/4	1/4	3/4	4	1	V	a	iv		V	V							M	1	1	1, 5, 2		1	1
15	15	0	0	3/4	4	1	iv6	a	iv		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
15	15	3/8	3/8	3/4	4	1	i6	a	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	15	1/2	1/2	3/4	4	1	#viio64	a	iv		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
16	16	0	0	3/4	4	1	i	a	iv		i	i							m	1	1	0, -3, 1		0	0
16	16	1/4	1/4	3/4	4	1	V(4)	a	iv		V(4)	V			4				M	1	1	1, 0, 2		1	1
16	16	1/2	1/2	3/4	4	1	V	a	iv		V	V							M	1	1	1, 5, 2		1	1
17	17	0	0	3/4	4	1	i|PAC}	a	iv		i	i					PAC	}	m	1	1	0, -3, 1		0	0
17	17	1/4	1/4	3/4	4	1	{	a	iv									{		1	1				
17	17	1/2	1/2	3/4	4	1	i2	a	iv		i2	i		2					mm7	1	1	-2, 0, -3, 1		0	-2
18	18	0	0	3/4	4	1	v.V	a	v		V	V							M	1	1	1, 5, 2		1	1
18	18	1/2	1/2	3/4	4	1	V2	a	v		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
19	19	0	0	3/4	4	1	i6	a	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
19	19	3/8	3/8	3/4	4	1	#viio6	a	v		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
19	19	1/2	1/2	3/4	4	1	i	a	v		i	i							m	1	1	0, -3, 1		0	0
20	20	0	0	3/4	4	1	ii%65	a	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
20	20	1/4	1/4	3/4	4	1	V	a	v		V	V							M	1	1	1, 5, 2		1	1
21	21	0	0	3/4	4	1	i|PAC}	a	v		i	i					PAC	}	m	1	1	0, -3, 1		0	0
22	22	0	0	3/4	4	1	i.i{	a	i		i	i						{	m	1	1	0, -3, 1		0	0
23	23	0	0	3/4	4	1	v6	a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
23	23	1/4	1/4	3/4	4	1	iv6	a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
24	24	0	0	3/4	4	1	V|HC}	a	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
25	25	0	0	3/4	4	1	i{	a	i		i	i						{	m	1	1	0, -3, 1		0	0
26	26	0	0	3/4	4	1	vi7/III	a	i		vi7/III	vi		7		III			mm7	1	1	0, -3, 1, -2		0	0
26	26	1/4	1/4	3/4	4	1	viio/III	a	i		viio/III	vii	o			III			o	1	1	2, -1, -4		2	2
27	27	0	0	3/4	4	1	III	a	i		III	III							M	1	1	-3, 1, -2		-3	-3
27	27	1/2	1/2	3/4	4	1	VII6	a	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
28	28	0	0	3/4	4	1	VI6	a	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
28	28	1/4	1/4	3/4	4	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
28	28	1/2	1/2	3/4	4	1	v6	a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
29	29	0	0	3/4	4	1	iv6	a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
29	29	1/4	1/4	3/4	4	1	VI	a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
29	29	1/2	1/2	3/4	4	1	III6	a	i		III6	III		6					M	1	1	1, -2, -3		-3	1
