mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3.0	0	0	3/8	4	1	e.i{	e	i		i	i						{	m	1	1	0, -3, 1		0	0
3	3	3	3	1.5	0	0	3/8	4	1	V6	e	i		V6	V		6					M	1	1	5, 2, 1		1	5
4	4	9/2	9/2	1.5	0	0	3/8	4	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
5	5	6	6	1.0	0	0	3/8	4	1	v.i6	e	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
5	5	7	7	0.5	1/4	1/4	3/8	4	1	V	e	v		V	V							M	1	1	1, 5, 2		1	1
6	6	15/2	15/2	1.0	0	0	3/8	4	1	VI	e	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
6	6	17/2	17/2	0.5	1/4	1/4	3/8	4	1	iv	e	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
7	7	9	9	1.0	0	0	3/8	4	1	V	e	v		V	V							M	1	1	1, 5, 2		1	1
7	7	10	10	0.5	1/4	1/4	3/8	4	1	V7	e	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
8	8	21/2	21/2	1.5	0	0	3/8	4	1	i|PAC}	e	v		i	i					PAC	}	m	1	1	0, -3, 1		0	0
9	9	12	12	1.0	0	0	3/8	4	1	i.i{	e	i		i	i						{	m	1	1	0, -3, 1		0	0
9	9	13	13	0.5	1/4	1/4	3/8	4	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
10	10	27/2	27/2	1.0	0	0	3/8	4	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
10	10	29/2	29/2	0.5	1/4	1/4	3/8	4	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
11	11	15	15	1.0	0	0	3/8	4	1	i}	e	i		i	i						}	m	1	1	0, -3, 1		0	0
11	11	16	16	0.5	1/4	1/4	3/8	4	1	V{	e	i		V	V						{	M	1	1	1, 5, 2		1	1
12	12	33/2	33/2	1.5	0	0	3/8	4	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
13	13	18	18	1.0	0	0	3/8	4	1	ii%7	e	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
13	13	19	19	0.5	1/4	1/4	3/8	4	1	#viio6	e	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
14	14	39/2	39/2	1.0	0	0	3/8	4	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
14	14	41/2	41/2	0.5	1/4	1/4	3/8	4	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
15	15	21	21	1.5	0	0	3/8	4	1	#viio	e	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
16	16	45/2	45/2	1.0	0	0	3/8	4	1	i}	e	i		i	i						}	m	1	1	0, -3, 1		0	0
16	16	47/2	47/2	0.5	1/4	1/4	3/8	4	1	v6{	e	i		v6	v		6				{	m	1	1	-2, 2, 1		1	-2
17	17	24	24	1.0	0	0	3/8	4	1	VI	e	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
17	17	25	25	0.5	1/4	1/4	3/8	4	1	iio6	e	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
18	18	51/2	51/2	1.0	0	0	3/8	4	1	v	e	i		v	v							m	1	1	1, -2, 2		1	1
18	18	53/2	53/2	0.5	1/4	1/4	3/8	4	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
19	19	27	27	1.0	0	0	3/8	4	1	ii7	e	i		ii7	ii		7					mm7	1	1	2, -1, 3, 0		2	2
19	19	28	28	0.5	1/4	1/4	3/8	4	1	#viio6	e	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
20	20	57/2	57/2	1.5	0	0	3/8	4	1	i|EC}	e	i		i	i					EC	}	m	1	1	0, -3, 1		0	0
20	20	59/2	59/2	0.0	1/4	1/4	3/8	4	1	{	e	i									{		1	1				
21	21	30	30	1.0	0	0	3/8	4	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
21	21	31	31	0.5	1/4	1/4	3/8	4	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
22	22	63/2	63/2	1.0	0	0	3/8	4	1	ii%65	e	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
22	22	65/2	65/2	0.5	1/4	1/4	3/8	4	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
23	23	33	33	1.0	0	0	3/8	4	1	i6|PAC}{	e	i		i6	i		6			PAC	}{	m	1	1	-3, 1, 0		0	-3
23	23	34	34	0.5	1/4	1/4	3/8	4	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
24	24	69/2	69/2	1.5	0	0	3/8	4	1	V6	e	i		V6	V		6					M	1	1	5, 2, 1		1	5
25	25	36	36	1.5	0	0	3/8	4	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
26	26	75/2	75/2	1.0	0	0	3/8	4	1	v.i	e	v		i	i							m	1	1	0, -3, 1		0	0
26	26	77/2	77/2	0.5	1/4	1/4	3/8	4	1	v6	e	v		v6	v		6					m	1	1	-2, 2, 1		1	-2
27	27	39	39	1.0	0	0	3/8	4	1	VI	e	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
27	27	40	40	0.5	1/4	1/4	3/8	4	1	i	e	v		i	i							m	1	1	0, -3, 1		0	0
28	28	81/2	81/2	1.0	0	0	3/8	4	1	V(4)	e	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
