mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.0	0	0	3/4	3	1	f.i{		f	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	1	2.0	1/4	1/4	3/4	3	1	V		f	i		V	V							M	1	1	1, 5, 2		1	1
2	2	3	2.0	0	0	3/4	3	1	i		f	i		i	i							m	1	1	0, -3, 1		0	0
2	2	5	2.0	1/2	1/2	3/4	3	1	v6		f	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
3	3	7	2.0	1/4	1/4	3/4	3	1	iv6		f	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
4	4	9	3.0	0	0	3/4	3	1	V|HC}		f	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
5	5	12	3.0	0	0	3/4	3	1	i6{		f	i		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
6	6	15	2.0	0	0	3/4	3	1	iv		f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
6	6	17	1.0	1/2	1/2	3/4	3	1	V7		f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
7	7	18	1.0	0	0	3/4	3	1	i		f	i		i	i							m	1	1	0, -3, 1		0	0
7	7	19	1.0	1/4	1/4	3/4	3	1	V(4)		f	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
7	7	20	1.0	1/2	1/2	3/4	3	1	V		f	i		V	V							M	1	1	1, 5, 2		1	1
8	8	21	2.0	0	0	3/4	3	1	i|PAC}{		f	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
8	8	23	1.0	1/2	1/2	3/4	3	1	V65/III		f	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
9	9	24	1.0	0	0	3/4	3	1	III(4)		f	i		III(4)	III			4				M	1	1	-3, -4, -2		-3	-3
9	9	25	1.0	1/4	1/4	3/4	3	1	III		f	i		III	III							M	1	1	-3, 1, -2		-3	-3
9	9	26	1.0	1/2	1/2	3/4	3	1	iv		f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
10	10	27	1.0	0	0	3/4	3	1	V(4)		f	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
10	10	28	2.0	1/4	1/4	3/4	3	1	V		f	i		V	V							M	1	1	1, 5, 2		1	1
11	11	30	1.0	0	0	3/4	3	1	i(9)		f	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
11	11	31	1.0	1/4	1/4	3/4	3	1	i		f	i		i	i							m	1	1	0, -3, 1		0	0
11	11	32	1.0	1/2	1/2	3/4	3	1	v.iv		f	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
12	12	33	1.0	0	0	3/4	3	1	V6(2)		f	v		V6(2)	V		6	2				M	1	1	5, 2, -4		1	5
12	12	34	1.0	1/4	1/4	3/4	3	1	V6		f	v		V6	V		6					M	1	1	5, 2, 1		1	5
12	12	35	1.0	1/2	1/2	3/4	3	1	i6		f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
13	13	36	1.0	0	0	3/4	3	1	ii%65		f	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
13	13	37	1.0	1/4	1/4	3/4	3	1	V(4)		f	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
13	13	38	1.0	1/2	1/2	3/4	3	1	V		f	v		V	V							M	1	1	1, 5, 2		1	1
14	14	39	1.0	0	0	3/4	3	1	i|PAC}{		f	v		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
14	14	40	2.0	1/4	1/4	3/4	3	1	III.iii		f	III		iii	iii							m	1	0	4, 1, 5		4	4
15	15	42	3.0	0	0	3/4	3	1	V7/ii		f	III		V7/ii	V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
16	16	45	3.0	0	0	3/4	3	1	ii		f	III		ii	ii							m	1	0	2, -1, 3		2	2
17	17	48	3.0	0	0	3/4	3	1	V7		f	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
18	18	51	1.0	0	0	3/4	3	1	vi6(2)		f	III		vi6(2)	vi		6	2				m	1	0	0, 4, 5		3	0
18	18	52	2.0	1/4	1/4	3/4	3	1	vi6		f	III		vi6	vi		6					m	1	0	0, 4, 3		3	0
19	19	54	1.0	0	0	3/4	3	1	ii6(2)		f	III		ii6(2)	ii		6	2				m	1	0	-1, 3, 4		2	-1
