mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
13	13	1/2	1/2	3/4	3	1		V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
14	14	0	0	3/4	3	1		I	Bb	V		I	I							M	0	0	0, 4, 1		0	0
14	14	1/4	1/4	3/4	3	1		vi6	Bb	V		vi6	vi		6					m	0	0	0, 4, 3		3	0
14	14	1/2	1/2	3/4	3	1		V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
15	15	0	0	3/4	3	1		IV6	Bb	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
15	15	1/2	1/2	3/4	3	1		iii	Bb	V		iii	iii							m	0	0	4, 1, 5		4	4
16	16	0	0	3/4	3	1		ii6	Bb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
16	16	1/2	1/2	3/4	3	1		I	Bb	V		I	I							M	0	0	0, 4, 1		0	0
17	17	0	0	3/4	3	1		V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
17	17	1/2	1/2	3/4	3	1		I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
18	18	0	0	3/4	3	1		IV	Bb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
18	18	1/4	1/4	3/4	3	1		V(4)	Bb	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
18	18	1/2	1/2	3/4	3	1		V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
19	19	0	0	3/4	3	1		I|IAC}	Bb	V		I	I					IAC	}	M	0	0	0, 4, 1		0	0
20	20	0	0	3/4	3	1		{	Bb	V									{		0	0				
20	20	1/2	1/2	3/4	3	1		V6	Bb	V		V6	V		6					M	0	0	5, 2, 1		1	5
21	21	0	0	3/4	3	1		vi	Bb	V		vi	vi							m	0	0	3, 0, 4		3	3
21	21	1/2	1/2	3/4	3	1		iii6	Bb	V		iii6	iii		6					m	0	0	1, 5, 4		4	1
22	22	1/8	1/8	3/4	3	1		IV	Bb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
22	22	1/2	1/2	3/4	3	1		I	Bb	V		I	I							M	0	0	0, 4, 1		0	0
23	23	0	0	3/4	3	1		ii(9)	Bb	V		ii(9)	ii			9				m	0	0	2, -1, 3	4	2	2
23	23	1/4	1/4	3/4	3	1		ii	Bb	V		ii	ii							m	0	0	2, -1, 3		2	2
23	23	1/2	1/2	3/4	3	1		vi	Bb	V		vi	vi							m	0	0	3, 0, 4		3	3
24	24	0	0	3/4	3	1		vi.VI(9)	Bb	vi		VI(9)	VI			9				M	0	1	-4, 0, -3	-2	-4	-4
24	24	1/4	1/4	3/4	3	1		VI	Bb	vi		VI	VI							M	0	1	-4, 0, -3		-4	-4
24	24	1/2	1/2	3/4	3	1		III	Bb	vi		III	III							M	0	1	-3, 1, -2		-3	-3
25	25	0	0	3/4	3	1		iv(9)	Bb	vi		iv(9)	iv			9				m	0	1	-1, -4, 0	1	-1	-1
25	25	1/4	1/4	3/4	3	1		iv6	Bb	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
26	26	0	0	3/4	3	1		V7	Bb	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
26	26	1/2	1/2	3/4	3	1		VI	Bb	vi		VI	VI							M	0	1	-4, 0, -3		-4	-4
27	27	0	0	3/4	3	1		iv7	Bb	vi		iv7	iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
27	27	1/4	1/4	3/4	3	1		V(4)	Bb	vi		V(4)	V			4				M	0	1	1, 0, 2		1	1
27	27	1/2	1/2	3/4	3	1		V	Bb	vi		V	V							M	0	1	1, 5, 2		1	1
28	28	0	0	3/4	3	1		i|PAC}{	Bb	vi		i	i					PAC	}{	m	0	1	0, -3, 1		0	0
28	28	1/2	1/2	3/4	3	1		I.IV6	Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
29	29	0	0	3/4	3	1		viio	Bb	I		viio	vii	o						o	0	0	5, 2, -1		5	5
29	29	1/2	1/2	3/4	3	1		V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
30	30	0	0	3/4	3	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
30	30	3/8	3/8	3/4	3	1		vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
30	30	1/2	1/2	3/4	3	1		V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
31	31	1/8	1/8	3/4	3	1		vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
31	31	1/4	1/4	3/4	3	1		V65/V	Bb	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
31	31	5/8	5/8	3/4	3	1		V/V	Bb	I		V/V	V				V			M	0	0	2, 6, 3		2	2
32	32	0	0	3/4	3	1		V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
32	32	1/4	1/4	3/4	3	1		I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
32	32	1/2	1/2	3/4	3	1		V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
33	33	0	0	3/4	3	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
33	33	1/4	1/4	3/4	3	1		ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
33	33	1/2	1/2	3/4	3	1		V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
34	34	0	0	3/4	3	1		IV6	Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
34	34	1/2	1/2	3/4	3	1		iii	Bb	I		iii	iii							m	0	0	4, 1, 5		4	4
35	35	0	0	3/4	3	1		ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
35	35	1/2	1/2	3/4	3	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
36	36	0	0	3/4	3	1		V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
36	36	1/2	1/2	3/4	3	1		I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
37	37	0	0	3/4	3	1		ii65	Bb	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
37	37	1/4	1/4	3/4	3	1		V(4)	Bb	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
37	37	1/2	1/2	3/4	3	1		V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
38	38	0	0	3/4	3	1		I|PAC}{	Bb	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
38	38	1/4	1/4	3/4	3	1		I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
38	38	1/2	1/2	3/4	3	1		V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
39	39	0	0	3/4	3	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
39	39	1/4	1/4	3/4	3	1		vi6	Bb	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
39	39	1/2	1/2	3/4	3	1		V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
40	40	0	0	3/4	3	1		IV6	Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
40	40	1/2	1/2	3/4	3	1		iii	Bb	I		iii	iii							m	0	0	4, 1, 5		4	4
41	41	0	0	3/4	3	1		ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
41	41	1/2	1/2	3/4	3	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
42	42	0	0	3/4	3	1		V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
42	42	1/2	1/2	3/4	3	1		I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
43	43	0	0	3/4	3	1		ii65	Bb	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
43	43	1/4	1/4	3/4	3	1		V(4)	Bb	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
43	43	1/2	1/2	3/4	3	1		V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
44	44	0	0	3/4	3	1		I|PAC}	Bb	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
