mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4/4	4	1	b.i	b	i		i	i							m	1	1	0, -3, 1		0	0
1	1	1/4	1/4	4/4	4	1	V6	b	i		V6	V		6					M	1	1	5, 2, 1		1	5
1	1	1/2	1/2	4/4	4	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
2	2	0	0	4/4	4	1	VII6(2)	b	i		VII6(2)	VII		6	2				M	1	1	2, -1, 0		-2	2
2	2	1/4	1/4	4/4	4	1	VII6	b	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
2	2	1/2	1/2	4/4	4	1	III	b	i		III	III							M	1	1	-3, 1, -2		-3	-3
2	2	7/8	7/8	4/4	4	1	VII6	b	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
3	3	0	0	4/4	4	1	VI6(2)	b	i		VI6(2)	VI		6	2				M	1	1	0, -3, -2		-4	0
3	3	1/4	1/4	4/4	4	1	VI6	b	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
3	3	1/2	1/2	4/4	4	1	v6(2)	b	i		v6(2)	v		6	2				m	1	1	-2, 2, -4		1	-2
3	3	3/4	3/4	4/4	4	1	v6	b	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
4	4	0	0	4/4	4	1	iv6(2)	b	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
4	4	1/4	1/4	4/4	4	1	iv6	b	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
4	4	1/2	1/2	4/4	4	1	V\\	b	i		V	V						\\	M	1	1	1, 5, 2		1	1
5	5	0	0	4/4	4	1	IV6(2)	b	i		IV6(2)	IV		6	2				M	1	1	3, 0, 1		-1	3
5	5	1/8	1/8	4/4	4	1	IV6	b	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
5	5	1/4	1/4	4/4	4	1	#viio	b	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
5	5	1/2	1/2	4/4	4	1	i(4)	b	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
5	5	5/8	5/8	4/4	4	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
6	6	0	0	4/4	4	1	v.V6	b	v		V6	V		6					M	1	1	5, 2, 1		1	5
6	6	1/2	1/2	4/4	4	1	i(9)	b	v		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
6	6	3/4	3/4	4/4	4	1	i	b	v		i	i							m	1	1	0, -3, 1		0	0
7	7	0	0	4/4	4	1	IV6(2)/VI	b	v		IV6(2)/VI	IV		6	2	VI			M	1	1	-1, -4, -3		-5	-1
7	7	1/8	1/8	4/4	4	1	IV6/VI	b	v		IV6/VI	IV		6		VI			M	1	1	-1, -4, -5		-5	-1
7	7	1/4	1/4	4/4	4	1	viio/VI	b	v		viio/VI	vii	o			VI			o	1	1	1, -2, -5		1	1
7	7	1/2	1/2	4/4	4	1	VI(4)	b	v		VI(4)	VI			4				M	1	1	-4, 2, -3		-4	-4
7	7	5/8	5/8	4/4	4	1	VI	b	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
7	7	7/8	7/8	4/4	4	1	i6	b	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
8	8	0	0	4/4	4	1	ii65	b	v		ii65	ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
8	8	1/4	1/4	4/4	4	1	V(4)	b	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
8	8	7/16	7/16	4/4	4	1	V	b	v		V	V							M	1	1	1, 5, 2		1	1
8	8	1/2	1/2	4/4	4	1	I\\	b	v		I	I						\\	M	1	1	0, 4, 1		0	0
8	8	3/4	3/4	4/4	4	1	i	b	v		i	i							m	1	1	0, -3, 1		0	0
9	9	0	0	4/4	4	1	i.VIM65	b	i		VIM65	VI	M	65					MM7	1	1	0, -3, 1, -4		-4	0
9	9	1/4	1/4	4/4	4	1	iio	b	i		iio	ii	o						o	1	1	2, -1, -4		2	2
9	9	1/2	1/2	4/4	4	1	III(9)	b	i		III(9)	III			9				M	1	1	-3, 1, -2	-1	-3	-3
9	9	3/4	3/4	4/4	4	1	III6	b	i		III6	III		6					M	1	1	1, -2, -3		-3	1
10	10	0	0	4/4	4	1	V65/VII	b	i		V65/VII	V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3
10	10	1/4	1/4	4/4	4	1	#viio	b	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
10	10	1/2	1/2	4/4	4	1	i(9)	b	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
10	10	3/4	3/4	4/4	4	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
11	11	0	0	4/4	4	1	V(4)	b	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
11	11	1/4	1/4	4/4	4	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
11	11	1/2	1/2	4/4	4	1	i\\	b	i		i	i						\\	m	1	1	0, -3, 1		0	0
