mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.5	0	0	6/8	3	1	A.I		A	I		I	I							M	0	0	0, 4, 1		0	0
1	1	3/2	3/2	1.0	3/8	3/8	6/8	3	1	ii6		A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
1	1	5/2	5/2	0.5	5/8	5/8	6/8	3	1	V		A	I		V	V							M	0	0	1, 5, 2		1	1
2	2	3	3	1.5	0	0	6/8	3	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
2	2	9/2	9/2	0.5	3/8	3/8	6/8	3	1	V(4)		A	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
2	2	5	5	1.0	1/2	1/2	6/8	3	1	V		A	I		V	V							M	0	0	1, 5, 2		1	1
3	3	6	6	1.5	0	0	6/8	3	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
3	3	15/2	15/2	1.5	3/8	3/8	6/8	3	1	V.I		A	V		I	I							M	0	0	0, 4, 1		0	0
4	4	9	9	0.5	0	0	6/8	3	1	ii6		A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
4	4	19/2	19/2	1.0	1/8	1/8	6/8	3	1	V		A	V		V	V							M	0	0	1, 5, 2		1	1
4	4	21/2	21/2	1.5	3/8	3/8	6/8	3	1	I		A	V		I	I							M	0	0	0, 4, 1		0	0
5	5	12	12	0.5	0	0	6/8	3	1	ii65		A	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
5	5	25/2	25/2	1.0	1/8	1/8	6/8	3	1	V		A	V		V	V							M	0	0	1, 5, 2		1	1
5	5	27/2	27/2	1.5	3/8	3/8	6/8	3	1	I		A	V		I	I							M	0	0	0, 4, 1		0	0
6	6	15	15	0.5	0	0	6/8	3	1	I.I		A	I		I	I							M	0	0	0, 4, 1		0	0
6	6	31/2	31/2	1.0	1/8	1/8	6/8	3	1	ii6		A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
6	6	33/2	33/2	0.5	3/8	3/8	6/8	3	1	V7		A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	6	17	17	1.0	1/2	1/2	6/8	3	1	I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
7	7	18	18	0.5	0	0	6/8	3	1	ii65		A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
7	7	37/2	37/2	1.0	1/8	1/8	6/8	3	1	V		A	I		V	V							M	0	0	1, 5, 2		1	1
7	7	39/2	39/2	1.0	3/8	3/8	6/8	3	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
7	7	41/2	41/2	0.5	5/8	5/8	6/8	3	1	I(64)		A	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
8	8	21	21	0.5	0	0	6/8	3	1	ii2		A	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
8	8	43/2	43/2	1.0	1/8	1/8	6/8	3	1	V65		A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
8	8	45/2	45/2	0.5	3/8	3/8	6/8	3	1	I(9)		A	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
8	8	23	23	0.5	1/2	1/2	6/8	3	1	I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	8	47/2	47/2	0.5	5/8	5/8	6/8	3	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
9	9	24	24	0.5	0	0	6/8	3	1	V(4)		A	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
9	9	49/2	49/2	0.5	1/8	1/8	6/8	3	1	V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
9	9	25	25	0.5	1/4	1/4	6/8	3	1	V		A	I		V	V							M	0	0	1, 5, 2		1	1
9	9	51/2	51/2	0.5	3/8	3/8	6/8	3	1	vi(9)		A	I		vi(9)	vi			9				m	0	0	3, 0, 4	5	3	3
9	9	26	26	1.0	1/2	1/2	6/8	3	1	V7/V		A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
10	10	27	27	1.0	0	0	6/8	3	1	V|HC}		A	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
10	10	55/2	55/2	0.0	1/8	1/8	6/8	3	1	{		A	I									{		0	0				
10	10	28	28	0.5	1/4	1/4	6/8	3	1	iii6		A	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
10	10	57/2	57/2	0.5	3/8	3/8	6/8	3	1	vi2		A	I		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1
10	10	29	29	0.5	1/2	1/2	6/8	3	1	IV		A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
