mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
14	13	1/4	1/4	4/4	3	1	V(4)	g	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
14	13	3/8	3/8	4/4	3	1	V	g	v		V	V							M	1	1	1, 5, 2		1	1
14	13	1/2	1/2	4/4	3	1	i\\	g	v		i	i						\\	m	1	1	0, -3, 1		0	0
15	14	0	0	4/4	3	1	V7/iv	g	v		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
15	14	1/8	1/8	4/4	3	1	i/iv	g	v		i/iv	i				iv			m	1	1	-1, -4, 0		-1	-1
15	14	1/4	1/4	4/4	3	1	V(4)/iv	g	v		V(4)/iv	V			4	iv			M	1	1	0, -1, 1		0	0
15	14	3/8	3/8	4/4	3	1	V/iv	g	v		V/iv	V				iv			M	1	1	0, 4, 1		0	0
15	14	1/2	1/2	4/4	3	1	i/iv	g	v		i/iv	i				iv			m	1	1	-1, -4, 0		-1	-1
16	15	0	0	4/4	3	1	III.V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
16	15	1/8	1/8	4/4	3	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
16	15	1/4	1/4	4/4	3	1	V(4)	g	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
16	15	3/8	3/8	4/4	3	1	V	g	III		V	V							M	1	0	1, 5, 2		1	1
16	15	1/2	1/2	4/4	3	1	I\\	g	III		I	I						\\	M	1	0	0, 4, 1		0	0
17	16	0	0	4/4	3	1	V(4)	g	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
17	16	1/8	1/8	4/4	3	1	V	g	III		V	V							M	1	0	1, 5, 2		1	1
17	16	1/4	1/4	4/4	3	1	vi(9)	g	III		vi(9)	vi			9				m	1	0	3, 0, 4	5	3	3
17	16	3/8	3/8	4/4	3	1	vi	g	III		vi	vi							m	1	0	3, 0, 4		3	3
17	16	1/2	1/2	4/4	3	1	iii(4)	g	III		iii(4)	iii			4				m	1	0	4, 3, 5		4	4
17	16	5/8	5/8	4/4	3	1	iii	g	III		iii	iii							m	1	0	4, 1, 5		4	4
17	16	3/4	3/4	4/4	3	1	IV(9)	g	III		IV(9)	IV			9				M	1	0	-1, 3, 0	1	-1	-1
17	16	7/8	7/8	4/4	3	1	IV	g	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
18	17	0	0	4/4	3	1	I(4)	g	III		I(4)	I			4				M	1	0	0, -1, 1		0	0
18	17	1/8	1/8	4/4	3	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
18	17	1/4	1/4	4/4	3	1	ii(9)	g	III		ii(9)	ii			9				m	1	0	2, -1, 3	4	2	2
18	17	3/8	3/8	4/4	3	1	ii	g	III		ii	ii							m	1	0	2, -1, 3		2	2
18	17	1/2	1/2	4/4	3	1	i.V	g	i		V	V							M	1	1	1, 5, 2		1	1
18	17	3/4	3/4	4/4	3	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
18	17	7/8	7/8	4/4	3	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
19	18	0	0	4/4	3	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
19	18	1/8	1/8	4/4	3	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
19	18	1/4	1/4	4/4	3	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
19	18	3/8	3/8	4/4	3	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
19	18	1/2	1/2	4/4	3	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
19	18	5/8	5/8	4/4	3	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
19	18	3/4	3/4	4/4	3	1	VI	g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
19	18	7/8	7/8	4/4	3	1	V/iv	g	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
20	19	0	0	4/4	3	1	i/iv	g	i		i/iv	i				iv			m	1	1	-1, -4, 0		-1	-1
20	19	1/8	1/8	4/4	3	1	V/iv	g	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
20	19	1/4	1/4	4/4	3	1	i6/iv	g	i		i6/iv	i		6		iv			m	1	1	-4, 0, -1		-1	-4
20	19	3/8	3/8	4/4	3	1	V/iv	g	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
20	19	1/2	1/2	4/4	3	1	i/iv	g	i		i/iv	i				iv			m	1	1	-1, -4, 0		-1	-1
20	19	5/8	5/8	4/4	3	1	V/iv	g	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
20	19	7/8	7/8	4/4	3	1	viio/iv	g	i		viio/iv	vii	o			iv			o	1	1	-3, -6, -9		-3	-3
21	20	0	0	4/4	3	1	iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
21	20	1/8	1/8	4/4	3	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
21	20	1/4	1/4	4/4	3	1	VIM7	g	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
21	20	3/8	3/8	4/4	3	1	iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
21	20	1/2	1/2	4/4	3	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
21	20	5/8	5/8	4/4	3	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
21	20	3/4	3/4	4/4	3	1	V(4)	g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
21	20	7/8	7/8	4/4	3	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
22	21	0	0	4/4	3	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
22	21	3/8	3/8	4/4	3	1	viio/iv	g	i		viio/iv	vii	o			iv			o	1	1	-3, -6, -9		-3	-3
22	21	1/2	1/2	4/4	3	1	iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
22	21	5/8	5/8	4/4	3	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
22	21	3/4	3/4	4/4	3	1	VIM7	g	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
22	21	7/8	7/8	4/4	3	1	iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
23	22	0	0	4/4	3	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
23	22	1/8	1/8	4/4	3	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
23	22	1/4	1/4	4/4	3	1	V(4)	g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
23	22	3/8	3/8	4/4	3	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
23	22	1/2	1/2	4/4	3	1	i\\	g	i		i	i						\\	m	1	1	0, -3, 1		0	0
