mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.0	0	0	4/4	3	1	C.vi.i{	C	vi		i	i						{	m	0	1	0, -3, 1		0	0
1	1	1	1.0	1/4	1/4	4/4	3	1	V6	C	vi		V6	V		6					M	0	1	5, 2, 1		1	5
1	1	2	1.5	1/2	1/2	4/4	3	1	i	C	vi		i	i							m	0	1	0, -3, 1		0	0
1	1	7/2	0.5	7/8	7/8	4/4	3	1	VI6	C	vi		VI6	VI		6					M	0	1	0, -3, -4		-4	0
2	2	4	1.0	0	0	4/4	3	1	v6	C	vi		v6	v		6					m	0	1	-2, 2, 1		1	-2
2	2	5	1.0	1/4	1/4	4/4	3	1	iv6	C	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
2	2	6	2.0	1/2	1/2	4/4	3	1	V|HC}	C	vi		V	V					HC	}	M	0	1	1, 5, 2		1	1
3	3	8	1.0	0	0	4/4	3	1	I.I{	C	I		I	I						{	M	0	0	0, 4, 1		0	0
3	3	9	1.0	1/4	1/4	4/4	3	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
3	3	10	1.0	1/2	1/2	4/4	3	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
3	3	11	1.0	3/4	3/4	4/4	3	1	iii6	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
4	4	12	0.5	0	0	4/4	3	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
4	4	25/2	0.5	1/8	1/8	4/4	3	1	viio64	C	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
4	4	13	1.0	1/4	1/4	4/4	3	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	4	14	1.0	1/2	1/2	4/4	3	1	ii7	C	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
4	4	15	1.0	3/4	3/4	4/4	3	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	5	16	2.0	0	0	4/4	3	1	I|IAC}	C	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
5	5	17	0.0	1/4	1/4	4/4	3	1	{	C	I									{		0	0				
5	5	18	1.0	1/2	1/2	4/4	3	1	V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
5	5	19	1.0	3/4	3/4	4/4	3	1	#viio7/vi	C	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
6	6	20	1.0	0	0	4/4	3	1	vi(9)	C	I		vi(9)	vi			9				m	0	0	3, 0, 4	5	3	3
6	6	21	1.0	1/4	1/4	4/4	3	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
6	6	22	1.0	1/2	1/2	4/4	3	1	iii(4)	C	I		iii(4)	iii			4				m	0	0	4, 3, 5		4	4
6	6	23	1.0	3/4	3/4	4/4	3	1	iii	C	I		iii	iii							m	0	0	4, 1, 5		4	4
7	7	24	1.0	0	0	4/4	3	1	IV(9)	C	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
7	7	25	1.0	1/4	1/4	4/4	3	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
7	7	26	1.0	1/2	1/2	4/4	3	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	7	27	1.0	3/4	3/4	4/4	3	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
8	8	28	1.0	0	0	4/4	3	1	ii65	C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
8	8	29	1.0	1/4	1/4	4/4	3	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
8	8	30	1.0	1/2	1/2	4/4	3	1	vi.i64(2)	C	vi		i64(2)	i		64	2				m	0	1	1, 2, -3		0	1
8	8	31	1.0	3/4	3/4	4/4	3	1	i6	C	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
9	9	32	1.0	0	0	4/4	3	1	ii%65	C	vi		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
9	9	33	1.0	1/4	1/4	4/4	3	1	V	C	vi		V	V							M	0	1	1, 5, 2		1	1
9	9	34	2.0	1/2	1/2	4/4	3	1	i|PAC}	C	vi		i	i					PAC	}	m	0	1	0, -3, 1		0	0
9	9	35	0.0	3/4	3/4	4/4	3	1	{	C	vi									{		0	1				
10	10	36	1.0	0	0	4/4	3	1	ii%2	C	vi		ii%2	ii	%	2					%7	0	1	0, 2, -1, -4		2	0
10	10	37	1.0	1/4	1/4	4/4	3	1	v6	C	vi		v6	v		6					m	0	1	-2, 2, 1		1	-2
10	10	38	1.0	1/2	1/2	4/4	3	1	iv6(2)	C	vi		iv6(2)	iv		6	2				m	0	1	-4, 0, 1		-1	-4
10	10	39	1.0	3/4	3/4	4/4	3	1	iv6	C	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
11	11	40	1.0	0	0	4/4	3	1	I.I6(2)	C	I		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
11	11	41	1.0	1/4	1/4	4/4	3	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
11	11	42	1.0	1/2	1/2	4/4	3	1	ii7	C	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
11	11	43	1.0	3/4	3/4	4/4	3	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	44	1.0	0	0	4/4	3	1	I|IAC}	C	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
12	12	45	1.0	1/4	1/4	4/4	3	1	V6{	C	I		V6	V		6				{	M	0	0	5, 2, 1		1	5
12	12	46	1.0	1/2	1/2	4/4	3	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
12	12	47	1.0	3/4	3/4	4/4	3	1	iii6	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
13	13	48	1.0	0	0	4/4	3	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
13	13	49	0.5	1/4	1/4	4/4	3	1	I6(2)	C	I		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
13	13	99/2	0.5	3/8	3/8	4/4	3	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
13	13	50	0.5	1/2	1/2	4/4	3	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
