mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4/4	4	1		F.I{	F	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	1/2	1/2	4/4	4	1		ii2	F	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
1	1	3/4	3/4	4/4	4	1		V6	F	I		V6	V		6					M	0	0	5, 2, 1		1	5
2	2	0	0	4/4	4	1		I	F	I		I	I							M	0	0	0, 4, 1		0	0
2	2	1/2	1/2	4/4	4	1		ii	F	I		ii	ii							m	0	0	2, -1, 3		2	2
3	3	0	0	4/4	4	1		iii	F	I		iii	iii							m	0	0	4, 1, 5		4	4
3	3	1/2	1/2	4/4	4	1		vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
3	3	3/4	3/4	4/4	4	1		V.viio6	F	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
4	4	0	0	4/4	4	1		V	F	V		V	V							M	0	0	1, 5, 2		1	1
4	4	1/4	1/4	4/4	4	1		vi	F	V		vi	vi							m	0	0	3, 0, 4		3	3
4	4	1/2	1/2	4/4	4	1		V(4)	F	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
4	4	3/4	3/4	4/4	4	1		V	F	V		V	V							M	0	0	1, 5, 2		1	1
5	5	0	0	4/4	4	1		I|PAC}	F	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
5	5	1/4	1/4	4/4	4	1		{	F	V									{		0	0				
5	5	1/2	1/2	4/4	4	1		viio6(2)	F	V		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
5	5	3/4	3/4	4/4	4	1		viio6	F	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
6	6	0	0	4/4	4	1		I6	F	V		I6	I		6					M	0	0	4, 1, 0		0	4
6	6	1/2	1/2	4/4	4	1		IV	F	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
7	7	0	0	4/4	4	1		V	F	V		V	V							M	0	0	1, 5, 2		1	1
7	7	1/2	1/2	4/4	4	1		vi	F	V		vi	vi							m	0	0	3, 0, 4		3	3
7	7	3/4	3/4	4/4	4	1		I.I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	8	0	0	4/4	4	1		IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	8	1/4	1/4	4/4	4	1		I	F	I		I	I							M	0	0	0, 4, 1		0	0
8	8	1/2	1/2	4/4	4	1		V(4)	F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
8	8	3/4	3/4	4/4	4	1		V	F	I		V	V							M	0	0	1, 5, 2		1	1
9	9	0	0	4/4	4	1		I|PAC}	F	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
9	9	1/4	1/4	4/4	4	1		{	F	I									{		0	0				
9	9	1/2	1/2	4/4	4	1		ii2	F	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
9	9	3/4	3/4	4/4	4	1		V6	F	I		V6	V		6					M	0	0	5, 2, 1		1	5
10	10	0	0	4/4	4	1		I	F	I		I	I							M	0	0	0, 4, 1		0	0
10	10	1/2	1/2	4/4	4	1		IV6	F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
11	11	0	0	4/4	4	1		V6	F	I		V6	V		6					M	0	0	5, 2, 1		1	5
11	11	1/4	1/4	4/4	4	1		V	F	I		V	V							M	0	0	1, 5, 2		1	1
11	11	1/2	1/2	4/4	4	1		vi6	F	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
11	11	3/4	3/4	4/4	4	1		V.viio6	F	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
12	12	0	0	4/4	4	1		V	F	V		V	V							M	0	0	1, 5, 2		1	1
12	12	1/4	1/4	4/4	4	1		I	F	V		I	I							M	0	0	0, 4, 1		0	0
12	12	1/2	1/2	4/4	4	1		V(4)	F	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
12	12	5/8	5/8	4/4	4	1		IVM7	F	V		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
12	12	3/4	3/4	4/4	4	1		V(4)	F	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
12	12	7/8	7/8	4/4	4	1		V	F	V		V	V							M	0	0	1, 5, 2		1	1
13	13	0	0	4/4	4	1		I|PAC}{	F	V		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
13	13	1/4	1/4	4/4	4	1		I.iii6	F	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
13	13	1/2	1/2	4/4	4	1		IVM65	F	I		IVM65	IV	M	65					MM7	0	0	3, 0, 4, -1		-1	3
13	13	3/4	3/4	4/4	4	1		viio	F	I		viio	vii	o						o	0	0	5, 2, -1		5	5
14	14	0	0	4/4	4	1		I(9)	F	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
14	14	1/4	1/4	4/4	4	1		I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
14	14	1/2	1/2	4/4	4	1		ii65	F	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
14	14	3/4	3/4	4/4	4	1		V	F	I		V	V							M	0	0	1, 5, 2		1	1
15	15	0	0	4/4	4	1		I|PAC}{	F	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
