mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.0	0	0	2/2	3	1	Bb.V{	Bb	I		V	V						{	M	0	0	1, 5, 2		1	1
1	1	1	1.0	1/4	1/4	2/2	3	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
1	1	2	1.0	1/2	1/2	2/2	3	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
1	1	3	1.0	3/4	3/4	2/2	3	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
2	2	4	1.0	0	0	2/2	3	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
2	2	5	1.0	1/4	1/4	2/2	3	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
2	2	6	1.0	1/2	1/2	2/2	3	1	V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
2	2	7	1.0	3/4	3/4	2/2	3	1	iii7	Bb	I		iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
3	3	8	1.0	0	0	2/2	3	1	vi7	Bb	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
3	3	9	1.0	1/4	1/4	2/2	3	1	ii7	Bb	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
3	3	10	1.0	1/2	1/2	2/2	3	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
3	3	11	1.0	3/4	3/4	2/2	3	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
4	4	12	1.0	0	0	2/2	3	1	ii65	Bb	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
4	4	13	1.0	1/4	1/4	2/2	3	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
