mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	2.0	0	0	4/4	3	1	A.I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	2	2.0	1/2	1/2	4/4	3	1	V	A	I		V	V							M	0	0	1, 5, 2		1	1
2	2	4	2.0	0	0	4/4	3	1	vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
2	2	6	2.0	1/2	1/2	4/4	3	1	iii	A	I		iii	iii							m	0	0	4, 1, 5		4	4
3	3	8	2.0	0	0	4/4	3	1	IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	3	10	1.0	1/2	1/2	4/4	3	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
3	3	11	0.5	3/4	3/4	4/4	3	1	vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
3	3	23/2	0.5	7/8	7/8	4/4	3	1	I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	4	12	1.0	0	0	4/4	3	1	ii65	A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
4	4	13	1.0	1/4	1/4	4/4	3	1	V	A	I		V	V							M	0	0	1, 5, 2		1	1
4	4	14	2.0	1/2	1/2	4/4	3	1	I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
5	5	16	2.0	0	0	4/4	3	1	I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
5	5	18	2.0	1/2	1/2	4/4	3	1	V	A	I		V	V							M	0	0	1, 5, 2		1	1
6	6	20	1.0	0	0	4/4	3	1	vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
6	6	21	1.5	1/4	1/4	4/4	3	1	V.V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
6	6	45/2	1.5	5/8	5/8	4/4	3	1	I	A	V		I	I							M	0	0	0, 4, 1		0	0
7	7	24	2.0	0	0	4/4	3	1	IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
7	7	26	1.0	1/2	1/2	4/4	3	1	V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	7	27	0.5	3/4	3/4	4/4	3	1	vi	A	V		vi	vi							m	0	0	3, 0, 4		3	3
7	7	55/2	0.5	7/8	7/8	4/4	3	1	I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
8	8	28	1.0	0	0	4/4	3	1	ii65	A	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
8	8	29	0.5	1/4	1/4	4/4	3	1	V(4)	A	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
8	8	59/2	0.5	3/8	3/8	4/4	3	1	V	A	V		V	V							M	0	0	1, 5, 2		1	1
8	8	30	2.0	1/2	1/2	4/4	3	1	I|IAC}	A	V		I	I					IAC	}	M	0	0	0, 4, 1		0	0
9	9	32	2.0	0	0	4/4	3	1	I.I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
9	9	34	2.0	1/2	1/2	4/4	3	1	IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
10	10	36	2.0	0	0	4/4	3	1	ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
10	10	38	2.0	1/2	1/2	4/4	3	1	V	A	I		V	V							M	0	0	1, 5, 2		1	1
11	11	40	2.0	0	0	4/4	3	1	iii	A	I		iii	iii							m	0	0	4, 1, 5		4	4
11	11	42	2.0	1/2	1/2	4/4	3	1	vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
12	12	44	1.5	0	0	4/4	3	1	IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
12	12	91/2	0.5	3/8	3/8	4/4	3	1	ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
12	12	46	1.0	1/2	1/2	4/4	3	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	47	0.5	3/4	3/4	4/4	3	1	vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
12	12	95/2	0.5	7/8	7/8	4/4	3	1	I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
13	13	48	1.0	0	0	4/4	3	1	ii65	A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
13	13	49	0.5	1/4	1/4	4/4	3	1	V(4)	A	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
13	13	99/2	0.5	3/8	3/8	4/4	3	1	V	A	I		V	V							M	0	0	1, 5, 2		1	1
13	13	50	1.0	1/2	1/2	4/4	3	1	I|PAC}{	A	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
13	13	51	0.5	3/4	3/4	4/4	3	1	IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
13	13	103/2	0.5	7/8	7/8	4/4	3	1	IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
14	14	52	1.0	0	0	4/4	3	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	14	53	0.5	1/4	1/4	4/4	3	1	vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
14	14	107/2	0.5	3/8	3/8	4/4	3	1	I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
14	14	54	1.0	1/2	1/2	4/4	3	1	ii65	A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
