mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
11	11	1/4	1/4	12/8	4	1		V7/IV	E	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
11	11	1/2	1/2	12/8	4	1		IV7	E	I		IV7	IV		7					Mm7	0	0	-1, 3, 0, -3		-1	-1
11	11	3/4	3/4	12/8	4	1		ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
12	12	0	0	12/8	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	1/4	1/4	12/8	4	1		vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
12	12	1/2	1/2	12/8	4	1		ii65	E	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
12	12	3/4	3/4	12/8	4	1		V(4-3)	E	I		V(4-3)	V			4-3				M	0	0	1, 0, 2		1	1
13	13	0	0	12/8	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
13	13	1/4	1/4	12/8	4	1		IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
13	13	1/2	1/2	12/8	4	1		V42	E	I		V42	V		42					Mm7	0	0				
13	13	3/4	3/4	12/8	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
14	14	0	0	12/8	4	1		ii65	E	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
14	14	1/4	1/4	12/8	4	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
14	14	1/2	1/2	12/8	4	1		I|PAC}{	E	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
15	15	0	0	12/8	4	1		V6/vi	E	I		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
15	15	1/4	1/4	12/8	4	1		V/vi	E	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
15	15	1/2	1/2	12/8	4	1		vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
16	16	0	0	12/8	4	1		V6/vi	E	I		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
16	16	1/4	1/4	12/8	4	1		V/vi	E	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
16	16	1/2	1/2	12/8	4	1		vi|IAC}{	E	I		vi	vi					IAC	}{	m	0	0	3, 0, 4		3	3
17	17	0	0	12/8	4	1		V6/V	E	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
17	17	1/4	1/4	12/8	4	1		V/V	E	I		V/V	V				V			M	0	0	2, 6, 3		2	2
17	17	1/2	1/2	12/8	4	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
18	18	0	0	12/8	4	1		V6/V	E	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
18	18	1/4	1/4	12/8	4	1		V/V	E	I		V/V	V				V			M	0	0	2, 6, 3		2	2
18	18	1/2	1/2	12/8	4	1		V|IAC}{	E	I		V	V					IAC	}{	M	0	0	1, 5, 2		1	1
19	19	0	0	12/8	4	1		V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
19	19	1/4	1/4	12/8	4	1		IV/V	E	I		IV/V	IV				V			M	0	0	0, 4, 1		0	0
19	19	1/2	1/2	12/8	4	1		V7/V	E	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
19	19	3/4	3/4	12/8	4	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
20	20	0	0	12/8	4	1		ii(4-3)/V	E	I		ii(4-3)/V	ii			4-3	V			m	0	0	3, 2, 4		3	3
20	20	1/2	1/2	12/8	4	1		V|PAC}{	E	I		V	V					PAC	}{	M	0	0	1, 5, 2		1	1
21	21	0	0	12/8	4	1		vi6	E	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
21	21	1/4	1/4	12/8	4	1		ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
21	21	1/2	1/2	12/8	4	1		V7/vi	E	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
21	21	3/4	3/4	12/8	4	1		vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
22	22	0	0	12/8	4	1		V(4-3)/vi	E	I		V(4-3)/vi	V			4-3	vi			M	0	0	4, 3, 5		4	4
22	22	1/2	1/2	12/8	4	1		vi|PAC}{	E	I		vi	vi					PAC	}{	m	0	0	3, 0, 4		3	3
23	23	0	0	12/8	4	1		viio/V	E	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
23	23	1/4	1/4	12/8	4	1		V7/V	E	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
23	23	1/2	1/2	12/8	4	1		v	E	I		v	v							m	0	0	1, -2, 2		1	1
24	24	0	0	12/8	4	1		iii	E	I		iii	iii							m	0	0	4, 1, 5		4	4
24	24	1/4	1/4	12/8	4	1		V7/IV	E	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
24	24	1/2	1/2	12/8	4	1		IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
25	25	0	0	12/8	4	1		V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
25	25	1/4	1/4	12/8	4	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
25	25	1/2	1/2	12/8	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
26	26	0	0	12/8	4	1		V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
26	26	1/4	1/4	12/8	4	1		iii7	E	I		iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
26	26	1/2	1/2	12/8	4	1		vi7	E	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
26	26	3/4	3/4	12/8	4	1		ii7	E	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
27	27	0	0	12/8	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
27	27	1/4	1/4	12/8	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
27	27	1/2	1/2	12/8	4	1		ii65	E	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
27	27	3/4	3/4	12/8	4	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
28	28	0	0	12/8	4	1		I|IAC}{	E	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
28	28	1/2	1/2	12/8	4	1		V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
28	28	3/4	3/4	12/8	4	1		iii7	E	I		iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
29	29	0	0	12/8	4	1		vi7	E	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
29	29	1/4	1/4	12/8	4	1		ii7	E	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
29	29	1/2	1/2	12/8	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	29	3/4	3/4	12/8	4	1		V7/IV	E	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
30	30	0	0	12/8	4	1		ii65	E	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
30	30	1/4	1/4	12/8	4	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
30	30	1/2	1/2	12/8	4	1		I|PAC}	E	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
