mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
26	26	0	0	3/2	4	1		V\\	b	III		V	V						\\	M	1	0	1, 5, 2		1	1
26	26	1	1	3/2	4	1		I6	b	III		I6	I		6					M	1	0	4, 1, 0		0	4
27	27	0	0	3/2	4	1		IV(9)	b	III		IV(9)	IV			9				M	1	0	-1, 3, 0	1	-1	-1
27	27	1/2	1/2	3/2	4	1		IV	b	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
27	27	1	1	3/2	4	1		V7	b	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
28	28	0	0	3/2	4	1		IV6	b	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3
28	28	1/2	1/2	3/2	4	1		I64	b	III		I64	I		64					M	1	0	1, 0, 4		0	1
28	28	1	1	3/2	4	1		ii65	b	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
29	29	0	0	3/2	4	1		V(64)	b	III		V(64)	V			64				M	1	0	1, 0, 4		1	1
29	29	1/2	1/2	3/2	4	1		V(4)	b	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
29	29	5/4	5/4	3/2	4	1		V	b	III		V	V							M	1	0	1, 5, 2		1	1
30	30	0	0	3/2	4	1		I\\	b	III		I	I						\\	M	1	0	0, 4, 1		0	0
30	30	1/2	1/2	3/2	4	1		i.i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
31	31	0	0	3/2	4	1		ii%65	b	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
31	31	1/2	1/2	3/2	4	1		V	b	i		V	V							M	1	1	1, 5, 2		1	1
32	32	0	0	3/2	4	1		i(9)	b	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
32	32	1/2	1/2	3/2	4	1		i	b	i		i	i							m	1	1	0, -3, 1		0	0
33	33	0	0	3/2	4	1		V(4)/III	b	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
33	33	1/2	1/2	3/2	4	1		V/III	b	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
34	34	0	0	3/2	4	1		III(9)	b	i		III(9)	III			9				M	1	1	-3, 1, -2	-1	-3	-3
34	34	1/2	1/2	3/2	4	1		III	b	i		III	III							M	1	1	-3, 1, -2		-3	-3
35	35	0	0	3/2	4	1		iv(9)	b	i		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
35	35	1/2	1/2	3/2	4	1		iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
36	36	0	0	3/2	4	1		V2	b	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
36	36	1	1	3/2	4	1		i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
37	37	0	0	3/2	4	1		iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
37	37	1/2	1/2	3/2	4	1		V(4)	b	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
37	37	5/4	5/4	3/2	4	1		V	b	i		V	V							M	1	1	1, 5, 2		1	1
38	38	0	0	3/2	4	1		i\\	b	i		i	i						\\	m	1	1	0, -3, 1		0	0
38	38	1	1	3/2	4	1		v6	b	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
39	39	1/2	1/2	3/2	4	1		iv6	b	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
40	40	0	0	3/2	4	1		V\\	b	i		V	V						\\	M	1	1	1, 5, 2		1	1
