mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.0	0	0	4/4	3	1	A.I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	1	1	1.0	1/4	1/4	4/4	3	1	viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
1	1	2	2	1.0	1/2	1/2	4/4	3	1	I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
1	1	3	3	0.5	3/4	3/4	4/4	3	1	IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1	1	7/2	7/2	0.5	7/8	7/8	4/4	3	1	ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
2	2	4	4	0.5	0	0	4/4	3	1	iii7	A	I		iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
2	2	9/2	9/2	0.5	1/8	1/8	4/4	3	1	vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
2	2	5	5	0.5	1/4	1/4	4/4	3	1	ii7	A	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
2	2	11/2	11/2	0.5	3/8	3/8	4/4	3	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
2	2	6	6	0.5	1/2	1/2	4/4	3	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
2	2	13/2	13/2	0.5	5/8	5/8	4/4	3	1	vi6	A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
2	2	7	7	0.5	3/4	3/4	4/4	3	1	V6(2)	A	I		V6(2)	V		6	2				M	0	0	5, 2, 3		1	5
2	2	15/2	15/2	0.5	7/8	7/8	4/4	3	1	V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
3	3	8	8	0.5	0	0	4/4	3	1	vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
3	3	17/2	17/2	0.5	1/8	1/8	4/4	3	1	IVM7	A	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
