mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	2.0	0	0	4/4	4	1	Bb.I{	Bb	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	2	1.0	1/2	1/2	4/4	4	1	IV64	Bb	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
1	1	3	1.0	3/4	3/4	4/4	4	1	V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
2	2	4	1.0	0	0	4/4	4	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
2	2	5	1.0	1/4	1/4	4/4	4	1	vi6	Bb	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
2	2	6	1.0	1/2	1/2	4/4	4	1	V6(2)	Bb	I		V6(2)	V		6	2				M	0	0	5, 2, 3		1	5
2	2	7	1.0	3/4	3/4	4/4	4	1	V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
3	3	8	1.0	0	0	4/4	4	1	IV6(2)	Bb	I		IV6(2)	IV		6	2				M	0	0	3, 0, 1		-1	3
3	3	9	1.0	1/4	1/4	4/4	4	1	IV6	Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
3	3	10	0.5	1/2	1/2	4/4	4	1	iii6(2)	Bb	I		iii6(2)	iii		6	2				m	0	0	1, 5, -1		4	1
3	3	21/2	0.5	5/8	5/8	4/4	4	1	iii6	Bb	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
3	3	11	1.0	3/4	3/4	4/4	4	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
4	4	12	1.0	0	0	4/4	4	1	ii65	Bb	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
4	4	13	1.0	1/4	1/4	4/4	4	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
4	4	14	2.0	1/2	1/2	4/4	4	1	I|PAC}	Bb	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
5	5	16	1.0	0	0	4/4	4	1	V.I{	Bb	V		I	I						{	M	0	0	0, 4, 1		0	0
5	5	17	1.0	1/4	1/4	4/4	4	1	vi	Bb	V		vi	vi							m	0	0	3, 0, 4		3	3
5	5	18	1.0	1/2	1/2	4/4	4	1	ii65	Bb	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
5	5	19	1.0	3/4	3/4	4/4	4	1	V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
6	6	20	1.0	0	0	4/4	4	1	I|PAC}{	Bb	V		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
6	6	21	1.0	1/4	1/4	4/4	4	1	I.iii6	Bb	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
6	6	22	1.0	1/2	1/2	4/4	4	1	IVM65	Bb	I		IVM65	IV	M	65					MM7	0	0	3, 0, 4, -1		-1	3
6	6	23	1.0	3/4	3/4	4/4	4	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
7	7	24	1.0	0	0	4/4	4	1	I(9)	Bb	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
7	7	25	1.0	1/4	1/4	4/4	4	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
7	7	26	0.5	1/2	1/2	4/4	4	1	V(4)	Bb	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
7	7	53/2	1.5	5/8	5/8	4/4	4	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
8	8	28	1.0	0	0	4/4	4	1	V(4)/V	Bb	I		V(4)/V	V			4	V			M	0	0	2, 1, 3		2	2
8	8	29	1.0	1/4	1/4	4/4	4	1	V/V	Bb	I		V/V	V				V			M	0	0	2, 6, 3		2	2
8	8	30	4.0	1/2	1/2	4/4	4	1	V|HC}	Bb	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
9	9	34	2.0	1/2	1/2	4/4	4	1	I{	Bb	I		I	I						{	M	0	0	0, 4, 1		0	0
10	10	36	1.0	0	0	4/4	4	1	IV6	Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
10	10	37	1.0	1/4	1/4	4/4	4	1	viio6	Bb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
10	10	38	1.0	1/2	1/2	4/4	4	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
10	10	39	1.0	3/4	3/4	4/4	4	1	IV6	Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
11	11	40	1.0	0	0	4/4	4	1	vii%2	Bb	I		vii%2	vii	%	2					%7	0	0	3, 5, 2, -1		5	3
11	11	41	1.0	1/4	1/4	4/4	4	1	iii6	Bb	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
11	11	42	1.0	1/2	1/2	4/4	4	1	vi2	Bb	I		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1
11	11	43	1.0	3/4	3/4	4/4	4	1	ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
12	12	44	1.5	0	0	4/4	4	1	V|HC}{	Bb	I		V	V					HC	}{	M	0	0	1, 5, 2		1	1
12	12	91/2	0.5	3/8	3/8	4/4	4	1	iii	Bb	I		iii	iii							m	0	0	4, 1, 5		4	4
12	12	46	1.0	1/2	1/2	4/4	4	1	IV(9)	Bb	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
12	12	47	1.0	3/4	3/4	4/4	4	1	ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
13	13	48	1.0	0	0	4/4	4	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
13	13	49	1.0	1/4	1/4	4/4	4	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
13	13	50	1.0	1/2	1/2	4/4	4	1	IVM65	Bb	I		IVM65	IV	M	65					MM7	0	0	3, 0, 4, -1		-1	3
13	13	51	1.0	3/4	3/4	4/4	4	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
14	14	52	1.0	0	0	4/4	4	1	I(9)	Bb	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
14	14	53	1.0	1/4	1/4	4/4	4	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
14	14	54	1.0	1/2	1/2	4/4	4	1	ii65	Bb	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
14	14	55	1.0	3/4	3/4	4/4	4	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
15	15	56	1.0	0	0	4/4	4	1	I|PAC}{	Bb	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
15	15	57	1.0	1/4	1/4	4/4	4	1	vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
15	15	58	1.0	1/2	1/2	4/4	4	1	ii65	Bb	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
15	15	59	1.0	3/4	3/4	4/4	4	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
16	16	60	1.0	0	0	4/4	4	1	I|IAC}{	Bb	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
16	16	61	1.0	1/4	1/4	4/4	4	1	vi6	Bb	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
16	16	62	1.0	1/2	1/2	4/4	4	1	V6(2)	Bb	I		V6(2)	V		6	2				M	0	0	5, 2, 3		1	5
16	16	63	1.0	3/4	3/4	4/4	4	1	V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
17	17	64	1.0	0	0	4/4	4	1	vi65	Bb	I		vi65	vi		65					mm7	0	0	0, 4, 1, 3		3	0
17	17	65	1.0	1/4	1/4	4/4	4	1	vii65	Bb	I		vii65	vii		65					mm7	0	0	2, 6, 3, 5		5	2
17	17	66	1.0	1/2	1/2	4/4	4	1	V|HC}{	Bb	I		V	V					HC	}{	M	0	0	1, 5, 2		1	1
17	17	67	1.0	3/4	3/4	4/4	4	1	iii6	Bb	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
18	18	68	1.0	0	0	4/4	4	1	IVM65	Bb	I		IVM65	IV	M	65					MM7	0	0	3, 0, 4, -1		-1	3
18	18	69	1.0	1/4	1/4	4/4	4	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
18	18	70	1.0	1/2	1/2	4/4	4	1	I(9)	Bb	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
18	18	71	1.0	3/4	3/4	4/4	4	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
19	19	72	1.0	0	0	4/4	4	1	IV6	Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
19	19	73	1.0	1/4	1/4	4/4	4	1	viio6	Bb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
19	19	74	0.5	1/2	1/2	4/4	4	1	I6|EC}{	Bb	I		I6	I		6			EC	}{	M	0	0	4, 1, 0		0	4
19	19	149/2	1.5	5/8	5/8	4/4	4	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
20	20	76	1.0	0	0	4/4	4	1	viio6(2)	Bb	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
20	20	77	1.0	1/4	1/4	4/4	4	1	viio6	Bb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
20	20	78	1.0	1/2	1/2	4/4	4	1	vi6(2)	Bb	I		vi6(2)	vi		6	2				m	0	0	0, 4, 5		3	0
20	20	79	1.0	3/4	3/4	4/4	4	1	vi6	Bb	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
21	21	80	1.0	0	0	4/4	4	1	vi.#viio6(2)	Bb	vi		#viio6(2)	#vii	o	6	2				o	0	1	2, -1, 0		5	2
21	21	81	1.0	1/4	1/4	4/4	4	1	#viio6	Bb	vi		#viio6	#vii	o	6					o	0	1	2, -1, 5		5	2
21	21	82	1.0	1/2	1/2	4/4	4	1	i|PAC}{	Bb	vi		i	i					PAC	}{	m	0	1	0, -3, 1		0	0
21	21	83	1.0	3/4	3/4	4/4	4	1	VI6	Bb	vi		VI6	VI		6					M	0	1	0, -3, -4		-4	0
22	22	84	1.0	0	0	4/4	4	1	v6(2)	Bb	vi		v6(2)	v		6	2				m	0	1	-2, 2, -4		1	-2
22	22	85	1.0	1/4	1/4	4/4	4	1	v6	Bb	vi		v6	v		6					m	0	1	-2, 2, 1		1	-2
22	22	86	1.0	1/2	1/2	4/4	4	1	iv6(2)	Bb	vi		iv6(2)	iv		6	2				m	0	1	-4, 0, 1		-1	-4
22	22	87	1.0	3/4	3/4	4/4	4	1	iv6	Bb	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
23	23	88	1.5	0	0	4/4	4	1	V	Bb	vi		V	V							M	0	1	1, 5, 2		1	1
23	23	179/2	0.5	3/8	3/8	4/4	4	1	i6	Bb	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
23	23	90	1.0	1/2	1/2	4/4	4	1	IV(9)	Bb	vi		IV(9)	IV			9				M	0	1	-1, 3, 0	1	-1	-1
23	23	91	1.0	3/4	3/4	4/4	4	1	IV	Bb	vi		IV	IV							M	0	1	-1, 3, 0		-1	-1
24	24	92	1.0	0	0	4/4	4	1	V7	Bb	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
24	24	93	1.0	1/4	1/4	4/4	4	1	VI	Bb	vi		VI	VI							M	0	1	-4, 0, -3		-4	-4
24	24	94	1.0	1/2	1/2	4/4	4	1	ii%65	Bb	vi		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
24	24	95	1.0	3/4	3/4	4/4	4	1	V	Bb	vi		V	V							M	0	1	1, 5, 2		1	1
25	25	96	1.0	0	0	4/4	4	1	i|PAC}{	Bb	vi		i	i					PAC	}{	m	0	1	0, -3, 1		0	0
25	25	97	1.0	1/4	1/4	4/4	4	1	VI6	Bb	vi		VI6	VI		6					M	0	1	0, -3, -4		-4	0
25	25	98	1.0	1/2	1/2	4/4	4	1	V65/III	Bb	vi		V65/III	V		65		III			Mm7	0	1	2, -1, -4, -2		-2	2
25	25	99	1.0	3/4	3/4	4/4	4	1	ii.V65	Bb	ii		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
26	26	100	1.0	0	0	4/4	4	1	i(9)	Bb	ii		i(9)	i			9				m	0	1	0, -3, 1	2	0	0
26	26	101	0.5	1/4	1/4	4/4	4	1	i	Bb	ii		i	i							m	0	1	0, -3, 1		0	0
26	26	203/2	0.5	3/8	3/8	4/4	4	1	iv6	Bb	ii		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
26	26	102	1.0	1/2	1/2	4/4	4	1	ii%65	Bb	ii		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
26	26	103	1.0	3/4	3/4	4/4	4	1	V	Bb	ii		V	V							M	0	1	1, 5, 2		1	1
27	27	104	2.0	0	0	4/4	4	1	i|PAC}{	Bb	ii		i	i					PAC	}{	m	0	1	0, -3, 1		0	0
27	27	106	1.0	1/2	1/2	4/4	4	1	I.I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
