mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	1/4	1/4	3/4	4	1		e.i{	e	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	1/2	1/2	3/4	4	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
2	2	0	0	3/4	4	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
3	3	0	0	3/4	4	1		iio6	e	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
4	4	0	0	3/4	4	1		V|HC}	e	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
5	5	0	0	3/4	4	1		i6{	e	i		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
5	5	1/2	1/2	3/4	4	1		VII6	e	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
6	6	0	0	3/4	4	1		VI6	e	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
6	6	1/2	1/2	3/4	4	1		v6	e	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
7	7	1/4	1/4	3/4	4	1		iv6	e	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
8	8	0	0	3/4	4	1		V|HC}	e	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
8	8	1/4	1/4	3/4	4	1		{	e	i									{		1	1				
8	8	1/2	1/2	3/4	4	1		V2	e	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
9	9	0	0	3/4	4	1		i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
9	9	1/2	1/2	3/4	4	1		V6	e	i		V6	V		6					M	1	1	5, 2, 1		1	5
10	10	0	0	3/4	4	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
10	10	1/2	1/2	3/4	4	1		v.V	e	v		V	V							M	1	1	1, 5, 2		1	1
11	11	1/4	1/4	3/4	4	1		iv6	e	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
12	12	0	0	3/4	4	1		V|HC}	e	v		V	V					HC	}	M	1	1	1, 5, 2		1	1
12	12	1/4	1/4	3/4	4	1		{	e	v									{		1	1				
13	13	0	0	3/4	4	1		IV6(2)	e	v		IV6(2)	IV		6	2				M	1	1	3, 0, 1		-1	3
13	13	1/4	1/4	3/4	4	1		IV6	e	v		IV6	IV		6					M	1	1	3, 0, -1		-1	3
13	13	1/2	1/2	3/4	4	1		#viio	e	v		#viio	#vii	o						o	1	1	5, 2, -1		5	5
14	14	0	0	3/4	4	1		i(4)	e	v		i(4)	i			4				m	1	1	0, -1, 1		0	0
14	14	1/4	1/4	3/4	4	1		i|EC}{	e	v		i	i					EC	}{	m	1	1	0, -3, 1		0	0
14	14	1/2	1/2	3/4	4	1		i6	e	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	15	0	0	3/4	4	1		III.IV6(2)	e	III		IV6(2)	IV		6	2				M	1	0	3, 0, 1		-1	3
15	15	1/4	1/4	3/4	4	1		IV6	e	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3
15	15	1/2	1/2	3/4	4	1		viio	e	III		viio	vii	o						o	1	0	5, 2, -1		5	5
16	16	0	0	3/4	4	1		I(4)	e	III		I(4)	I			4				M	1	0	0, -1, 1		0	0
16	16	1/4	1/4	3/4	4	1		I|EC}{	e	III		I	I					EC	}{	M	1	0	0, 4, 1		0	0
16	16	1/2	1/2	3/4	4	1		v.i6	e	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
17	17	0	0	3/4	4	1		iv	e	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
17	17	1/4	1/4	3/4	4	1		V(4)	e	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
17	17	5/8	5/8	3/4	4	1		V	e	v		V	V							M	1	1	1, 5, 2		1	1
18	18	0	0	3/4	4	1		i|PAC}	e	v		i	i					PAC	}	m	1	1	0, -3, 1		0	0
18	18	1/4	1/4	3/4	4	1		{	e	v									{		1	1				
18	18	1/2	1/2	3/4	4	1		i.V	e	i		V	V							M	1	1	1, 5, 2		1	1
19	19	0	0	3/4	4	1		IV6(2)	e	i		IV6(2)	IV		6	2				M	1	1	3, 0, 1		-1	3
19	19	1/4	1/4	3/4	4	1		IV6	e	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
19	19	1/2	1/2	3/4	4	1		#viio	e	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
20	20	0	0	3/4	4	1		i(4)	e	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
20	20	1/4	1/4	3/4	4	1		i|EC}{	e	i		i	i					EC	}{	m	1	1	0, -3, 1		0	0
20	20	1/2	1/2	3/4	4	1		i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
21	21	0	0	3/4	4	1		VI.IV6(2)	e	VI		IV6(2)	IV		6	2				M	1	0	3, 0, 1		-1	3
21	21	1/4	1/4	3/4	4	1		IV6	e	VI		IV6	IV		6					M	1	0	3, 0, -1		-1	3
21	21	1/2	1/2	3/4	4	1		viio	e	VI		viio	vii	o						o	1	0	5, 2, -1		5	5
22	22	0	0	3/4	4	1		I(4)	e	VI		I(4)	I			4				M	1	0	0, -1, 1		0	0
22	22	1/4	1/4	3/4	4	1		I|EC}{	e	VI		I	I					EC	}{	M	1	0	0, 4, 1		0	0
22	22	1/2	1/2	3/4	4	1		i.i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
23	23	0	0	3/4	4	1		iv	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
23	23	1/4	1/4	3/4	4	1		V(4)	e	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
23	23	5/8	5/8	3/4	4	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
24	24	0	0	3/4	4	1		i|PAC}{	e	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
24	24	1/4	1/4	3/4	4	1		VI6	e	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
24	24	1/2	1/2	3/4	4	1		iv6	e	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
25	25	0	0	3/4	4	1		v6(2)	e	i		v6(2)	v		6	2				m	1	1	-2, 2, -4		1	-2
25	25	1/4	1/4	3/4	4	1		v6	e	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
25	25	1/2	1/2	3/4	4	1		III6	e	i		III6	III		6					M	1	1	1, -2, -3		-3	1
26	26	0	0	3/4	4	1		iv6(2)	e	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
26	26	1/4	1/4	3/4	4	1		iv6	e	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
26	26	1/2	1/2	3/4	4	1		iio6	e	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
27	27	0	0	3/4	4	1		V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
27	27	1/2	1/2	3/4	4	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
28	28	1/4	1/4	3/4	4	1		V(4)	e	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
28	28	5/8	5/8	3/4	4	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
29	29	0	0	3/4	4	1		i|PAC}	e	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
