mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4.0	0	0	3/2	4	1	e.i{		e	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	4	4	2.0	1	1	3/2	4	1	iv		e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
2	2	6	6	2.0	0	0	3/2	4	1	V6(2)		e	i		V6(2)	V		6	2				M	1	1	5, 2, -4		1	5
2	2	8	8	2.0	1/2	1/2	3/2	4	1	V6		e	i		V6	V		6					M	1	1	5, 2, 1		1	5
2	2	10	10	2.0	1	1	3/2	4	1	#viio		e	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
3	3	12	12	6.0	0	0	3/2	4	1	i		e	i		i	i							m	1	1	0, -3, 1		0	0
4	4	18	18	2.0	0	0	3/2	4	1	iio6(2)		e	i		iio6(2)	ii	o	6	2				o	1	1	-1, -4, -3		2	-1
4	4	20	20	2.0	1/2	1/2	3/2	4	1	iio6		e	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
4	4	22	22	2.0	1	1	3/2	4	1	iv		e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
5	5	24	24	2.0	0	0	3/2	4	1	V(9)		e	i		V(9)	V			9				M	1	1	1, 5, 2	-4	1	1
5	5	26	26	2.0	1/2	1/2	3/2	4	1	V		e	i		V	V							M	1	1	1, 5, 2		1	1
5	5	28	28	2.0	1	1	3/2	4	1	V7		e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
6	6	30	30	4.0	0	0	3/2	4	1	i|PAC}{		e	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
6	6	34	34	2.0	1	1	3/2	4	1	V7/iv		e	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
7	7	36	36	2.0	0	0	3/2	4	1	iv(9)		e	i		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
7	7	38	38	4.0	1/2	1/2	3/2	4	1	iv		e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
8	8	42	42	2.0	0	0	3/2	4	1	V65		e	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
8	8	44	44	2.0	1/2	1/2	3/2	4	1	i		e	i		i	i							m	1	1	0, -3, 1		0	0
8	8	46	46	2.0	1	1	3/2	4	1	V2	#viio64	e	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
9	9	48	48	2.0	0	0	3/2	4	1	iv7		e	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
9	9	50	50	3.0	1/2	1/2	3/2	4	1	V(4)		e	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
9	9	53	53	1.0	5/4	5/4	3/2	4	1	V		e	i		V	V							M	1	1	1, 5, 2		1	1
10	10	54	54	2.0	0	0	3/2	4	1	i|PAC}{		e	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
10	10	56	56	2.0	1/2	1/2	3/2	4	1	V		e	i		V	V							M	1	1	1, 5, 2		1	1
10	10	58	58	2.0	1	1	3/2	4	1	i		e	i		i	i							m	1	1	0, -3, 1		0	0
11	11	60	60	2.0	0	0	3/2	4	1	ii%2		e	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
11	11	62	62	2.0	1/2	1/2	3/2	4	1	v6		e	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
11	11	64	64	2.0	1	1	3/2	4	1	v		e	i		v	v							m	1	1	1, -2, 2		1	1
12	12	66	66	2.0	0	0	3/2	4	1	iv6(2)		e	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
12	12	68	68	2.0	1/2	1/2	3/2	4	1	iv6		e	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
12	12	70	70	2.0	1	1	3/2	4	1	iv		e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
13	13	72	72	2.0	0	0	3/2	4	1	III.I6(2)		e	III		I6(2)	I		6	2				M	1	0	4, 1, 2		0	4
13	13	74	74	2.0	1/2	1/2	3/2	4	1	I6		e	III		I6	I		6					M	1	0	4, 1, 0		0	4
13	13	76	76	2.0	1	1	3/2	4	1	I		e	III		I	I							M	1	0	0, 4, 1		0	0
14	14	78	78	2.0	0	0	3/2	4	1	ii7		e	III		ii7	ii		7					mm7	1	0	2, -1, 3, 0		2	2
14	14	80	80	4.0	1/2	1/2	3/2	4	1	V7		e	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
15	15	84	84	2.0	0	0	3/2	4	1	I(4)}		e	III		I(4)	I			4			}	M	1	0	0, -1, 1		0	0
15	15	86	86	2.0	1/2	1/2	3/2	4	1	I|PAC{		e	III		I	I					PAC	{	M	1	0	0, 4, 1		0	0
15	15	88	88	2.0	1	1	3/2	4	1	I6		e	III		I6	I		6					M	1	0	4, 1, 0		0	4
16	16	90	90	2.0	0	0	3/2	4	1	IV(9)		e	III		IV(9)	IV			9				M	1	0	-1, 3, 0	1	-1	-1
16	16	92	92	4.0	1/2	1/2	3/2	4	1	IV		e	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
17	17	96	96	4.0	0	0	3/2	4	1	V7		e	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
17	17	100	100	2.0	1	1	3/2	4	1	I6		e	III		I6	I		6					M	1	0	4, 1, 0		0	4
18	18	102	102	2.0	0	0	3/2	4	1	ii65		e	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
18	18	104	104	4.0	1/2	1/2	3/2	4	1	V		e	III		V	V							M	1	0	1, 5, 2		1	1
19	19	108	108	4.0	0	0	3/2	4	1	vi6|EC		e	III		vi6	vi		6			EC		m	1	0	0, 4, 3		3	0
19	19	112	112	2.0	1	1	3/2	4	1	iv.i		e	iv		i	i							m	1	1	0, -3, 1		0	0
20	20	114	114	2.0	0	0	3/2	4	1	ii(4)		e	iv		ii(4)	ii			4				m	1	1	2, 1, 3		2	2
20	20	116	116	2.0	1/2	1/2	3/2	4	1	ii		e	iv		ii	ii							m	1	1	2, -1, 3		2	2
20	20	118	118	2.0	1	1	3/2	4	1	#viio		e	iv		#viio	#vii	o						o	1	1	5, 2, -1		5	5
21	21	120	120	2.0	0	0	3/2	4	1	i(9)		e	iv		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
21	21	122	122	2.0	1/2	1/2	3/2	4	1	i6		e	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
21	21	124	124	2.0	1	1	3/2	4	1	iv7		e	iv		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
