mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	2.0	0	0	3/4	3	1	c.i{	c	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	2	1.0	1/2	1/2	3/4	3	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
2	2	3	2.0	0	0	3/4	3	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
2	2	5	1.0	1/2	1/2	3/4	3	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
3	3	6	2.0	0	0	3/4	3	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
3	3	8	1.0	1/2	1/2	3/4	3	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
4	4	9	2.0	0	0	3/4	3	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
4	4	11	1.0	1/2	1/2	3/4	3	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
5	5	12	2.0	0	0	3/4	3	1	VI6	c	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
5	5	14	1.0	1/2	1/2	3/4	3	1	v6	c	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
6	6	15	2.0	0	0	3/4	3	1	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
6	6	17	1.0	1/2	1/2	3/4	3	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
7	7	18	2.0	0	0	3/4	3	1	iv6	c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
7	7	20	1.0	1/2	1/2	3/4	3	1	iio64	c	i		iio64	ii	o	64					o	1	1	-4, 2, -1		2	-4
8	8	21	3.0	0	0	3/4	3	1	V|HC}	c	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
9	9	24	3.0	0	0	3/4	3	1	i/v{	c	i		i/v	i				v		{	m	1	1	1, -2, 2		1	1
10	10	27	2.0	0	0	3/4	3	1	V/v	c	i		V/v	V				v			M	1	1	2, 6, 3		2	2
10	10	29	1.0	1/2	1/2	3/4	3	1	i/v	c	i		i/v	i				v			m	1	1	1, -2, 2		1	1
11	11	30	2.0	0	0	3/4	3	1	V/v	c	i		V/v	V				v			M	1	1	2, 6, 3		2	2
11	11	32	1.0	1/2	1/2	3/4	3	1	i/v	c	i		i/v	i				v			m	1	1	1, -2, 2		1	1
12	12	33	2.0	0	0	3/4	3	1	V/v	c	i		V/v	V				v			M	1	1	2, 6, 3		2	2
12	12	35	1.0	1/2	1/2	3/4	3	1	i/v	c	i		i/v	i				v			m	1	1	1, -2, 2		1	1
13	13	36	2.0	0	0	3/4	3	1	V/v	c	i		V/v	V				v			M	1	1	2, 6, 3		2	2
13	13	38	1.0	1/2	1/2	3/4	3	1	i/v|PAC}	c	i		i/v	i				v	PAC	}	m	1	1	1, -2, 2		1	1
14	14	39	2.0	0	0	3/4	3	1	iii/III{	c	i		iii/III	iii				III		{	m	1	1	1, -2, 2		1	1
14	14	41	1.0	1/2	1/2	3/4	3	1	vi/III	c	i		vi/III	vi				III			m	1	1	0, -3, 1		0	0
15	15	42	3.0	0	0	3/4	3	1	IV/III	c	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
16	16	45	2.0	0	0	3/4	3	1	ii/III	c	i		ii/III	ii				III			m	1	1	-1, -4, 0		-1	-1
16	16	47	1.0	1/2	1/2	3/4	3	1	V/III	c	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
17	17	48	3.0	0	0	3/4	3	1	iii/III	c	i		iii/III	iii				III			m	1	1	1, -2, 2		1	1
