mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	2.0	0	0	4/4	3	1	d.i{	d	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	2	2.0	1/2	1/2	4/4	3	1	V6	d	i		V6	V		6					M	1	1	5, 2, 1		1	5
2	2	4	1.0	0	0	4/4	3	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
2	2	5	1.0	1/4	1/4	4/4	3	1	VI6	d	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
2	2	6	1.0	1/2	1/2	4/4	3	1	iio	d	i		iio	ii	o						o	1	1	2, -1, -4		2	2
2	2	7	1.0	3/4	3/4	4/4	3	1	VII6	d	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
3	3	8	1.0	0	0	4/4	3	1	III	d	i		III	III							M	1	1	-3, 1, -2		-3	-3
3	3	9	1.0	1/4	1/4	4/4	3	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	3	10	1.0	1/2	1/2	4/4	3	1	IV(9)	d	i		IV(9)	IV			9				M	1	1	-1, 3, 0	1	-1	-1
3	3	11	1.0	3/4	3/4	4/4	3	1	IV	d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
4	4	12	1.0	0	0	4/4	3	1	V7	d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
4	4	13	1.0	1/4	1/4	4/4	3	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	4	14	1.0	1/2	1/2	4/4	3	1	ii%65	d	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
4	4	15	1.0	3/4	3/4	4/4	3	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
5	5	16	2.0	0	0	4/4	3	1	i|PAC}{	d	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
5	5	18	2.0	1/2	1/2	4/4	3	1	v.i6	d	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
6	6	20	1.0	0	0	4/4	3	1	V(4)	d	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
6	6	21	1.0	1/4	1/4	4/4	3	1	V	d	v		V	V							M	1	1	1, 5, 2		1	1
6	6	22	1.5	1/2	1/2	4/4	3	1	i	d	v		i	i							m	1	1	0, -3, 1		0	0
6	6	47/2	0.5	7/8	7/8	4/4	3	1	IV6/III	d	v		IV6/III	IV		6		III			M	1	1	0, -3, -4		-4	0
7	7	24	1.0	0	0	4/4	3	1	V(4)/III	d	v		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
7	7	25	1.0	1/4	1/4	4/4	3	1	V/III	d	v		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
7	7	26	2.0	1/2	1/2	4/4	3	1	I/III	d	v		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
8	8	28	1.0	0	0	4/4	3	1	IV(9)	d	v		IV(9)	IV			9				M	1	1	-1, 3, 0	1	-1	-1
8	8	29	1.0	1/4	1/4	4/4	3	1	IV	d	v		IV	IV							M	1	1	-1, 3, 0		-1	-1
8	8	30	1.0	1/2	1/2	4/4	3	1	V7	d	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
8	8	31	1.0	3/4	3/4	4/4	3	1	i6	d	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
9	9	32	1.0	0	0	4/4	3	1	ii%65	d	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
9	9	33	1.0	1/4	1/4	4/4	3	1	V	d	v		V	V							M	1	1	1, 5, 2		1	1
9	9	34	1.5	1/2	1/2	4/4	3	1	i|PAC}	d	v		i	i					PAC	}	m	1	1	0, -3, 1		0	0
9	9	69/2	0.0	5/8	5/8	4/4	3	1	{	d	v									{		1	1				
9	9	71/2	0.5	7/8	7/8	4/4	3	1	i.V	d	i		V	V							M	1	1	1, 5, 2		1	1
10	10	36	1.0	0	0	4/4	3	1	IV6(2)	d	i		IV6(2)	IV		6	2				M	1	1	3, 0, 1		-1	3
10	10	37	1.0	1/4	1/4	4/4	3	1	V65	d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
10	10	38	1.0	1/2	1/2	4/4	3	1	i(4)	d	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
10	10	39	1.0	3/4	3/4	4/4	3	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
11	11	40	1.0	0	0	4/4	3	1	V(4)	d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
11	11	41	1.0	1/4	1/4	4/4	3	1	V7	d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
11	11	42	1.5	1/2	1/2	4/4	3	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
11	11	87/2	0.5	7/8	7/8	4/4	3	1	IV/III	d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
12	12	44	1.0	0	0	4/4	3	1	V7(4)/III	d	i		V7(4)/III	V		7	4	III			Mm7	1	1	-2, -3, -1, -4		-2	-2
12	12	45	1.0	1/4	1/4	4/4	3	1	V7/III	d	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
12	12	46	2.0	1/2	1/2	4/4	3	1	I/III	d	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
13	13	48	1.0	0	0	4/4	3	1	IV65	d	i		IV65	IV		65					Mm7	1	1	3, 0, -3, -1		-1	3
13	13	49	1.0	1/4	1/4	4/4	3	1	V65	d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
13	13	50	1.0	1/2	1/2	4/4	3	1	i(9)	d	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
13	13	51	0.5	3/4	3/4	4/4	3	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
13	13	103/2	0.5	7/8	7/8	4/4	3	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
14	14	52	1.0	0	0	4/4	3	1	ii%65	d	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
14	14	53	1.0	1/4	1/4	4/4	3	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
14	14	54	2.0	1/2	1/2	4/4	3	1	i|PAC}{	d	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
15	15	56	2.0	0	0	4/4	3	1	v6	d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
15	15	58	1.0	1/2	1/2	4/4	3	1	iv6(2)	d	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
15	15	59	1.0	3/4	3/4	4/4	3	1	iv6	d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
16	16	60	2.0	0	0	4/4	3	1	V|HC}	d	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
16	16	62	2.0	1/2	1/2	4/4	3	1	v.i{	d	v		i	i						{	m	1	1	0, -3, 1		0	0
17	17	64	2.0	0	0	4/4	3	1	V6	d	v		V6	V		6					M	1	1	5, 2, 1		1	5
17	17	66	2.0	1/2	1/2	4/4	3	1	i	d	v		i	i							m	1	1	0, -3, 1		0	0
18	18	68	1.0	0	0	4/4	3	1	V(4)	d	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
18	18	69	1.0	1/4	1/4	4/4	3	1	V	d	v		V	V							M	1	1	1, 5, 2		1	1
18	18	70	2.0	1/2	1/2	4/4	3	1	i	d	v		i	i							m	1	1	0, -3, 1		0	0
19	19	72	1.0	0	0	4/4	3	1	V(4)	d	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
19	19	73	1.0	1/4	1/4	4/4	3	1	V	d	v		V	V							M	1	1	1, 5, 2		1	1
19	19	74	1.0	1/2	1/2	4/4	3	1	i(9)	d	v		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
19	19	75	0.5	3/4	3/4	4/4	3	1	i	d	v		i	i							m	1	1	0, -3, 1		0	0
19	19	151/2	0.5	7/8	7/8	4/4	3	1	i6	d	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
20	20	76	1.0	0	0	4/4	3	1	ii%65	d	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
20	20	77	1.0	1/4	1/4	4/4	3	1	V	d	v		V	V							M	1	1	1, 5, 2		1	1
20	20	78	1.5	1/2	1/2	4/4	3	1	i|PAC}	d	v		i	i					PAC	}	m	1	1	0, -3, 1		0	0
20	20	157/2	0.0	5/8	5/8	4/4	3	1	{	d	v									{		1	1				
20	20	159/2	0.5	7/8	7/8	4/4	3	1	III.I6	d	III		I6	I		6					M	1	0	4, 1, 0		0	4
21	21	80	1.0	0	0	4/4	3	1	ii65	d	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
21	21	81	1.0	1/4	1/4	4/4	3	1	V	d	III		V	V							M	1	0	1, 5, 2		1	1
21	21	82	1.0	1/2	1/2	4/4	3	1	I(9)	d	III		I(9)	I			9				M	1	0	0, 4, 1	2	0	0
21	21	83	1.0	3/4	3/4	4/4	3	1	I	d	III		I	I							M	1	0	0, 4, 1		0	0
22	22	84	0.5	0	0	4/4	3	1	IV	d	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
22	22	169/2	0.5	1/8	1/8	4/4	3	1	V7	d	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
22	22	85	0.5	1/4	1/4	4/4	3	1	vi	d	III		vi	vi							m	1	0	3, 0, 4		3	3
22	22	171/2	0.5	3/8	3/8	4/4	3	1	I6	d	III		I6	I		6					M	1	0	4, 1, 0		0	4
22	22	86	1.0	1/2	1/2	4/4	3	1	ii65	d	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
22	22	87	1.0	3/4	3/4	4/4	3	1	V	d	III		V	V							M	1	0	1, 5, 2		1	1
23	23	88	2.0	0	0	4/4	3	1	I|PAC}{	d	III		I	I					PAC	}{	M	1	0	0, 4, 1		0	0
23	23	90	1.0	1/2	1/2	4/4	3	1	V(4)	d	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
23	23	91	0.5	3/4	3/4	4/4	3	1	V	d	III		V	V							M	1	0	1, 5, 2		1	1
23	23	183/2	0.5	7/8	7/8	4/4	3	1	i.V6	d	i		V6	V		6					M	1	1	5, 2, 1		1	5
24	24	92	1.0	0	0	4/4	3	1	i(9)	d	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
24	24	93	1.0	1/4	1/4	4/4	3	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
24	24	94	1.0	1/2	1/2	4/4	3	1	V(4)	d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
24	24	95	1.0	3/4	3/4	4/4	3	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
25	25	96	1.0	0	0	4/4	3	1	iv6(2)	d	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
25	25	97	0.5	1/4	1/4	4/4	3	1	iv6	d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
25	25	195/2	0.5	3/8	3/8	4/4	3	1	iio6	d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
25	25	98	1.0	1/2	1/2	4/4	3	1	V7	d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
25	25	99	1.0	3/4	3/4	4/4	3	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
26	26	100	1.0	0	0	4/4	3	1	ii%65	d	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
26	26	101	1.0	1/4	1/4	4/4	3	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
26	26	102	1.0	1/2	1/2	4/4	3	1	i|PAC}	d	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
26	26	205/2	0.0	5/8	5/8	4/4	3	1	{	d	i									{		1	1				
26	26	103	1.0	3/4	3/4	4/4	3	1	III.IV6	d	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3
27	27	104	1.0	0	0	4/4	3	1	viio	d	III		viio	vii	o						o	1	0	5, 2, -1		5	5
27	27	105	1.0	1/4	1/4	4/4	3	1	V6	d	III		V6	V		6					M	1	0	5, 2, 1		1	5
27	27	106	1.0	1/2	1/2	4/4	3	1	I	d	III		I	I							M	1	0	0, 4, 1		0	0
27	27	107	1.0	3/4	3/4	4/4	3	1	vi6	d	III		vi6	vi		6					m	1	0	0, 4, 3		3	0
28	28	108	1.0	0	0	4/4	3	1	ii	d	III		ii	ii							m	1	0	2, -1, 3		2	2
28	28	109	1.0	1/4	1/4	4/4	3	1	viio6	d	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
28	28	110	1.0	1/2	1/2	4/4	3	1	iii	d	III		iii	iii							m	1	0	4, 1, 5		4	4
28	28	111	1.0	3/4	3/4	4/4	3	1	I6	d	III		I6	I		6					M	1	0	4, 1, 0		0	4
29	29	112	1.0	0	0	4/4	3	1	IV	d	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
29	29	113	1.0	1/4	1/4	4/4	3	1	ii6	d	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
29	29	114	1.0	1/2	1/2	4/4	3	1	V	d	III		V	V							M	1	0	1, 5, 2		1	1
29	29	115	1.0	3/4	3/4	4/4	3	1	iii6	d	III		iii6	iii		6					m	1	0	1, 5, 4		4	1
30	30	116	1.0	0	0	4/4	3	1	vi	d	III		vi	vi							m	1	0	3, 0, 4		3	3
30	30	117	1.0	1/4	1/4	4/4	3	1	IV6	d	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3
30	30	118	1.0	1/2	1/2	4/4	3	1	viio	d	III		viio	vii	o						o	1	0	5, 2, -1		5	5
30	30	119	1.0	3/4	3/4	4/4	3	1	V6	d	III		V6	V		6					M	1	0	5, 2, 1		1	5
31	31	120	1.0	0	0	4/4	3	1	I	d	III		I	I							M	1	0	0, 4, 1		0	0
31	31	121	0.5	1/4	1/4	4/4	3	1	vi6	d	III		vi6	vi		6					m	1	0	0, 4, 3		3	0
31	31	243/2	0.5	3/8	3/8	4/4	3	1	I6	d	III		I6	I		6					M	1	0	4, 1, 0		0	4
31	31	122	0.5	1/2	1/2	4/4	3	1	IV	d	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
31	31	245/2	0.5	5/8	5/8	4/4	3	1	V7	d	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
31	31	123	0.5	3/4	3/4	4/4	3	1	vi	d	III		vi	vi							m	1	0	3, 0, 4		3	3
31	31	247/2	0.5	7/8	7/8	4/4	3	1	I6	d	III		I6	I		6					M	1	0	4, 1, 0		0	4
32	32	124	1.0	0	0	4/4	3	1	ii65	d	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
32	32	125	1.0	1/4	1/4	4/4	3	1	V	d	III		V	V							M	1	0	1, 5, 2		1	1
32	32	126	2.0	1/2	1/2	4/4	3	1	I|PAC}{	d	III		I	I					PAC	}{	M	1	0	0, 4, 1		0	0
33	33	128	2.0	0	0	4/4	3	1	V6	d	III		V6	V		6					M	1	0	5, 2, 1		1	5
33	33	130	2.0	1/2	1/2	4/4	3	1	I	d	III		I	I							M	1	0	0, 4, 1		0	0
34	34	132	1.0	0	0	4/4	3	1	V(4)	d	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
34	34	133	1.0	1/4	1/4	4/4	3	1	V	d	III		V	V							M	1	0	1, 5, 2		1	1
34	34	134	2.0	1/2	1/2	4/4	3	1	I	d	III		I	I							M	1	0	0, 4, 1		0	0
35	35	136	1.0	0	0	4/4	3	1	V(4)	d	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
35	35	137	1.0	1/4	1/4	4/4	3	1	V	d	III		V	V							M	1	0	1, 5, 2		1	1
35	35	138	1.5	1/2	1/2	4/4	3	1	i.i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
