mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3/8	4	1	e.i{	e	i		i	i						{	m	1	1	0, -3, 1		0	0
3	3	0	0	3/8	4	1	V6	e	i		V6	V		6					M	1	1	5, 2, 1		1	5
4	4	0	0	3/8	4	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
5	5	0	0	3/8	4	1	v.i6	e	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
5	5	1/4	1/4	3/8	4	1	V	e	v		V	V							M	1	1	1, 5, 2		1	1
6	6	0	0	3/8	4	1	VI	e	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
6	6	1/4	1/4	3/8	4	1	iv	e	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
7	7	0	0	3/8	4	1	V	e	v		V	V							M	1	1	1, 5, 2		1	1
7	7	1/4	1/4	3/8	4	1	V7	e	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
8	8	0	0	3/8	4	1	i|PAC}	e	v		i	i					PAC	}	m	1	1	0, -3, 1		0	0
9	9	0	0	3/8	4	1	i.i{	e	i		i	i						{	m	1	1	0, -3, 1		0	0
9	9	1/4	1/4	3/8	4	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
10	10	0	0	3/8	4	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
10	10	1/4	1/4	3/8	4	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
11	11	0	0	3/8	4	1	i}	e	i		i	i						}	m	1	1	0, -3, 1		0	0
11	11	1/4	1/4	3/8	4	1	V{	e	i		V	V						{	M	1	1	1, 5, 2		1	1
12	12	0	0	3/8	4	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
13	13	0	0	3/8	4	1	ii%7	e	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
13	13	1/4	1/4	3/8	4	1	#viio6	e	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
14	14	0	0	3/8	4	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
14	14	1/4	1/4	3/8	4	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
15	15	0	0	3/8	4	1	#viio	e	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
16	16	0	0	3/8	4	1	i}	e	i		i	i						}	m	1	1	0, -3, 1		0	0
16	16	1/4	1/4	3/8	4	1	v6{	e	i		v6	v		6				{	m	1	1	-2, 2, 1		1	-2
17	17	0	0	3/8	4	1	VI	e	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
17	17	1/4	1/4	3/8	4	1	iio6	e	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
18	18	0	0	3/8	4	1	v	e	i		v	v							m	1	1	1, -2, 2		1	1
18	18	1/4	1/4	3/8	4	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
19	19	0	0	3/8	4	1	ii7	e	i		ii7	ii		7					mm7	1	1	2, -1, 3, 0		2	2
19	19	1/4	1/4	3/8	4	1	#viio6	e	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
20	20	0	0	3/8	4	1	i|EC}	e	i		i	i					EC	}	m	1	1	0, -3, 1		0	0
20	20	1/4	1/4	3/8	4	1	{	e	i									{		1	1				
21	21	0	0	3/8	4	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
21	21	1/4	1/4	3/8	4	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
22	22	0	0	3/8	4	1	ii%65	e	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
22	22	1/4	1/4	3/8	4	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
23	23	0	0	3/8	4	1	i6|PAC}{	e	i		i6	i		6			PAC	}{	m	1	1	-3, 1, 0		0	-3
23	23	1/4	1/4	3/8	4	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
24	24	0	0	3/8	4	1	V6	e	i		V6	V		6					M	1	1	5, 2, 1		1	5
25	25	0	0	3/8	4	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
26	26	0	0	3/8	4	1	v.i	e	v		i	i							m	1	1	0, -3, 1		0	0
26	26	1/4	1/4	3/8	4	1	v6	e	v		v6	v		6					m	1	1	-2, 2, 1		1	-2
27	27	0	0	3/8	4	1	VI	e	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
27	27	1/4	1/4	3/8	4	1	i	e	v		i	i							m	1	1	0, -3, 1		0	0
28	28	0	0	3/8	4	1	V(4)	e	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
28	28	1/4	1/4	3/8	4	1	V7	e	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
29	29	0	0	3/8	4	1	i|PAC}	e	v		i	i					PAC	}	m	1	1	0, -3, 1		0	0
30	30	0	0	3/8	4	1	i.i{	e	i		i	i						{	m	1	1	0, -3, 1		0	0
30	30	1/4	1/4	3/8	4	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
31	31	0	0	3/8	4	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
32	32	0	0	3/8	4	1	ii%7	e	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
