mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.0	0	0	4/4	4	1	G.I{	G	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	2	2	2.0	1/2	1/2	4/4	4	1	V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
2	2	4	4	1.0	0	0	4/4	4	1	vi7	G	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
2	2	5	5	1.0	1/4	1/4	4/4	4	1	viio6/V	G	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
2	2	6	6	2.0	1/2	1/2	4/4	4	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
3	3	8	8	2.0	0	0	4/4	4	1	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	10	10	1.0	1/2	1/2	4/4	4	1	IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	3	11	11	1.0	3/4	3/4	4/4	4	1	ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
4	4	12	12	1.0	0	0	4/4	4	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	4	13	13	0.5	1/4	1/4	4/4	4	1	vi	G	I		vi	vi							m	0	0	3, 0, 4		3	3
4	4	27/2	27/2	0.5	3/8	3/8	4/4	4	1	ii65	G	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
4	4	14	14	1.0	1/2	1/2	4/4	4	1	V(64)	G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
4	4	15	15	1.0	3/4	3/4	4/4	4	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
5	5	16	16	4.0	0	0	4/4	4	1	I|PAC}	G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
5	5	18	18	0.0	1/2	1/2	4/4	4	1	{	G	I									{		0	0				
6	6	20	20	2.0	0	0	4/4	4	1	V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
6	6	22	22	1.0	1/2	1/2	4/4	4	1	vi	G	I		vi	vi							m	0	0	3, 0, 4		3	3
6	6	23	23	1.0	3/4	3/4	4/4	4	1	viio6/V	G	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
7	7	24	24	2.0	0	0	4/4	4	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
7	7	26	26	2.0	1/2	1/2	4/4	4	1	V.IV	G	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	8	28	28	1.0	0	0	4/4	4	1	V2	G	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
8	8	29	29	0.5	1/4	1/4	4/4	4	1	I6	G	V		I6	I		6					M	0	0	4, 1, 0		0	4
8	8	59/2	59/2	0.5	3/8	3/8	4/4	4	1	IV	G	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	8	30	30	1.0	1/2	1/2	4/4	4	1	V(64)	G	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
8	8	31	31	1.0	3/4	3/4	4/4	4	1	V	G	V		V	V							M	0	0	1, 5, 2		1	1
9	9	32	32	2.0	0	0	4/4	4	1	I|PAC}	G	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
9	9	65/2	65/2	0.0	1/8	1/8	4/4	4	1	{	G	V									{		0	0				
9	9	34	34	2.0	1/2	1/2	4/4	4	1	I.I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
10	10	36	36	2.0	0	0	4/4	4	1	IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
10	10	38	38	2.0	1/2	1/2	4/4	4	1	ii	G	I		ii	ii							m	0	0	2, -1, 3		2	2
11	11	40	40	2.0	0	0	4/4	4	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
11	11	42	42	2.0	1/2	1/2	4/4	4	1	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
12	12	44	44	1.0	0	0	4/4	4	1	IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
12	12	45	45	1.0	1/4	1/4	4/4	4	1	ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
12	12	46	46	1.0	1/2	1/2	4/4	4	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	47	47	0.5	3/4	3/4	4/4	4	1	vi	G	I		vi	vi							m	0	0	3, 0, 4		3	3
12	12	95/2	95/2	0.5	7/8	7/8	4/4	4	1	ii65	G	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
13	13	48	48	1.0	0	0	4/4	4	1	V(64)	G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
13	13	49	49	1.0	1/4	1/4	4/4	4	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
13	13	50	50	2.0	1/2	1/2	4/4	4	1	I|PAC}	G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
13	13	101/2	101/2	0.0	5/8	5/8	4/4	4	1	{	G	I									{		0	0				
14	14	52	52	2.0	0	0	4/4	4	1	vi	G	I		vi	vi							m	0	0	3, 0, 4		3	3
14	14	54	54	1.0	1/2	1/2	4/4	4	1	IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
14	14	55	55	1.0	3/4	3/4	4/4	4	1	ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
15	15	56	56	1.0	0	0	4/4	4	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	15	57	57	0.5	1/4	1/4	4/4	4	1	vi	G	I		vi	vi							m	0	0	3, 0, 4		3	3
15	15	115/2	115/2	0.5	3/8	3/8	4/4	4	1	ii65	G	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
15	15	58	58	1.0	1/2	1/2	4/4	4	1	V(64)	G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
15	15	59	59	1.0	3/4	3/4	4/4	4	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
16	16	60	60	6.0	0	0	4/4	4	1	I|PAC}	G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
17	17	64	64	0.0	0	0	4/4	4	1	{	G	I									{		0	0				
17	17	66	66	1.0	1/2	1/2	4/4	4	1	vi.#viio6	G	vi		#viio6	#vii	o	6					o	0	1	2, -1, 5		5	2
