mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.5	0	0	12/8	3	1	d.i{		d	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	3/2	3/2	1.5	3/8	3/8	12/8	3	1	V65		d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
1	1	3	3	1.5	3/4	3/4	12/8	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
1	1	9/2	9/2	1.5	9/8	9/8	12/8	3	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
2	2	6	6	1.5	0	0	12/8	3	1	iv7		d	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
2	2	15/2	15/2	1.5	3/8	3/8	12/8	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
2	2	9	9	3.0	3/4	3/4	12/8	3	1	i|PAC}		d	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
2	2	19/2	19/2	0.0	7/8	7/8	12/8	3	1	{		d	i									{		1	1				
3	3	12	12	1.5	0	0	12/8	3	1	v.i		d	v		i	i							m	1	1	0, -3, 1		0	0
3	3	27/2	27/2	1.5	3/8	3/8	12/8	3	1	V65		d	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
3	3	15	15	1.5	3/4	3/4	12/8	3	1	i		d	v		i	i							m	1	1	0, -3, 1		0	0
3	3	33/2	33/2	1.5	9/8	9/8	12/8	3	1	iv6		d	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
4	4	18	18	1.5	0	0	12/8	3	1	iv7		d	v		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
4	4	39/2	39/2	1.5	3/8	3/8	12/8	3	1	V		d	v		V	V							M	1	1	1, 5, 2		1	1
4	4	21	21	1.5	3/4	3/4	12/8	3	1	i		d	v		i	i							m	1	1	0, -3, 1		0	0
