mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	3.0	0	0	3/4	4	1	d.i{	d	i		i	i						{	m	1	1	0, -3, 1		0	0
2	2	3	3.0	0	0	3/4	4	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
3	3	6	3.0	0	0	3/4	4	1	III.I	d	III		I	I							M	1	0	0, 4, 1		0	0
4	4	9	3.0	0	0	3/4	4	1	V	d	III		V	V							M	1	0	1, 5, 2		1	1
5	5	12	3.0	0	0	3/4	4	1	I6	d	III		I6	I		6					M	1	0	4, 1, 0		0	4
6	6	15	3.0	0	0	3/4	4	1	ii6	d	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
7	7	18	1.0	0	0	3/4	4	1	V(9)	d	III		V(9)	V			9				M	1	0	1, 5, 2	3	1	1
7	7	19	1.0	1/4	1/4	3/4	4	1	V	d	III		V	V							M	1	0	1, 5, 2		1	1
7	7	20	1.0	1/2	1/2	3/4	4	1	V7	d	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
8	8	21	1.0	0	0	3/4	4	1	I(7)	d	III		I(7)	I			7				M	1	0	0, 4, 1	5	0	0
8	8	22	2.0	1/4	1/4	3/4	4	1	I	d	III		I	I							M	1	0	0, 4, 1		0	0
9	9	24	1.0	0	0	3/4	4	1	ii6(2)	d	III		ii6(2)	ii		6	2				m	1	0	-1, 3, 4		2	-1
9	9	25	2.0	1/4	1/4	3/4	4	1	ii6	d	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
10	10	27	2.0	0	0	3/4	4	1	V2	d	III		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
10	10	29	1.0	1/2	1/2	3/4	4	1	I6	d	III		I6	I		6					M	1	0	4, 1, 0		0	4
11	11	30	1.0	0	0	3/4	4	1	ii65	d	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
11	11	31	1.0	1/4	1/4	3/4	4	1	V(4)	d	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
11	11	32	1.0	1/2	1/2	3/4	4	1	V	d	III		V	V							M	1	0	1, 5, 2		1	1
12	12	33	2.0	0	0	3/4	4	1	I|PAC}	d	III		I	I					PAC	}	M	1	0	0, 4, 1		0	0
12	12	34	0.0	1/4	1/4	3/4	4	1	{	d	III									{		1	0				
12	12	35	1.0	1/2	1/2	3/4	4	1	i.i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
13	13	36	1.0	0	0	3/4	4	1	ii%65	d	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
13	13	37	1.0	1/4	1/4	3/4	4	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
13	13	38	1.0	1/2	1/2	3/4	4	1	iv6	d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
14	14	39	1.0	0	0	3/4	4	1	V(4)	d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
14	14	40	2.0	1/4	1/4	3/4	4	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
15	15	42	1.0	0	0	3/4	4	1	i(9)	d	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
15	15	43	2.0	1/4	1/4	3/4	4	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
16	16	45	1.0	0	0	3/4	4	1	v.V(9)	d	v		V(9)	V			9				M	1	1	1, 5, 2	-4	1	1
16	16	46	2.0	1/4	1/4	3/4	4	1	V	d	v		V	V							M	1	1	1, 5, 2		1	1
17	17	48	1.0	0	0	3/4	4	1	i(9)	d	v		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
17	17	49	1.0	1/4	1/4	3/4	4	1	i	d	v		i	i							m	1	1	0, -3, 1		0	0
17	17	50	1.0	1/2	1/2	3/4	4	1	V7/IV	d	v		V7/IV	V		7		IV			Mm7	1	1	0, 4, 1, -2		0	0
18	18	51	1.0	0	0	3/4	4	1	IV(9)	d	v		IV(9)	IV			9				M	1	1	-1, 3, 0	1	-1	-1
18	18	52	1.0	1/4	1/4	3/4	4	1	IV(#4)	d	v		IV(#4)	IV			#4				M	1	1	-1, 3, 5		-1	-1
18	18	53	1.0	1/2	1/2	3/4	4	1	iv7	d	v		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
19	19	54	2.0	0	0	3/4	4	1	V	d	v		V	V							M	1	1	1, 5, 2		1	1
19	19	56	2.0	1/2	1/2	3/4	4	1	iv7	d	v		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
20	20	58	1.0	1/4	1/4	3/4	4	1	V(4)	d	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
20	20	59	1.0	1/2	1/2	3/4	4	1	V	d	v		V	V							M	1	1	1, 5, 2		1	1
21	21	60	1.0	0	0	3/4	4	1	i|PAC}	d	v		i	i					PAC	}	m	1	1	0, -3, 1		0	0
21	21	61	2.0	1/4	1/4	3/4	4	1	III.I6{	d	III		I6	I		6				{	M	1	0	4, 1, 0		0	4
22	22	63	1.0	0	0	3/4	4	1	ii65	d	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
22	22	64	2.0	1/4	1/4	3/4	4	1	V	d	III		V	V							M	1	0	1, 5, 2		1	1
23	23	66	1.0	0	0	3/4	4	1	I(9)	d	III		I(9)	I			9				M	1	0	0, 4, 1	2	0	0
23	23	67	2.0	1/4	1/4	3/4	4	1	I	d	III		I	I							M	1	0	0, 4, 1		0	0
24	24	69	1.0	0	0	3/4	4	1	IVM65	d	III		IVM65	IV	M	65					MM7	1	0	3, 0, 4, -1		-1	3
24	24	70	1.0	1/4	1/4	3/4	4	1	V65	d	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
24	24	71	1.0	1/2	1/2	3/4	4	1	V7	d	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
25	25	72	1.0	0	0	3/4	4	1	I(9)	d	III		I(9)	I			9				M	1	0	0, 4, 1	2	0	0
