mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3.0	0	0	3/4	3	1	F.I{	F	I		I	I						{	M	0	0	0, 4, 1		0	0
2	2	3	3	3.0	0	0	3/4	3	1	V43	F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
3	3	6	6	3.0	0	0	3/4	3	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
4	4	9	9	1.0	0	0	3/4	3	1	V43(4)	F	I		V43(4)	V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
4	4	10	10	2.0	1/4	1/4	3/4	3	1	V43	F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
5	5	12	12	1.0	0	0	3/4	3	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
5	5	13	13	1.0	1/4	1/4	3/4	3	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
5	5	14	14	1.0	1/2	1/2	3/4	3	1	I64	F	I		I64	I		64					M	0	0	1, 0, 4		0	1
6	6	15	15	1.0	0	0	3/4	3	1	ii65	F	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
6	6	16	16	1.0	1/4	1/4	3/4	3	1	viio6	F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
6	6	17	17	1.0	1/2	1/2	3/4	3	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	7	18	18	2.0	0	0	3/4	3	1	I|IAC}	F	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
7	7	19	19	0.0	1/4	1/4	3/4	3	1	{	F	I									{		0	0				
7	7	20	20	1.0	1/2	1/2	3/4	3	1	IV64	F	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
8	8	21	21	1.0	0	0	3/4	3	1	viio(2)	F	I		viio(2)	vii	o		2				o	0	0	0, 2, -1		5	0
8	8	22	22	1.0	1/4	1/4	3/4	3	1	viio	F	I		viio	vii	o						o	0	0	5, 2, -1		5	5
8	8	23	23	1.0	1/2	1/2	3/4	3	1	iii64	F	I		iii64	iii		64					m	0	0	5, 4, 1		4	5
9	9	24	24	1.0	0	0	3/4	3	1	vi(2)	F	I		vi(2)	vi			2				m	0	0	5, 0, 4		3	5
9	9	25	25	1.0	1/4	1/4	3/4	3	1	vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
9	9	26	26	1.0	1/2	1/2	3/4	3	1	ii64	F	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
