mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	4	2.0	1	1	3/2	3	1	f.i{		f	i		i	i						{	m	1	1	0, -3, 1		0	0
2	2	6	4.0	0	0	3/2	3	1	V6		f	i		V6	V		6					M	1	1	5, 2, 1		1	5
2	2	10	2.0	1	1	3/2	3	1	v6		f	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
3	3	12	2.0	0	0	3/2	3	1	IV6(2)		f	i		IV6(2)	IV		6	2				M	1	1	3, 0, 1		-1	3
3	3	14	2.0	1/2	1/2	3/2	3	1	IV6		f	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
3	3	16	2.0	1	1	3/2	3	1	iv6		f	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
4	4	18	2.0	0	0	3/2	3	1	V(64)		f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
4	4	20	4.0	1/2	1/2	3/2	3	1	V		f	i		V	V							M	1	1	1, 5, 2		1	1
5	5	24	2.0	0	0	3/2	3	1	i(9)		f	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
5	5	26	2.0	1/2	1/2	3/2	3	1	i		f	i		i	i							m	1	1	0, -3, 1		0	0
5	5	28	2.0	1	1	3/2	3	1	#viio/iv		f	i		#viio/iv	#vii	o			iv			o	1	1	4, 1, -2		4	4
6	6	30	4.0	0	0	3/2	3	1	iv		f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
6	6	34	4.0	1	1	3/2	3	1	V		f	i		V	V							M	1	1	1, 5, 2		1	1
7	7	38	4.0	1/2	1/2	3/2	3	1	iv6		f	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
8	8	42	6.0	0	0	3/2	3	1	V|HC}		f	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
8	8	46	0.0	1	1	3/2	3	1	{		f	i									{		1	1				
9	9	48	2.0	0	0	3/2	3	1	IV6(2)		f	i		IV6(2)	IV		6	2				M	1	1	3, 0, 1		-1	3
9	9	50	2.0	1/2	1/2	3/2	3	1	IV6		f	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
9	9	52	2.0	1	1	3/2	3	1	#viio	V65	f	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
10	10	54	2.0	0	0	3/2	3	1	i(4)		f	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
10	10	56	2.0	1/2	1/2	3/2	3	1	i		f	i		i	i							m	1	1	0, -3, 1		0	0
10	10	58	2.0	1	1	3/2	3	1	i6		f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
11	11	60	4.0	0	0	3/2	3	1	#viio43		f	i		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
11	11	64	2.0	1	1	3/2	3	1	i6		f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
12	12	66	2.0	0	0	3/2	3	1	ii%65		f	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
12	12	68	2.0	1/2	1/2	3/2	3	1	V(4)		f	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
12	12	70	2.0	1	1	3/2	3	1	V		f	i		V	V							M	1	1	1, 5, 2		1	1
13	13	72	4.0	0	0	3/2	3	1	i|PAC}		f	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
13	13	76	2.0	1	1	3/2	3	1	V6{		f	i		V6	V		6				{	M	1	1	5, 2, 1		1	5
14	14	78	4.0	0	0	3/2	3	1	i		f	i		i	i							m	1	1	0, -3, 1		0	0
14	14	82	2.0	1	1	3/2	3	1	v.iv		f	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
15	15	84	4.0	0	0	3/2	3	1	V2		f	v		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
15	15	88	2.0	1	1	3/2	3	1	i6		f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
16	16	90	2.0	0	0	3/2	3	1	ii%7		f	v		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
16	16	92	2.0	1/2	1/2	3/2	3	1	V7		f	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
16	16	94	2.0	1	1	3/2	3	1	#viio	V65	f	v		#viio	#vii	o						o	1	1	5, 2, -1		5	5
17	17	96	2.0	0	0	3/2	3	1	i(4)		f	v		i(4)	i			4				m	1	1	0, -1, 1		0	0
17	17	98	2.0	1/2	1/2	3/2	3	1	i		f	v		i	i							m	1	1	0, -3, 1		0	0
17	17	100	2.0	1	1	3/2	3	1	iv.ii6		f	iv		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
18	18	102	4.0	0	0	3/2	3	1	V		f	iv		V	V							M	1	1	1, 5, 2		1	1
18	18	106	4.0	1	1	3/2	3	1	viio7/V		f	iv		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
19	19	110	2.0	1/2	1/2	3/2	3	1	V(4)		f	iv		V(4)	V			4				M	1	1	1, 0, 2		1	1
19	19	112	2.0	1	1	3/2	3	1	V		f	iv		V	V							M	1	1	1, 5, 2		1	1
20	20	114	6.0	0	0	3/2	3	1	i|PAC}		f	iv		i	i					PAC	}	m	1	1	0, -3, 1		0	0
20	20	116	0.0	1/2	1/2	3/2	3	1	{		f	iv									{		1	1				
21	21	120	2.0	0	0	3/2	3	1	i.V6(2)		f	i		V6(2)	V		6	2				M	1	1	5, 2, -4		1	5
21	21	122	2.0	1/2	1/2	3/2	3	1	V6		f	i		V6	V		6					M	1	1	5, 2, 1		1	5
21	21	124	2.0	1	1	3/2	3	1	V7		f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
22	22	126	2.0	0	0	3/2	3	1	i(9)		f	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
22	22	128	2.0	1/2	1/2	3/2	3	1	i		f	i		i	i							m	1	1	0, -3, 1		0	0
22	22	130	2.0	1	1	3/2	3	1	V7/iv		f	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
23	23	132	2.0	0	0	3/2	3	1	IV(9)		f	i		IV(9)	IV			9				M	1	1	-1, 3, 0	1	-1	-1
23	23	134	2.0	1/2	1/2	3/2	3	1	IV(#4)		f	i		IV(#4)	IV			#4				M	1	1	-1, 3, 5		-1	-1
23	23	136	2.0	1	1	3/2	3	1	iv7	IV7	f	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
24	24	138	4.0	0	0	3/2	3	1	V		f	i		V	V							M	1	1	1, 5, 2		1	1
24	24	142	4.0	1	1	3/2	3	1	iv7		f	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
25	25	146	2.0	1/2	1/2	3/2	3	1	V(4)		f	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
25	25	148	2.0	1	1	3/2	3	1	V		f	i		V	V							M	1	1	1, 5, 2		1	1
26	26	150	4.0	0	0	3/2	3	1	i|PAC}{		f	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
26	26	154	2.0	1	1	3/2	3	1	v6		f	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
27	27	156	2.0	0	0	3/2	3	1	iv6(2)		f	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
27	27	158	2.0	1/2	1/2	3/2	3	1	iv6		f	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
27	27	160	2.0	1	1	3/2	3	1	iv		f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
28	28	162	4.0	0	0	3/2	3	1	V2		f	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
28	28	166	2.0	1	1	3/2	3	1	i6		f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
29	29	168	2.0	0	0	3/2	3	1	iv7		f	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
29	29	170	2.0	1/2	1/2	3/2	3	1	V(4)		f	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
29	29	172	2.0	1	1	3/2	3	1	V		f	i		V	V							M	1	1	1, 5, 2		1	1
30	30	174	6.0	0	0	3/2	3	1	i|PAC}		f	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
