mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.0	0	0	4/4	4	1	a.i{	a	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	2	2	1.0	1/2	1/2	4/4	4	1	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
1	1	3	3	1.0	3/4	3/4	4/4	4	1	iv	a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
2	2	4	4	2.0	0	0	4/4	4	1	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	2	6	6	1.0	1/2	1/2	4/4	4	1	ii6	a	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
2	2	7	7	1.0	3/4	3/4	4/4	4	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
3	3	8	8	1.0	0	0	4/4	4	1	V/V	a	i		V/V	V				V			M	1	1	2, 6, 3		2	2
3	3	9	9	1.0	1/4	1/4	4/4	4	1	V6	a	i		V6	V		6					M	1	1	5, 2, 1		1	5
3	3	10	10	1.0	1/2	1/2	4/4	4	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
3	3	11	11	1.0	3/4	3/4	4/4	4	1	iv	a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
4	4	12	12	1.0	0	0	4/4	4	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
4	4	13	13	1.0	1/4	1/4	4/4	4	1	iv6	a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
4	4	14	14	1.0	1/2	1/2	4/4	4	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
4	4	15	15	1.0	3/4	3/4	4/4	4	1	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
5	5	16	16	2.0	0	0	4/4	4	1	iv6	a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
5	5	18	18	2.0	1/2	1/2	4/4	4	1	V|HC}	a	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
6	6	20	20	2.0	0	0	4/4	4	1	III.V7{	a	III		V7	V		7				{	Mm7	1	0	1, 5, 2, -1		1	1
6	6	22	22	2.0	1/2	1/2	4/4	4	1	I	a	III		I	I							M	1	0	0, 4, 1		0	0
7	7	24	24	2.0	0	0	4/4	4	1	IV	a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
7	7	26	26	2.0	1/2	1/2	4/4	4	1	ii	a	III		ii	ii							m	1	0	2, -1, 3		2	2
8	8	28	28	2.0	0	0	4/4	4	1	iii	a	III		iii	iii							m	1	0	4, 1, 5		4	4
8	8	30	30	2.0	1/2	1/2	4/4	4	1	vi	a	III		vi	vi							m	1	0	3, 0, 4		3	3
9	9	32	32	2.0	0	0	4/4	4	1	IV	a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
9	9	34	34	1.0	1/2	1/2	4/4	4	1	ii	a	III		ii	ii							m	1	0	2, -1, 3		2	2
9	9	35	35	1.0	3/4	3/4	4/4	4	1	viio6	a	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
10	10	36	36	1.0	0	0	4/4	4	1	I6	a	III		I6	I		6					M	1	0	4, 1, 0		0	4
10	10	37	37	1.0	1/4	1/4	4/4	4	1	IV7	a	III		IV7	IV		7					Mm7	1	0	-1, 3, 0, -3		-1	-1
10	10	38	38	1.0	1/2	1/2	4/4	4	1	V(4)	a	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
10	10	39	39	1.0	3/4	3/4	4/4	4	1	V	a	III		V	V							M	1	0	1, 5, 2		1	1
11	11	40	40	2.0	0	0	4/4	4	1	I|PAC}{	a	III		I	I					PAC	}{	M	1	0	0, 4, 1		0	0
11	11	42	42	2.0	1/2	1/2	4/4	4	1	V	a	III		V	V							M	1	0	1, 5, 2		1	1
12	12	44	44	2.0	0	0	4/4	4	1	i.iv	a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
12	12	46	46	2.0	1/2	1/2	4/4	4	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
13	13	48	48	2.0	0	0	4/4	4	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
13	13	50	50	2.0	1/2	1/2	4/4	4	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
