mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	1/2	1/2	1.0	1/8	1/8	6/8	4	1	F.I{		F	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	3/2	3/2	1.5	3/8	3/8	6/8	4	1	viio6		F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
2	2	3	3	1.5	0	0	6/8	4	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	2	9/2	9/2	0.5	3/8	3/8	6/8	4	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
2	2	5	5	1.0	1/2	1/2	6/8	4	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
3	3	6	6	1.5	0	0	6/8	4	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
3	3	15/2	15/2	1.0	3/8	3/8	6/8	4	1	viio6(2)		F	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
3	3	17/2	17/2	0.5	5/8	5/8	6/8	4	1	viio6		F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
4	4	9	9	1.5	0	0	6/8	4	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	4	21/2	21/2	1.5	3/8	3/8	6/8	4	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
5	5	12	12	1.5	0	0	6/8	4	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
5	5	27/2	27/2	1.0	3/8	3/8	6/8	4	1	viio6(2)		F	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
5	5	29/2	29/2	0.5	5/8	5/8	6/8	4	1	viio6		F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
6	6	15	15	1.5	0	0	6/8	4	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
6	6	33/2	33/2	0.5	3/8	3/8	6/8	4	1	ii65		F	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
6	6	17	17	1.0	1/2	1/2	6/8	4	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	7	18	18	1.5	0	0	6/8	4	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
7	7	39/2	39/2	0.5	3/8	3/8	6/8	4	1	V(4)		F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
7	7	20	20	1.0	1/2	1/2	6/8	4	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
8	8	21	21	0.5	0	0	6/8	4	1	V.ii(9)		F	V		ii(9)	ii			9				m	0	0	2, -1, 3	4	2	2
8	8	43/2	43/2	1.0	1/8	1/8	6/8	4	1	V7		F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	8	45/2	45/2	0.5	3/8	3/8	6/8	4	1	I(9)		F	V		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
8	8	23	23	1.0	1/2	1/2	6/8	4	1	I		F	V		I	I							M	0	0	0, 4, 1		0	0
9	9	24	24	0.5	0	0	6/8	4	1	IV(9)		F	V		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
9	9	49/2	49/2	1.0	1/8	1/8	6/8	4	1	IV		F	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
9	9	51/2	51/2	0.5	3/8	3/8	6/8	4	1	V7		F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	9	26	26	1.0	1/2	1/2	6/8	4	1	I		F	V		I	I							M	0	0	0, 4, 1		0	0
10	10	27	27	0.5	0	0	6/8	4	1	IVM7		F	V		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
10	10	55/2	55/2	1.0	1/8	1/8	6/8	4	1	V		F	V		V	V							M	0	0	1, 5, 2		1	1
10	10	57/2	57/2	1.0	3/8	3/8	6/8	4	1	I|PAC}		F	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
10	10	29	29	0.0	1/2	1/2	6/8	4	1	{		F	V									{		0	0				
10	10	59/2	59/2	0.5	5/8	5/8	6/8	4	1	I.iii6		F	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
11	11	30	30	0.5	0	0	6/8	4	1	vi2		F	I		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1
11	11	61/2	61/2	0.5	1/8	1/8	6/8	4	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
11	11	31	31	0.5	1/4	1/4	6/8	4	1	ii6		F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
11	11	63/2	63/2	0.5	3/8	3/8	6/8	4	1	V2		F	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
11	11	32	32	1.0	1/2	1/2	6/8	4	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
12	12	33	33	0.5	0	0	6/8	4	1	ii7		F	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
12	12	67/2	67/2	1.0	1/8	1/8	6/8	4	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	69/2	69/2	0.5	3/8	3/8	6/8	4	1	I(9)		F	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
12	12	35	35	0.5	1/2	1/2	6/8	4	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
12	12	71/2	71/2	0.5	5/8	5/8	6/8	4	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
13	13	36	36	0.5	0	0	6/8	4	1	ii6(2)		F	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
13	13	73/2	73/2	1.0	1/8	1/8	6/8	4	1	ii6		F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
13	13	75/2	75/2	0.5	3/8	3/8	6/8	4	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	13	38	38	0.5	1/2	1/2	6/8	4	1	V(64)		F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
13	13	77/2	77/2	0.5	5/8	5/8	6/8	4	1	ii65		F	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
14	14	39	39	0.5	0	0	6/8	4	1	V(64)		F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
14	14	79/2	79/2	1.0	1/8	1/8	6/8	4	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
14	14	81/2	81/2	1.0	3/8	3/8	6/8	4	1	I|PAC}		F	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
14	14	83/2	83/2	0.5	5/8	5/8	6/8	4	1	I6{		F	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
