mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4/4	4	1	b.i	b	i		i	i							m	1	1	0, -3, 1		0	0
1	1	1/4	1/4	4/4	4	1	V6	b	i		V6	V		6					M	1	1	5, 2, 1		1	5
1	1	1/2	1/2	4/4	4	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
1	1	3/4	3/4	4/4	4	1	V6	b	i		V6	V		6					M	1	1	5, 2, 1		1	5
2	2	0	0	4/4	4	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
2	2	1/4	1/4	4/4	4	1	V6/III	b	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
2	2	1/2	1/2	4/4	4	1	I/III	b	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
2	2	3/4	3/4	4/4	4	1	V6/III	b	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
3	3	0	0	4/4	4	1	I/III	b	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
3	3	1/4	1/4	4/4	4	1	V/iv	b	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
3	3	3/8	3/8	4/4	4	1	viio/iv	b	i		viio/iv	vii	o			iv			o	1	1	-3, -6, -9		-3	-3
3	3	1/2	1/2	4/4	4	1	i/iv	b	i		i/iv	i				iv			m	1	1	-1, -4, 0		-1	-1
3	3	5/8	5/8	4/4	4	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
3	3	3/4	3/4	4/4	4	1	iv6(2)	b	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
3	3	7/8	7/8	4/4	4	1	iv6	b	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
4	4	0	0	4/4	4	1	V\\	b	i		V	V						\\	M	1	1	1, 5, 2		1	1
4	4	1/8	1/8	4/4	4	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
4	4	1/4	1/4	4/4	4	1	V6	b	i		V6	V		6					M	1	1	5, 2, 1		1	5
4	4	1/2	1/2	4/4	4	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
