mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
9	9	1/2	1/2	4/4	3	1	iv(9)		d	v		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
9	9	3/4	3/4	4/4	3	1	iv		d	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
10	10	0	0	4/4	3	1	V		d	v		V	V							M	1	1	1, 5, 2		1	1
10	10	1/4	1/4	4/4	3	1	i		d	v		i	i							m	1	1	0, -3, 1		0	0
10	10	1/2	1/2	4/4	3	1	iv7(9)		d	v		iv7(9)	iv		7	9				mm7	1	1	-1, -4, 0, -3	1	-1	-1
10	10	3/4	3/4	4/4	3	1	iio6	ii%65	d	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
11	11	0	0	4/4	3	1	V7		d	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
11	11	1/4	1/4	4/4	3	1	i6		d	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
11	11	1/2	1/2	4/4	3	1	IV		d	v		IV	IV							M	1	1	-1, 3, 0		-1	-1
11	11	3/4	3/4	4/4	3	1	iv65		d	v		iv65	iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
11	11	7/8	7/8	4/4	3	1	ii%43		d	v		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
12	12	0	0	4/4	3	1	V(64)		d	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
12	12	1/8	1/8	4/4	3	1	i		d	v		i	i							m	1	1	0, -3, 1		0	0
12	12	1/4	1/4	4/4	3	1	V		d	v		V	V							M	1	1	1, 5, 2		1	1
12	12	1/2	1/2	4/4	3	1	i|PAC}		d	v		i	i					PAC	}	m	1	1	0, -3, 1		0	0
13	13	0	0	4/4	3	1	III.V/vi{		d	III		V/vi	V				vi		{	M	1	0	4, 8, 5		4	4
13	13	1/2	1/2	4/4	3	1	vi6		d	III		vi6	vi		6					m	1	0	0, 4, 3		3	0
13	13	3/4	3/4	4/4	3	1	vi		d	III		vi	vi							m	1	0	3, 0, 4		3	3
14	14	0	0	4/4	3	1	V		d	III		V	V							M	1	0	1, 5, 2		1	1
14	14	1/2	1/2	4/4	3	1	I6		d	III		I6	I		6					M	1	0	4, 1, 0		0	4
14	14	3/4	3/4	4/4	3	1	I		d	III		I	I							M	1	0	0, 4, 1		0	0
15	15	0	0	4/4	3	1	ii		d	III		ii	ii							m	1	0	2, -1, 3		2	2
15	15	1/4	1/4	4/4	3	1	ii6		d	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
15	15	1/2	1/2	4/4	3	1	vi		d	III		vi	vi							m	1	0	3, 0, 4		3	3
15	15	3/4	3/4	4/4	3	1	I		d	III		I	I							M	1	0	0, 4, 1		0	0
16	16	0	0	4/4	3	1	IV		d	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
16	16	1/4	1/4	4/4	3	1	V(4)		d	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
16	16	3/8	3/8	4/4	3	1	V		d	III		V	V							M	1	0	1, 5, 2		1	1
16	16	1/2	1/2	4/4	3	1	I|PAC}{		d	III		I	I					PAC	}{	M	1	0	0, 4, 1		0	0
17	17	0	0	4/4	3	1	I6		d	III		I6	I		6					M	1	0	4, 1, 0		0	4
17	17	1/4	1/4	4/4	3	1	I		d	III		I	I							M	1	0	0, 4, 1		0	0
17	17	1/2	1/2	4/4	3	1	V		d	III		V	V							M	1	0	1, 5, 2		1	1
18	18	0	0	4/4	3	1	ii		d	III		ii	ii							m	1	0	2, -1, 3		2	2
18	18	1/4	1/4	4/4	3	1	ii6		d	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
18	18	1/2	1/2	4/4	3	1	vi		d	III		vi	vi							m	1	0	3, 0, 4		3	3
19	19	0	0	4/4	3	1	IV	VI/vi	d	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
19	19	1/4	1/4	4/4	3	1	ii7	iv7/vi	d	III		ii7	ii		7					mm7	1	0	2, -1, 3, 0		2	2
19	19	1/2	1/2	4/4	3	1	V/vi|HC}		d	III		V/vi	V				vi	HC	}	M	1	0	4, 8, 5		4	4
19	19	3/4	3/4	4/4	3	1	I{		d	III		I	I						{	M	1	0	0, 4, 1		0	0
20	20	0	0	4/4	3	1	V		d	III		V	V							M	1	0	1, 5, 2		1	1
20	20	1/4	1/4	4/4	3	1	ii		d	III		ii	ii							m	1	0	2, -1, 3		2	2
20	20	1/2	1/2	4/4	3	1	vi		d	III		vi	vi							m	1	0	3, 0, 4		3	3
20	20	3/4	3/4	4/4	3	1	i.iio6		d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
21	21	0	0	4/4	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
21	21	1/8	1/8	4/4	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
21	21	1/4	1/4	4/4	3	1	V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
21	21	3/8	3/8	4/4	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
21	21	1/2	1/2	4/4	3	1	i|PAC}{		d	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
21	21	3/4	3/4	4/4	3	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
22	22	0	0	4/4	3	1	V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
22	22	1/4	1/4	4/4	3	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
22	22	1/2	1/2	4/4	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
22	22	3/4	3/4	4/4	3	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
23	23	0	0	4/4	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
23	23	1/8	1/8	4/4	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
23	23	1/4	1/4	4/4	3	1	V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
23	23	3/8	3/8	4/4	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
23	23	1/2	1/2	4/4	3	1	i|PAC}		d	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
