mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4/4	3	1	E.V.V2{	E	V		V2	V		2				{	Mm7	0	0	-1, 1, 5, 2		1	-1
1	1	1/4	1/4	4/4	3	1	I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
1	1	1/2	1/2	4/4	3	1	ii7	E	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
1	1	3/4	3/4	4/4	3	1	V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
2	2	0	0	4/4	3	1	I(9)	E	V		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
2	2	1/4	1/4	4/4	3	1	I	E	V		I	I							M	0	0	0, 4, 1		0	0
2	2	3/8	3/8	4/4	3	1	V7/IV	E	V		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
2	2	1/2	1/2	4/4	3	1	IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
2	2	3/4	3/4	4/4	3	1	I	E	V		I	I							M	0	0	0, 4, 1		0	0
3	3	0	0	4/4	3	1	V(64)	E	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
3	3	1/4	1/4	4/4	3	1	V	E	V		V	V							M	0	0	1, 5, 2		1	1
3	3	1/2	1/2	4/4	3	1	I|PAC}	E	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
3	3	3/4	3/4	4/4	3	1	{	E	V									{		0	0				
3	3	7/8	7/8	4/4	3	1	I.I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	4	0	0	4/4	3	1	IV(9)	E	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
4	4	1/4	1/4	4/4	3	1	IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
4	4	1/2	1/2	4/4	3	1	I(4)	E	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
4	4	3/4	3/4	4/4	3	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	4	7/8	7/8	4/4	3	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
5	5	0	0	4/4	3	1	ii(9)	E	I		ii(9)	ii			9				m	0	0	2, -1, 3	4	2	2
5	5	1/4	1/4	4/4	3	1	V65	E	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
5	5	3/8	3/8	4/4	3	1	V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	5	1/2	1/2	4/4	3	1	I(9)	E	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
5	5	3/4	3/4	4/4	3	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
5	5	7/8	7/8	4/4	3	1	V7/IV	E	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
6	6	0	0	4/4	3	1	IVM7	E	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
6	6	1/4	1/4	4/4	3	1	viio7/V	E	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
6	6	1/2	1/2	4/4	3	1	V(4)	E	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
6	6	3/4	3/4	4/4	3	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
7	7	0	0	4/4	3	1	I|PAC}{	E	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
7	7	1/4	1/4	4/4	3	1	V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
7	7	1/2	1/2	4/4	3	1	IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
7	7	3/4	3/4	4/4	3	1	IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	8	0	0	4/4	3	1	V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
8	8	1/4	1/4	4/4	3	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	8	3/8	3/8	4/4	3	1	IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	8	1/2	1/2	4/4	3	1	V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
8	8	3/4	3/4	4/4	3	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
9	9	0	0	4/4	3	1	I|IAC}	E	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
