mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	4.0	0	0	4/4	3	1	E.I{	E	I		I	I						{	M	0	0	0, 4, 1		0	0
2	2	4	4.0	0	0	4/4	3	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
3	3	8	2.0	0	0	4/4	3	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
3	3	10	2.0	1/2	1/2	4/4	3	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	4	12	2.0	0	0	4/4	3	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
4	4	14	1.0	1/2	1/2	4/4	3	1	vi7	E	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
4	4	15	1.0	3/4	3/4	4/4	3	1	viio	E	I		viio	vii	o						o	0	0	5, 2, -1		5	5
5	5	16	1.0	0	0	4/4	3	1	I(4)}	E	I		I(4)	I			4			}	M	0	0	0, -1, 1		0	0
5	5	17	1.0	1/4	1/4	4/4	3	1	I|IAC{	E	I		I	I					IAC	{	M	0	0	0, 4, 1		0	0
5	5	18	1.0	1/2	1/2	4/4	3	1	V(4)	E	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
5	5	19	1.0	3/4	3/4	4/4	3	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
6	6	20	1.0	0	0	4/4	3	1	I(9)	E	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
6	6	21	1.0	1/4	1/4	4/4	3	1	V.ii6	E	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
6	6	22	1.75	1/2	1/2	4/4	3	1	V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	6	95/4	0.25	15/16	15/16	4/4	3	1	I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
7	7	24	1.0	0	0	4/4	3	1	ii6(112)	E	V		ii6(112)	ii		6	112				m	0	0	-1, 3, 4	1	2	-1
7	7	25	1.0	1/4	1/4	4/4	3	1	ii6	E	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
7	7	26	1.0	1/2	1/2	4/4	3	1	V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	7	27	1.0	3/4	3/4	4/4	3	1	I	E	V		I	I							M	0	0	0, 4, 1		0	0
8	8	28	1.0	0	0	4/4	3	1	V(64)	E	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
8	8	29	0.5	1/4	1/4	4/4	3	1	V(4)	E	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
8	8	59/2	0.5	3/8	3/8	4/4	3	1	V	E	V		V	V							M	0	0	1, 5, 2		1	1
8	8	30	5.75	1/2	1/2	4/4	3	1	I|PAC}	E	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
9	9	32	0.0	0	0	4/4	3	1	{	E	V									{		0	0				
9	9	143/4	0.25	15/16	15/16	4/4	3	1	I.V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
10	10	36	2.0	0	0	4/4	3	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
10	10	38	2.0	1/2	1/2	4/4	3	1	IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
11	11	40	2.0	0	0	4/4	3	1	V6/V	E	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
11	11	42	2.0	1/2	1/2	4/4	3	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
