mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
19	18	1/4	1/4	3/4	4	1		IV6		A	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
19	18	1/2	1/2	3/4	4	1		ii7		A	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
20	19	0	0	3/4	4	1		iii6		A	V		iii6	iii		6					m	0	0	1, 5, 4		4	1
20	19	1/2	1/2	3/4	4	1		IM7		A	V		IM7	I	M	7					MM7	0	0	0, 4, 1, 5		0	0
21	20	0	0	3/4	4	1		ii6(9)		A	V		ii6(9)	ii		6	9				m	0	0	-1, 3, 2	4	2	-1
21	20	1/4	1/4	3/4	4	1		ii6		A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
22	21	0	0	3/4	4	1		V2		A	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
22	21	1/2	1/2	3/4	4	1		I6		A	V		I6	I		6					M	0	0	4, 1, 0		0	4
23	22	0	0	3/4	4	1		IV		A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
23	22	1/4	1/4	3/4	4	1		V(4)		A	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
23	22	5/8	5/8	3/4	4	1		V		A	V		V	V							M	0	0	1, 5, 2		1	1
24	23	0	0	3/4	4	1		I\\		A	V		I	I						\\	M	0	0	0, 4, 1		0	0
26	25	0	0	3/4	4	1		I.IV6		A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
26	25	1/2	1/2	3/4	4	1		viio		A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
27	26	0	0	3/4	4	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
28	27	0	0	3/4	4	1		viio6		A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
29	28	0	0	3/4	4	1		V/vi		A	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
29	28	1/4	1/4	3/4	4	1		vi6		A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
29	28	1/2	1/2	3/4	4	1		vi		A	I		vi	vi							m	0	0	3, 0, 4		3	3
30	29	0	0	3/4	4	1		iv7/vi		A	I		iv7/vi	iv		7		vi			mm7	0	0	2, -1, 3, 0		2	2
30	29	1/4	1/4	3/4	4	1		V(4)/vi		A	I		V(4)/vi	V			4	vi			M	0	0	4, 3, 5		4	4
30	29	5/8	5/8	3/4	4	1		V/vi		A	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
31	30	0	0	3/4	4	1		vi\\		A	I		vi	vi						\\	m	0	0	3, 0, 4		3	3
32	31	0	0	3/4	4	1		V/II		A	I		V/II	V				II			M	0	0	3, 7, 4		3	3
32	31	1/2	1/2	3/4	4	1		V6/II		A	I		V6/II	V		6		II			M	0	0	7, 4, 3		3	7
33	32	0	0	3/4	4	1		II	V/V\\	A	I		II	II							M	0	0	2, 6, 3		2	2
34	33	1/2	1/2	3/4	4	1		V6/V		A	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
35	34	0	0	3/4	4	1		V\\		A	I		V	V						\\	M	0	0	1, 5, 2		1	1
36	35	1/2	1/2	3/4	4	1		V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
37	36	0	0	3/4	4	1		I\\		A	I		I	I						\\	M	0	0	0, 4, 1		0	0
38	37	1/2	1/2	3/4	4	1		I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
39	38	0	0	3/4	4	1		IV		A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
40	39	0	0	3/4	4	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
40	39	1/4	1/4	3/4	4	1		iii6		A	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
40	39	1/2	1/2	3/4	4	1		iii65		A	I		iii65	iii		65					mm7	0	0	1, 5, 2, 4		4	1
41	40	0	0	3/4	4	1		vi		A	I		vi	vi							m	0	0	3, 0, 4		3	3
41	40	1/4	1/4	3/4	4	1		IV6		A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
41	40	1/2	1/2	3/4	4	1		IV65		A	I		IV65	IV		65					Mm7	0	0	3, 0, -3, -1		-1	3
42	41	0	0	3/4	4	1		viio		A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
42	41	1/4	1/4	3/4	4	1		V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
42	41	1/2	1/2	3/4	4	1		V65		A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
43	42	0	0	3/4	4	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
43	42	1/4	1/4	3/4	4	1		vi6		A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
43	42	1/2	1/2	3/4	4	1		vi65		A	I		vi65	vi		65					mm7	0	0	0, 4, 1, 3		3	0
44	43	0	0	3/4	4	1		ii		A	I		ii	ii							m	0	0	2, -1, 3		2	2
44	43	1/4	1/4	3/4	4	1		viio6		A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
44	43	1/2	1/2	3/4	4	1		vii%65		A	I		vii%65	vii	%	65					%7	0	0	2, -1, 3, 5		5	2
45	44	0	0	3/4	4	1		iii		A	I		iii	iii							m	0	0	4, 1, 5		4	4
45	44	1/4	1/4	3/4	4	1		I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
45	44	1/2	1/2	3/4	4	1		IM65		A	I		IM65	I	M	65					MM7	0	0	4, 1, 5, 0		0	4
46	45	0	0	3/4	4	1		IV		A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
46	45	1/4	1/4	3/4	4	1		ii6		A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
46	45	1/2	1/2	3/4	4	1		ii65		A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
47	46	0	0	3/4	4	1		viio64		A	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
47	46	1/2	1/2	3/4	4	1		I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
48	47	0	0	3/4	4	1		IV	ii65	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
48	47	1/4	1/4	3/4	4	1		V(4)		A	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
48	47	5/8	5/8	3/4	4	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
49	48	0	0	3/4	4	1		I\\		A	I		I	I						\\	M	0	0	0, 4, 1		0	0
