mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	3.0	0	0	3/4	4	1	F.I{	F	I		I	I						{	M	0	0	0, 4, 1		0	0
2	2	3	3.0	0	0	3/4	4	1	IV6	F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
3	3	6	2.0	0	0	3/4	4	1	V6	F	I		V6	V		6					M	0	0	5, 2, 1		1	5
3	3	8	1.0	1/2	1/2	3/4	4	1	viio	F	I		viio	vii	o						o	0	0	5, 2, -1		5	5
4	4	9	3.0	0	0	3/4	4	1	I|PAC}	F	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
5	5	12	3.0	0	0	3/4	4	1	V.I{	F	V		I	I						{	M	0	0	0, 4, 1		0	0
6	6	15	3.0	0	0	3/4	4	1	ii	F	V		ii	ii							m	0	0	2, -1, 3		2	2
7	7	18	2.0	0	0	3/4	4	1	V	F	V		V	V							M	0	0	1, 5, 2		1	1
7	7	20	1.0	1/2	1/2	3/4	4	1	V7	F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	8	21	3.0	0	0	3/4	4	1	I|PAC}	F	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
9	9	24	2.0	0	0	3/4	4	1	I.I{	F	I		I	I						{	M	0	0	0, 4, 1		0	0
9	9	26	1.0	1/2	1/2	3/4	4	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
10	10	27	2.0	0	0	3/4	4	1	IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
10	10	29	1.0	1/2	1/2	3/4	4	1	IV6	F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
11	11	30	1.0	0	0	3/4	4	1	V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
11	11	31	1.0	1/4	1/4	3/4	4	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
11	11	32	1.0	1/2	1/2	3/4	4	1	V2	F	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
12	12	33	2.0	0	0	3/4	4	1	I6|PAC}	F	I		I6	I		6			PAC	}	M	0	0	4, 1, 0		0	4
12	12	35	4.0	1/2	1/2	3/4	4	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
13	13	36	0.0	0	0	3/4	4	1	{	F	I									{		0	0				
14	14	39	3.0	0	0	3/4	4	1	vi.#viio	F	vi		#viio	#vii	o						o	0	1	5, 2, -1		5	5
15	15	42	3.0	0	0	3/4	4	1	i	F	vi		i	i							m	0	1	0, -3, 1		0	0
16	16	45	3.0	0	0	3/4	4	1	V|HC}	F	vi		V	V					HC	}	M	0	1	1, 5, 2		1	1
17	17	48	2.0	0	0	3/4	4	1	i6{	F	vi		i6	i		6				{	m	0	1	-3, 1, 0		0	-3
17	17	50	1.0	1/2	1/2	3/4	4	1	V7	F	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
