mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	9.0	0	0	4/4	3	1	C.I{		C	I		I	I						{	M	0	0	0, 4, 1		0	0
3	3	9	9	1.0	1/4	1/4	4/4	3	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	10	10	1.0	1/2	1/2	4/4	3	1	IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	3	11	11	1.0	3/4	3/4	4/4	3	1	V7		C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	4	12	12	2.0	0	0	4/4	3	1	I|IAC		C	I		I	I					IAC		M	0	0	0, 4, 1		0	0
4	4	25/2	25/2	0.0	1/8	1/8	4/4	3	1	}		C	I									}		0	0				
4	4	14	14	2.0	1/2	1/2	4/4	3	1	V.I{		C	V		I	I						{	M	0	0	0, 4, 1		0	0
5	5	16	16	1.0	0	0	4/4	3	1	I6		C	V		I6	I		6					M	0	0	4, 1, 0		0	4
5	5	17	17	1.0	1/4	1/4	4/4	3	1	viio6		C	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
5	5	18	18	2.0	1/2	1/2	4/4	3	1	I		C	V		I	I							M	0	0	0, 4, 1		0	0
6	6	20	20	1.0	0	0	4/4	3	1	I6		C	V		I6	I		6					M	0	0	4, 1, 0		0	4
6	6	21	21	0.5	1/4	1/4	4/4	3	1	IV		C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
6	6	43/2	43/2	0.5	3/8	3/8	4/4	3	1	I6		C	V		I6	I		6					M	0	0	4, 1, 0		0	4
6	6	22	22	2.0	1/2	1/2	4/4	3	1	I		C	V		I	I							M	0	0	0, 4, 1		0	0
7	7	24	24	1.0	0	0	4/4	3	1	IV		C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
7	7	25	25	1.0	1/4	1/4	4/4	3	1	V		C	V		V	V							M	0	0	1, 5, 2		1	1
7	7	26	26	1.0	1/2	1/2	4/4	3	1	I}		C	V		I	I						}	M	0	0	0, 4, 1		0	0
7	7	53/2	53/2	0.0	5/8	5/8	4/4	3	1	|IAC		C	V								IAC			0	0				
7	7	27	27	1.0	3/4	3/4	4/4	3	1	I.V		C	I		V	V							M	0	0	1, 5, 2		1	1
8	8	28	28	2.0	0	0	4/4	3	1	I{		C	I		I	I						{	M	0	0	0, 4, 1		0	0
8	8	30	30	0.5	1/2	1/2	4/4	3	1	V(4)		C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
8	8	61/2	61/2	0.5	5/8	5/8	4/4	3	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	8	31	31	0.5	3/4	3/4	4/4	3	1	ii65		C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
8	8	63/2	63/2	0.5	7/8	7/8	4/4	3	1	viio6		C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
9	9	32	32	0.5	0	0	4/4	3	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
9	9	65/2	65/2	4.5	1/8	1/8	4/4	3	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
10	10	37	37	1.0	1/4	1/4	4/4	3	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
10	10	38	38	1.0	1/2	1/2	4/4	3	1	vi		C	I		vi	vi							m	0	0	3, 0, 4		3	3
10	10	39	39	0.5	3/4	3/4	4/4	3	1	ii7		C	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
10	10	79/2	79/2	0.5	7/8	7/8	4/4	3	1	V43		C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
11	11	40	40	0.5	0	0	4/4	3	1	I6}		C	I		I6	I		6				}	M	0	0	4, 1, 0		0	4
11	11	81/2	81/2	0.5	1/8	1/8	4/4	3	1	I|IAC		C	I		I	I					IAC		M	0	0	0, 4, 1		0	0
11	11	41	41	0.5	1/4	1/4	4/4	3	1	V.IV6		C	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
11	11	83/2	83/2	0.5	3/8	3/8	4/4	3	1	V6		C	V		V6	V		6					M	0	0	5, 2, 1		1	5
11	11	42	42	1.0	1/2	1/2	4/4	3	1	I{		C	V		I	I						{	M	0	0	0, 4, 1		0	0
11	11	43	43	1.0	3/4	3/4	4/4	3	1	IV6		C	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
12	12	44	44	1.0	0	0	4/4	3	1	V(64)		C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
12	12	45	45	0.5	1/4	1/4	4/4	3	1	V7(4)		C	V		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
12	12	91/2	91/2	0.5	3/8	3/8	4/4	3	1	V7		C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	46	46	1.0	1/2	1/2	4/4	3	1	I}		C	V		I	I						}	M	0	0	0, 4, 1		0	0
12	12	93/2	93/2	0.0	5/8	5/8	4/4	3	1	|IAC		C	V								IAC			0	0				
12	12	47	47	1.0	3/4	3/4	4/4	3	1	I.V2		C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
13	13	48	48	1.0	0	0	4/4	3	1	I6{		C	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
13	13	49	49	1.0	1/4	1/4	4/4	3	1	IV6	vi	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
13	13	50	50	1.0	1/2	1/2	4/4	3	1	V(64)		C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
13	13	51	51	0.5	3/4	3/4	4/4	3	1	V7(4)		C	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
13	13	103/2	103/2	0.5	7/8	7/8	4/4	3	1	V7		C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	14	52	52	2.0	0	0	4/4	3	1	I}		C	I		I	I						}	M	0	0	0, 4, 1		0	0
14	14	105/2	105/2	0.0	1/8	1/8	4/4	3	1	|PAC		C	I								PAC			0	0				
14	14	54	54	2.0	1/2	1/2	4/4	3	1	V.I{		C	V		I	I						{	M	0	0	0, 4, 1		0	0
15	15	56	56	0.5	0	0	4/4	3	1	V(4)		C	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
15	15	113/2	113/2	0.5	1/8	1/8	4/4	3	1	I6		C	V		I6	I		6					M	0	0	4, 1, 0		0	4
