mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	6/8	4	1	D.I	D	I		I	I							M	0	0	0, 4, 1		0	0
1	1	3/8	3/8	6/8	4	1	viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
2	2	0	0	6/8	4	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	0	0	6/8	4	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
3	3	3/8	3/8	6/8	4	1	vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
4	4	0	0	6/8	4	1	I/V	D	I		I/V	I				V			M	0	0	1, 5, 2		1	1
4	4	3/8	3/8	6/8	4	1	V/V	D	I		V/V	V				V			M	0	0	2, 6, 3		2	2
4	4	5/8	5/8	6/8	4	1	I/V\\	D	I		I/V	I				V		\\	M	0	0	1, 5, 2		1	1
5	5	0	0	6/8	4	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
5	5	3/8	3/8	6/8	4	1	viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
6	6	0	0	6/8	4	1	viio	D	I		viio	vii	o						o	0	0	5, 2, -1		5	5
6	6	3/8	3/8	6/8	4	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
7	7	0	0	6/8	4	1	viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
7	7	3/8	3/8	6/8	4	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	8	0	0	6/8	4	1	viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
8	8	1/4	1/4	6/8	4	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
8	8	3/8	3/8	6/8	4	1	vi6	D	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
9	9	0	0	6/8	4	1	V.I6(2)	D	V		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
9	9	3/8	3/8	6/8	4	1	I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
10	10	0	0	6/8	4	1	viio(2)	D	V		viio(2)	vii	o		2				o	0	0	0, 2, -1		5	0
10	10	3/8	3/8	6/8	4	1	V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	11	0	0	6/8	4	1	I\\	D	V		I	I						\\	M	0	0	0, 4, 1		0	0
11	11	3/8	3/8	6/8	4	1	viio6	D	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
12	12	0	0	6/8	4	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
12	12	3/8	3/8	6/8	4	1	viio6	D	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
13	13	0	0	6/8	4	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
13	13	3/8	3/8	6/8	4	1	ii6	D	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
14	14	0	0	6/8	4	1	I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
