mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4/4	3	1		d.i{	d	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	1/2	1/2	4/4	3	1		V	d	i		V	V							M	1	1	1, 5, 2		1	1
2	2	0	0	4/4	3	1		i	d	i		i	i							m	1	1	0, -3, 1		0	0
2	2	1/2	1/2	4/4	3	1		V7/III	d	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
3	3	0	0	4/4	3	1		III	d	i		III	III							M	1	1	-3, 1, -2		-3	-3
3	3	1/2	1/2	4/4	3	1		iio6	d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
4	4	0	0	4/4	3	1		VI	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
4	4	3/8	3/8	4/4	3	1		i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	4	1/2	1/2	4/4	3	1		IV	d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
4	4	5/8	5/8	4/4	3	1		i	d	i		i	i							m	1	1	0, -3, 1		0	0
4	4	3/4	3/4	4/4	3	1		V(4)	d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
4	4	7/8	7/8	4/4	3	1		V	d	i		V	V							M	1	1	1, 5, 2		1	1
5	5	0	0	4/4	3	1		i|PAC}	d	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
5	5	3/8	3/8	4/4	3	1		III.IV6{	d	III		IV6	IV		6				{	M	1	0	3, 0, -1		-1	3
5	5	1/2	1/2	4/4	3	1		iii6(2)	d	III		iii6(2)	iii		6	2				m	1	0	1, 5, -1		4	1
5	5	5/8	5/8	4/4	3	1		iii6	d	III		iii6	iii		6					m	1	0	1, 5, 4		4	1
6	6	0	0	4/4	3	1		ii6(2)	d	III		ii6(2)	ii		6	2				m	1	0	-1, 3, 4		2	-1
6	6	1/8	1/8	4/4	3	1		ii6	d	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
6	6	1/2	1/2	4/4	3	1		I6(2)	d	III		I6(2)	I		6	2				M	1	0	4, 1, 2		0	4
6	6	5/8	5/8	4/4	3	1		I6	d	III		I6	I		6					M	1	0	4, 1, 0		0	4
7	7	0	0	4/4	3	1		ii65	d	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
7	7	1/4	1/4	4/4	3	1		V(4)	d	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
7	7	3/8	3/8	4/4	3	1		V	d	III		V	V							M	1	0	1, 5, 2		1	1
7	7	1/2	1/2	4/4	3	1		I|PAC}	d	III		I	I					PAC	}	M	1	0	0, 4, 1		0	0
7	7	7/8	7/8	4/4	3	1		{	d	III									{		1	0				
8	8	0	0	4/4	3	1		V	d	III		V	V							M	1	0	1, 5, 2		1	1
8	8	1/4	1/4	4/4	3	1		v.#viio6/iv	d	v		#viio6/iv	#vii	o	6		iv			o	1	1	1, -2, 4		4	1
8	8	1/2	1/2	4/4	3	1		iv	d	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
8	8	7/8	7/8	4/4	3	1		i6	d	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
9	9	0	0	4/4	3	1		iv	d	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
9	9	1/8	1/8	4/4	3	1		i	d	v		i	i							m	1	1	0, -3, 1		0	0
