mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	2.0	0	0	4/4	3	1	G.V{	G	I		V	V						{	M	0	0	1, 5, 2		1	1
1	1	2	1.0	1/2	1/2	4/4	3	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1	1	3	1.0	3/4	3/4	4/4	3	1	V(64)	G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
2	2	4	1.0	0	0	4/4	3	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
2	2	5	1.0	1/4	1/4	4/4	3	1	V(64)	G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
2	2	6	1.0	1/2	1/2	4/4	3	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
2	2	7	1.0	3/4	3/4	4/4	3	1	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	8	1.0	0	0	4/4	3	1	IV(9)	G	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
3	3	9	1.0	1/4	1/4	4/4	3	1	ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
3	3	10	1.0	1/2	1/2	4/4	3	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
3	3	11	1.0	3/4	3/4	4/4	3	1	V(64)	G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
4	4	12	1.0	0	0	4/4	3	1	V(4)	G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
4	4	13	1.0	1/4	1/4	4/4	3	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
4	4	14	4.0	1/2	1/2	4/4	3	1	I|PAC}	G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
5	5	16	0.0	0	0	4/4	3	1	{	G	I									{		0	0				
5	5	18	1.0	1/2	1/2	4/4	3	1	ii2	G	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
5	5	19	1.0	3/4	3/4	4/4	3	1	V65	G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
6	6	20	2.0	0	0	4/4	3	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
6	6	22	1.5	1/2	1/2	4/4	3	1	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
6	6	47/2	0.5	7/8	7/8	4/4	3	1	V6/V	G	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
7	7	24	1.0	0	0	4/4	3	1	I/V	G	I		I/V	I				V			M	0	0	1, 5, 2		1	1
7	7	25	1.0	1/4	1/4	4/4	3	1	I6/V	G	I		I6/V	I		6		V			M	0	0	5, 2, 1		1	5
7	7	26	1.0	1/2	1/2	4/4	3	1	ii7/V	G	I		ii7/V	ii		7		V			mm7	0	0	3, 0, 4, 1		3	3
7	7	27	1.0	3/4	3/4	4/4	3	1	V/V	G	I		V/V	V				V			M	0	0	2, 6, 3		2	2
8	8	28	2.0	0	0	4/4	3	1	I/V	G	I		I/V	I				V			M	0	0	1, 5, 2		1	1
8	8	30	1.0	1/2	1/2	4/4	3	1	ii	G	I		ii	ii							m	0	0	2, -1, 3		2	2
8	8	31	1.0	3/4	3/4	4/4	3	1	viio6	G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
9	9	32	2.0	0	0	4/4	3	1	I|IAC}{	G	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
