mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
22	22	5/8	5/8	3/4	4	1		iio6	e	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
23	23	0	0	3/4	4	1		V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
23	23	1/8	1/8	3/4	4	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
23	23	1/4	1/4	3/4	4	1		i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
23	23	3/8	3/8	3/4	4	1		ii%65	e	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
23	23	1/2	1/2	3/4	4	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
24	24	0	0	3/4	4	1		i|PAC}	e	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
24	24	3/8	3/8	3/4	4	1		i6{	e	i		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
24	24	1/2	1/2	3/4	4	1		iv6	e	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
25	25	0	0	3/4	4	1		V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
25	25	1/8	1/8	3/4	4	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
25	25	1/4	1/4	3/4	4	1		i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
25	25	3/8	3/8	3/4	4	1		ii%65	e	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
25	25	1/2	1/2	3/4	4	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
26	26	0	0	3/4	4	1		i|PAC}	e	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
26	26	3/8	3/8	3/4	4	1		i6{	e	i		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
26	26	1/2	1/2	3/4	4	1		iv6	e	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
27	27	0	0	3/4	4	1		V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
27	27	1/8	1/8	3/4	4	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
27	27	1/4	1/4	3/4	4	1		i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
27	27	3/8	3/8	3/4	4	1		ii%65	e	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
27	27	1/2	1/2	3/4	4	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
28	28	0	0	3/4	4	1		i|PAC}	e	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
