mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4/4	3	1	A.I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	1/4	1/4	4/4	3	1	viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
1	1	1/2	1/2	4/4	3	1	I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
1	1	3/4	3/4	4/4	3	1	IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1	1	7/8	7/8	4/4	3	1	ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
2	2	0	0	4/4	3	1	iii7	A	I		iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
2	2	1/8	1/8	4/4	3	1	vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
2	2	1/4	1/4	4/4	3	1	ii7	A	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
2	2	3/8	3/8	4/4	3	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
2	2	1/2	1/2	4/4	3	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
2	2	5/8	5/8	4/4	3	1	vi6	A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
2	2	3/4	3/4	4/4	3	1	V6(2)	A	I		V6(2)	V		6	2				M	0	0	5, 2, 3		1	5
2	2	7/8	7/8	4/4	3	1	V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
3	3	0	0	4/4	3	1	vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
3	3	1/8	1/8	4/4	3	1	IVM7	A	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
3	3	1/4	1/4	4/4	3	1	V(4)	A	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
3	3	3/8	3/8	4/4	3	1	V	A	I		V	V							M	0	0	1, 5, 2		1	1
3	3	1/2	1/2	4/4	3	1	I|PAC}{	A	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
3	3	5/8	5/8	4/4	3	1	V	A	I		V	V							M	0	0	1, 5, 2		1	1
3	3	3/4	3/4	4/4	3	1	vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
3	3	7/8	7/8	4/4	3	1	V.viio6	A	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
4	4	0	0	4/4	3	1	I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
4	4	1/4	1/4	4/4	3	1	IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
4	4	3/8	3/8	4/4	3	1	ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
4	4	1/2	1/2	4/4	3	1	iii7	A	V		iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
4	4	5/8	5/8	4/4	3	1	vi7	A	V		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
4	4	3/4	3/4	4/4	3	1	ii7	A	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
4	4	7/8	7/8	4/4	3	1	V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	5	0	0	4/4	3	1	I	A	V		I	I							M	0	0	0, 4, 1		0	0
5	5	1/8	1/8	4/4	3	1	vi6	A	V		vi6	vi		6					m	0	0	0, 4, 3		3	0
5	5	1/4	1/4	4/4	3	1	V6	A	V		V6	V		6					M	0	0	5, 2, 1		1	5
5	5	1/2	1/2	4/4	3	1	IV6	A	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
5	5	5/8	5/8	4/4	3	1	IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
5	5	3/4	3/4	4/4	3	1	V(4)	A	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
5	5	7/8	7/8	4/4	3	1	V	A	V		V	V							M	0	0	1, 5, 2		1	1
6	6	0	0	4/4	3	1	I|PAC}{	A	V		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
6	6	1/4	1/4	4/4	3	1	I.I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
6	6	1/2	1/2	4/4	3	1	IV(9)	A	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
6	6	5/8	5/8	4/4	3	1	IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
6	6	3/4	3/4	4/4	3	1	ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
7	7	0	0	4/4	3	1	V	A	I		V	V							M	0	0	1, 5, 2		1	1
7	7	1/4	1/4	4/4	3	1	iii6	A	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
7	7	1/2	1/2	4/4	3	1	vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
7	7	3/4	3/4	4/4	3	1	IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
8	8	0	0	4/4	3	1	viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
8	8	1/4	1/4	4/4	3	1	V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
8	8	1/2	1/2	4/4	3	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
8	8	3/4	3/4	4/4	3	1	ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
9	9	0	0	4/4	3	1	V	A	I		V	V							M	0	0	1, 5, 2		1	1
9	9	1/8	1/8	4/4	3	1	I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
9	9	1/4	1/4	4/4	3	1	viio6(2)/V	A	I		viio6(2)/V	vii	o	6	2	V			o	0	0	3, 0, 1		6	3
9	9	3/8	3/8	4/4	3	1	viio6/V	A	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
9	9	1/2	1/2	4/4	3	1	V	A	I		V	V							M	0	0	1, 5, 2		1	1
9	9	5/8	5/8	4/4	3	1	ii6(2)	A	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
9	9	3/4	3/4	4/4	3	1	ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
9	9	7/8	7/8	4/4	3	1	I6(2)	A	I		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
10	10	0	0	4/4	3	1	iii7	A	I		iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
10	10	1/8	1/8	4/4	3	1	vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
10	10	1/4	1/4	4/4	3	1	ii7	A	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
10	10	3/8	3/8	4/4	3	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
10	10	1/2	1/2	4/4	3	1	I|IAC}{	A	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
10	10	3/4	3/4	4/4	3	1	ii2	A	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
10	10	7/8	7/8	4/4	3	1	V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
11	11	0	0	4/4	3	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
11	11	1/8	1/8	4/4	3	1	V.I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
11	11	1/4	1/4	4/4	3	1	ii7	A	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
11	11	3/8	3/8	4/4	3	1	V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
