mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4/4	4	1		D.I	D	I		I	I							M	0	0	0, 4, 1		0	0
1	1	1/2	1/2	4/4	4	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
2	2	0	0	4/4	4	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
2	2	1/2	1/2	4/4	4	1		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
2	2	3/4	3/4	4/4	4	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
3	3	0	0	4/4	4	1		I\\	D	I		I	I						\\	M	0	0	0, 4, 1		0	0
3	3	1/2	1/2	4/4	4	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
4	4	0	0	4/4	4	1		vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
4	4	1/2	1/2	4/4	4	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
4	4	7/8	7/8	4/4	4	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
5	5	0	0	4/4	4	1		vi7	D	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
5	5	1/4	1/4	4/4	4	1		ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
5	5	1/2	1/2	4/4	4	1		I(4)	D	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
5	5	3/4	3/4	4/4	4	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
6	6	0	0	4/4	4	1		ii(9)	D	I		ii(9)	ii			9				m	0	0	2, -1, 3	4	2	2
6	6	1/4	1/4	4/4	4	1		ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
6	6	1/2	1/2	4/4	4	1		I6(9)	D	I		I6(9)	I		6	9				M	0	0	4, 1, 0	2	0	4
6	6	3/4	3/4	4/4	4	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
7	7	0	0	4/4	4	1		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
7	7	1/4	1/4	4/4	4	1		viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
7	7	1/2	1/2	4/4	4	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
7	7	3/4	3/4	4/4	4	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	8	0	0	4/4	4	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
8	8	1/4	1/4	4/4	4	1		I6/V	D	I		I6/V	I		6		V			M	0	0	5, 2, 1		1	5
8	8	1/2	1/2	4/4	4	1		ii6/V	D	I		ii6/V	ii		6		V			m	0	0	0, 4, 3		3	0
8	8	3/4	3/4	4/4	4	1		viio64/V	D	I		viio64/V	vii	o	64		V			o	0	0	0, 6, 3		6	0
9	9	0	0	4/4	4	1		I6/V\\	D	I		I6/V	I		6		V		\\	M	0	0	5, 2, 1		1	5
9	9	1/4	1/4	4/4	4	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
9	9	1/2	1/2	4/4	4	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
9	9	3/4	3/4	4/4	4	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
10	10	0	0	4/4	4	1		ii7	D	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
10	10	1/4	1/4	4/4	4	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
10	10	1/2	1/2	4/4	4	1		I\\	D	I		I	I						\\	M	0	0	0, 4, 1		0	0
10	10	3/4	3/4	4/4	4	1		vi6	D	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
11	11	0	0	4/4	4	1		ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
11	11	1/4	1/4	4/4	4	1		viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
11	11	1/2	1/2	4/4	4	1		V.vi	D	V		vi	vi							m	0	0	3, 0, 4		3	3
11	11	3/4	3/4	4/4	4	1		IV6	D	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
11	11	7/8	7/8	4/4	4	1		ii6	D	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
12	12	0	0	4/4	4	1		V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	1/4	1/4	4/4	4	1		I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
12	12	1/2	1/2	4/4	4	1		ii65	D	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
12	12	3/4	3/4	4/4	4	1		V	D	V		V	V							M	0	0	1, 5, 2		1	1
13	13	0	0	4/4	4	1		I\\	D	V		I	I						\\	M	0	0	0, 4, 1		0	0
13	13	1/4	1/4	4/4	4	1		vi6	D	V		vi6	vi		6					m	0	0	0, 4, 3		3	0
13	13	1/2	1/2	4/4	4	1		I.vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
13	13	3/4	3/4	4/4	4	1		IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
14	14	0	0	4/4	4	1		viio	D	I		viio	vii	o						o	0	0	5, 2, -1		5	5
14	14	1/4	1/4	4/4	4	1		V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
14	14	3/8	3/8	4/4	4	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
14	14	1/2	1/2	4/4	4	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
14	14	3/4	3/4	4/4	4	1		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
15	15	0	0	4/4	4	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	15	1/4	1/4	4/4	4	1		vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
15	15	1/2	1/2	4/4	4	1		ii65	D	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
15	15	3/4	3/4	4/4	4	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
16	16	0	0	4/4	4	1		IM65	D	I		IM65	I	M	65					MM7	0	0	4, 1, 5, 0		0	4
16	16	1/4	1/4	4/4	4	1		vi.VI	D	vi		VI	VI							M	0	1	-4, 0, -3		-4	-4
16	16	1/2	1/2	4/4	4	1		ii%65	D	vi		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
16	16	3/4	3/4	4/4	4	1		V	D	vi		V	V							M	0	1	1, 5, 2		1	1
17	17	0	0	4/4	4	1		I\\	D	vi		I	I						\\	M	0	1	0, 4, 1		0	0
17	17	1/2	1/2	4/4	4	1		v6	D	vi		v6	v		6					m	0	1	-2, 2, 1		1	-2
18	18	0	0	4/4	4	1		VI	D	vi		VI	VI							M	0	1	-4, 0, -3		-4	-4
18	18	1/2	1/2	4/4	4	1		I.I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
19	19	0	0	4/4	4	1		ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
19	19	3/8	3/8	4/4	4	1		vii%7	D	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
19	19	1/2	1/2	4/4	4	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
19	19	7/8	7/8	4/4	4	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
20	20	0	0	4/4	4	1		VI	D	I		VI	VI							M	0	0	3, 7, 4		3	3
20	20	1/4	1/4	4/4	4	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
20	20	1/2	1/2	4/4	4	1		V(4)	D	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
20	20	3/4	3/4	4/4	4	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
21	21	0	0	4/4	4	1		ii.V7	D	ii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
21	21	1/4	1/4	4/4	4	1		V(64)	D	ii		V(64)	V			64				M	0	1	1, 0, -3		1	1
21	21	3/8	3/8	4/4	4	1		V	D	ii		V	V							M	0	1	1, 5, 2		1	1
