mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	6.0	-1	3/2	3/2	0					firstMeasure	2
2	2	6	6.0	-1	3/2	3/2	0						3
3	3	12	6.0	-1	3/2	3/2	0						4
4	4	18	6.0	-1	3/2	3/2	0			double			5
5	5	24	4.0	-1	4/4	1	0						6
6	6	28	4.0	-1	4/4	1	0						7
7	7	32	4.0	-1	4/4	1	0						8
8	8	36	4.0	-1	4/4	1	0						9
9	9	40	4.0	-1	4/4	1	0			double			10
10	10	44	4.0	-1	4/4	1	0						11
11	11	48	4.0	-1	4/4	1	0						12
12	12	52	4.0	-1	4/4	1	0						13
13	13	56	4.0	-1	4/4	1	0						14
14	14	60	4.0	-1	4/4	1	0			double			15
15	15	64	6.0	-1	3/2	3/2	0						16
16	16	70	6.0	-1	3/2	3/2	0						17
17	17	76	6.0	-1	3/2	3/2	0						18
18	18	82	6.0	-1	3/2	3/2	0						19
19	19	88	6.0	-1	3/2	3/2	0						20
20	20	94	6.0	-1	3/2	3/2	0			double			21
21	21	100	4.0	-1	4/4	1	0						22
22	22	104	4.0	-1	4/4	1	0						23
23	23	108	4.0	-1	4/4	1	0						24
24	24	112	4.0	-1	4/4	1	0						25
25	25	116	4.0	-1	4/4	1	0						26
26	26	120	4.0	-1	4/4	1	0				line		27
27	27	124	4.0	-1	4/4	1	0			double			28
28	28	128	6.0	-1	3/2	3/2	0						29
29	29	134	6.0	-1	3/2	3/2	0						30
30	30	140	6.0	-1	3/2	3/2	0			double		lastMeasure	-1
