mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	2.0	2	3/2	1/2	1		1			firstMeasure	2
2	1	2	6.0	2	3/2	3/2	0						3
3	2	8	6.0	2	3/2	3/2	0						4
4	3	14	6.0	2	3/2	3/2	0						5
5	4	20	6.0	2	3/2	3/2	0						6
6	5	26	6.0	2	3/2	3/2	0						7
7	6	32	6.0	2	3/2	3/2	0						8
8	7	38	6.0	2	3/2	3/2	0						9
9	8	44	6.0	2	3/2	3/2	0			end-start-repeat			10
10	9	50	6.0	2	3/2	3/2	0						11
11	10	56	6.0	2	3/2	3/2	0						12
12	11	62	6.0	2	3/2	3/2	0						13
13	12	68	6.0	2	3/2	3/2	0						14
14	13	74	6.0	2	3/2	3/2	0						15
15	14	80	6.0	2	3/2	3/2	0						16
16	15	86	6.0	2	3/2	3/2	0						17
17	16	92	4.0	2	3/2	1	0			end		lastMeasure	-1
